houseArea,houseAge,houseFloorSum,distance,houseBedroom,houseBathroom,houseLivingRoom,busAround,shopping_mallAround,parkAround,subwayAround,schoolAround,houseOrientation_东北,houseOrientation_东南,houseOrientation_北,houseOrientation_南,houseOrientation_南北,houseOrientation_西,houseOrientation_西北,houseOrientation_西南,houseHousingPeriod_满二年,houseHousingPeriod_满五年,houseFloorType_低层,houseFloorType_高层,unitPrice
-0.24709585217183053,-1.0292780668426091,0.8320994536394841,-1.0511291786395214,1.0,2.0,2.0,10.0,10.0,3.0,2.0,10.0,0,0,0,0,1,0,0,0,0,0,0,1,10.435732143675418
-0.6985639132913227,1.2027616446013505,-0.8372695090189404,-0.8941260855096457,2.0,1.0,1.0,10.0,10.0,2.0,2.0,10.0,0,0,0,0,1,0,0,0,0,0,0,0,11.127439439177376
-0.05739602639333423,0.6713236180670744,1.4741644392773396,-0.9093732115550167,1.0,1.0,2.0,10.0,10.0,2.0,2.0,10.0,0,0,0,0,1,0,0,0,0,0,0,0,11.420514079598613
0.8440067254294268,0.2461731968396535,0.7036864565119131,-0.9107696880944653,2.0,2.0,2.0,10.0,10.0,1.0,1.0,10.0,0,0,0,0,1,0,0,0,0,1,0,0,11.018973346205863
-0.435919466283913,-0.17897722438776736,0.19003446800162857,0.4352302132234646,1.0,1.0,2.0,10.0,9.0,1.0,2.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,10.409702563744435
-0.7167453053694002,1.3090492499082056,-0.8372695090189404,-0.3555840302266479,1.0,1.0,2.0,10.0,10.0,1.0,2.0,8.0,0,0,0,1,0,0,0,0,0,1,1,0,10.885228889472822
-0.11960705470868405,-0.07268961908091215,0.19003446800162857,-0.5598386796978566,1.0,1.0,2.0,10.0,10.0,1.0,4.0,10.0,0,0,0,0,1,0,0,0,0,0,0,1,11.01613423016804
0.12244641813801119,0.3524608021465087,0.8320994536394841,-1.1474437571974663,1.0,2.0,2.0,10.0,10.0,3.0,2.0,10.0,0,0,0,1,0,0,0,0,0,0,0,1,11.370797225120187
-0.9180549357278736,1.9467748817493369,-0.8372695090189404,-0.9991041584259582,1.0,1.0,1.0,10.0,10.0,2.0,2.0,8.0,0,0,0,1,0,0,0,0,0,0,0,0,10.975054045382041
-0.33077406631430784,0.03359798622594307,-0.8372695090189404,0.3440698158331083,1.0,1.0,2.0,10.0,10.0,1.0,0.0,5.0,0,0,0,0,1,0,0,0,0,0,0,1,10.982305213876058
-0.3033924517388898,0.5650360127602192,-0.8372695090189404,0.06531564425877351,1.0,1.0,2.0,10.0,10.0,2.0,2.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,11.018235623113641
-0.14698866928410206,0.4587484074533639,-0.9656825061465114,-0.8181060434005435,1.0,1.0,2.0,10.0,10.0,1.0,1.0,10.0,0,0,0,1,0,0,0,0,0,1,0,0,11.242231605547303
0.3051365505852003,0.7776112233739296,-0.8372695090189404,0.019283580724038792,2.0,2.0,2.0,10.0,10.0,1.0,0.0,9.0,0,0,0,1,0,0,0,0,0,0,1,0,11.04565409968947
0.06899750648679527,3.7760942926061324e-16,0.0,1.0549550598239428,2.0,2.0,1.0,7.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,10.319034995985804
0.03044419316460658,0.13988559153279828,0.19003446800162857,0.07735920229632899,1.0,1.0,2.0,10.0,10.0,10.0,5.0,9.0,0,0,0,0,1,0,0,0,0,0,0,0,10.943092660624206
0.5038175459444333,0.2461731968396535,0.19003446800162857,-0.7076282018934402,2.0,2.0,2.0,10.0,10.0,1.0,2.0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,11.233766963459324
0.5458757059322754,0.6713236180670744,-0.8372695090189404,-0.6248184288290751,2.0,2.0,2.0,10.0,10.0,3.0,2.0,10.0,0,0,0,1,0,0,0,0,0,0,0,1,10.992924543268785
-0.182037135940637,-0.497840040308333,0.06162147087405747,-0.11827849528695296,1.0,1.0,2.0,10.0,10.0,2.0,1.0,10.0,0,0,0,0,1,0,0,0,0,0,0,1,11.01112565241155
-0.10777819721210333,0.3524608021465087,-0.06679152625351364,-0.854596929476441,1.0,1.0,2.0,10.0,10.0,3.0,1.0,10.0,0,0,0,0,1,0,0,0,0,0,1,0,11.219399684601527
-0.11456883762680704,0.4587484074533639,-0.8372695090189404,-0.36393070119709275,1.0,1.0,2.0,10.0,10.0,4.0,4.0,10.0,0,0,0,0,1,0,0,0,0,0,1,0,10.714950959914116
-1.075553982765678,0.7776112233739296,-0.8372695090189404,-0.7993829943747841,1.0,1.0,1.0,10.0,10.0,4.0,2.0,10.0,0,0,0,0,1,0,0,0,0,1,0,1,10.833602291003352
-0.003947114742118303,0.13988559153279828,1.3457514421497687,-0.8647306402896038,1.0,1.0,2.0,10.0,10.0,1.0,4.0,10.0,0,0,0,0,1,0,0,0,0,1,0,0,11.293225976058574
