houseArea,houseAge,houseFloorSum,distance,houseBedroom,houseBathroom,houseLivingRoom,busAround,shopping_mallAround,parkAround,subwayAround,schoolAround,houseOrientation_东北,houseOrientation_东西,houseOrientation_北,houseOrientation_南,houseOrientation_南北,houseOrientation_西,houseOrientation_西北,houseOrientation_西南,houseHousingPeriod_满二年,houseHousingPeriod_满五年,houseFloorType_低层,houseFloorType_高层,unitPrice
-0.2273559607915804,-1.0719946616115568,1.759002204328562,0.34078758595655834,1.0,1.0,2.0,10.0,10.0,0.0,0.0,10.0,0,0,0,1,0,0,0,0,1,0,1,0,9.288134399416203
0.13696652084080596,-1.1798484064141692,1.5631346307820284,-0.1853721567642503,2.0,2.0,2.0,10.0,10.0,1.0,2.0,10.0,0,0,0,1,0,0,0,0,1,0,1,0,10.251217609993054
-0.25208876084137627,0.0065427864145659285,-0.9831438253229084,0.11392625758153979,2.0,1.0,2.0,10.0,10.0,2.0,1.0,10.0,0,0,0,0,1,0,0,0,0,1,0,0,9.580730826800856
0.13696652084080596,-0.4248721927958832,0.09412782918302635,-0.6785277309495719,1.0,1.0,2.0,10.0,10.0,2.0,2.0,10.0,0,0,0,0,1,0,0,0,0,0,0,1,10.43878137346933
-0.19650943488677883,-1.9158673723504955e-16,3.4793070388611656e-16,-0.4216079288492391,2.0,1.0,2.0,10.0,10.0,0.0,2.0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,10.517780901762247
-0.001981794045687695,-0.9641409168089445,0.9755319101424276,0.8554619526156317,2.0,1.0,2.0,10.0,10.0,0.0,1.0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,9.934259211202882
0.5816011284775857,-1.3955558960193937,1.1713994836889612,-0.3322729682508262,2.0,2.0,2.0,8.0,10.0,0.0,5.0,4.0,0,0,0,0,1,0,0,0,0,0,1,0,9.478610240906502
0.10917685786350724,-1.0719946616115568,1.6610684175552952,-0.20399358185205993,2.0,1.0,1.0,10.0,10.0,1.0,2.0,10.0,0,0,0,1,0,0,0,0,1,0,0,1,10.239959789157341
0.0813871948862085,-1.9158673723504955e-16,3.4793070388611656e-16,-0.2979892024887107,2.0,2.0,2.0,10.0,10.0,1.0,2.0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,10.5287305544822
-0.7259025146043196,-0.20916470319065864,0.19206161595629315,0.07565778098139568,1.0,1.0,2.0,10.0,10.0,0.0,1.0,3.0,0,0,0,0,1,0,0,0,0,1,0,1,9.46242117318499
0.04665011616458509,-1.1798484064141692,0.38792918950282673,-0.08239619828095043,2.0,1.0,2.0,10.0,10.0,0.0,2.0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,10.108589325349573
-0.20845898996701748,-0.3170184479932709,1.6610684175552952,-0.25329363269206934,2.0,1.0,1.0,10.0,10.0,1.0,1.0,4.0,0,0,0,1,0,0,0,0,0,1,0,1,9.63187566026184
0.9428667471824692,-0.4248721927958832,0.19206161595629315,-0.1308277089445907,2.0,2.0,2.0,10.0,10.0,1.0,2.0,8.0,0,0,0,0,1,0,0,0,0,0,1,0,9.589872098057842
-0.06450853574460984,-0.6405796824011077,0.19206161595629315,1.0180662203737538,2.0,1.0,1.0,10.0,10.0,0.0,0.0,10.0,0,0,0,0,1,0,0,0,0,0,0,1,9.370245889485805
0.1647561838181047,-1.9158673723504955e-16,3.4793070388611656e-16,-0.3980935661546259,2.0,2.0,2.0,10.0,10.0,0.0,1.0,10.0,0,0,0,0,1,0,0,0,0,0,0,0,10.384462031332603
-0.09896771783646013,-0.4248721927958832,-0.49347489145657447,1.9860379204754304,2.0,1.0,2.0,10.0,10.0,0.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,9.365205082537098
-0.17538929102403164,-0.8562871720063323,0.19206161595629315,0.45504790866041517,2.0,1.0,2.0,10.0,10.0,0.0,0.0,10.0,0,0,0,0,1,0,0,0,0,1,0,0,9.825201634137583
0.37901448537307775,0.33010402082240276,-0.49347489145657447,0.9187011208788561,2.0,2.0,2.0,10.0,10.0,0.0,1.0,6.0,0,0,0,0,1,0,0,0,0,1,0,1,9.41041998369184
0.3870734876364946,-1.9158673723504955e-16,3.4793070388611656e-16,-0.0492911660742542,2.0,2.0,2.0,10.0,10.0,0.0,2.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,10.439454468708451
0.2189460266238373,-0.74843342720372,0.8775981233691608,0.48053728912268606,2.0,1.0,2.0,10.0,10.0,0.0,0.0,8.0,0,0,0,0,1,0,0,0,0,0,0,0,9.839482222560216
0.9984460731370667,-1.1798484064141692,1.3672670572354948,-0.16899568765331824,2.0,2.0,2.0,10.0,10.0,0.0,0.0,6.0,0,0,0,0,1,0,0,0,0,0,1,0,10.628327179828563
-0.629472384073093,0.7615190000328519,-0.689342465003108,-0.535613351351746,1.0,1.0,2.0,10.0,10.0,4.0,1.0,10.0,0,0,0,1,0,0,0,0,0,1,0,0,10.237170187548593
0.44265281359109204,-1.9158673723504955e-16,3.4793070388611656e-16,-0.3206709880012943,2.0,2.0,2.0,10.0,10.0,0.0,5.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,10.583169482142504
0.4379285708849512,0.33010402082240276,0.19206161595629315,0.09201358496996843,2.0,2.0,2.0,10.0,10.0,3.0,1.0,9.0,0,0,0,1,0,0,0,0,0,0,1,0,10.351309476723117
-0.3815885903155883,-0.6405796824011077,0.19206161595629315,0.18652844487825287,1.0,1.0,2.0,10.0,10.0,1.0,2.0,6.0,0,0,0,0,1,0,0,0,0,0,0,1,10.112694438111465
1.0818150620689628,-1.9158673723504955e-16,3.4793070388611656e-16,0.09333450909824324,3.0,2.0,2.0,10.0,10.0,0.0,1.0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,10.041639503918871
-0.21151585289452032,-0.8562871720063323,1.0734656969156944,0.09736196361600298,2.0,1.0,2.0,10.0,10.0,3.0,1.0,10.0,0,0,0,0,1,0,0,0,0,0,0,1,9.920787049614189
-0.8801351441283275,1.62434895845375,-0.8852100385496416,-1.2448041939126742,2.0,1.0,1.0,10.0,10.0,10.0,4.0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,10.15120663641638
0.3870734876364946,-1.9158673723504955e-16,3.4793070388611656e-16,-0.1311931893789865,2.0,2.0,2.0,10.0,10.0,0.0,4.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,10.404262840448617
-0.022824041278661746,-1.2877021512167814,0.38792918950282673,0.19366513612132855,2.0,1.0,2.0,10.0,10.0,0.0,2.0,6.0,0,0,0,0,1,0,0,0,1,0,1,0,10.171298495345496
-0.2640383159216149,-0.5327259375984955,-0.49347489145657447,0.23610616117698893,1.0,1.0,2.0,10.0,10.0,1.0,1.0,10.0,0,0,0,0,1,0,0,0,0,1,0,1,9.818310855128535
-0.279878423818675,-0.9641409168089445,0.9755319101424276,3.550372651839024,1.0,1.0,2.0,0.0,6.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,8.505525386548555
0.3870734876364946,-1.9158673723504955e-16,3.4793070388611656e-16,-0.5254374733108524,2.0,2.0,2.0,10.0,10.0,2.0,1.0,9.0,0,0,0,1,0,0,0,0,0,0,0,0,10.35631323200413
-0.18011353373017247,-1.0719946616115568,0.9755319101424276,-0.5254374733108524,2.0,1.0,1.0,10.0,10.0,2.0,1.0,9.0,0,0,0,0,1,0,0,0,0,0,0,0,10.095016590080995
-0.18094722361949148,-1.0719946616115568,1.6610684175552952,1.0873771734275228,2.0,1.0,2.0,10.0,10.0,0.0,2.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,9.590692779269272
-0.08535078297758389,-1.0719946616115568,1.0734656969156944,0.13204839110868882,2.0,1.0,2.0,10.0,10.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,1,10.124508853469237
0.44265281359109204,-1.9158673723504955e-16,3.4793070388611656e-16,-0.3497457033310209,2.0,2.0,2.0,10.0,10.0,0.0,6.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,10.59217480237398
0.10778737471464238,0.33010402082240276,-0.9831438253229084,0.3627633593298207,2.0,1.0,2.0,10.0,10.0,0.0,2.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,9.13830716907635
3.4439364151393552,-1.0719946616115568,-1.1790113988694422,0.2761019861635588,4.0,3.0,2.0,10.0,10.0,0.0,0.0,5.0,0,0,0,0,1,0,0,0,0,0,0,0,9.764800032762235
-0.22318751134498543,-0.9641409168089445,1.0734656969156944,3.3737935565628785,2.0,1.0,2.0,5.0,9.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,8.827028068509152
0.20921964458178252,-1.9158673723504955e-16,3.4793070388611656e-16,-0.9440531025640126,0.0,1.0,2.0,10.0,10.0,0.0,3.0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,10.548704199338523
0.27591483572729963,-1.0719946616115568,1.0734656969156944,-0.1779822899545146,2.0,2.0,2.0,10.0,10.0,1.0,2.0,10.0,0,0,0,0,1,0,0,0,1,0,0,0,10.302666276001585
-1.3080959539787282,0.0065427864145659285,1.6610684175552952,-0.2861531706503741,0.0,1.0,1.0,10.0,10.0,0.0,1.0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,9.477462530462603
0.04248166671799012,-0.74843342720372,-0.49347489145657447,0.09987988928017598,2.0,1.0,2.0,10.0,10.0,2.0,0.0,10.0,0,0,0,0,1,0,0,0,1,0,1,0,9.765316843477462
-0.19650943488677883,-1.9158673723504955e-16,3.4793070388611656e-16,-0.0016328572537300857,2.0,1.0,2.0,10.0,10.0,2.0,2.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,10.34212950533885
-0.25208876084137627,0.5458115104276273,-0.9831438253229084,-0.537287842533203,2.0,1.0,1.0,10.0,10.0,1.0,2.0,3.0,0,0,0,0,1,0,0,0,1,0,0,0,9.838202085837498
-0.21985275178770985,-0.74843342720372,1.3672670572354948,-0.2440679897829872,2.0,1.0,2.0,9.0,5.0,0.0,3.0,4.0,0,0,0,0,1,0,0,0,0,1,1,0,10.284147541725321
0.02580786893161104,-1.9158673723504955e-16,3.4793070388611656e-16,1.6711003630154728,2.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,10.252417581902414
0.07305029599301896,1.0850802344406887,-0.5914086782298412,-0.3516653441638031,2.0,1.0,2.0,10.0,10.0,0.0,1.0,10.0,0,0,0,1,0,0,0,0,0,0,0,1,10.545183531504994
-0.08535078297758389,-0.8562871720063323,-0.9831438253229084,3.3390324870776698,2.0,1.0,2.0,3.0,5.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,8.867427438524983
-0.09285399198145444,-0.3170184479932709,1.0734656969156944,0.11935056384076798,2.0,1.0,1.0,10.0,10.0,4.0,0.0,9.0,0,0,0,1,0,0,0,0,0,0,1,0,9.816457993563025
0.05359753190890977,-1.1798484064141692,0.09412782918302635,-0.178384122911665,2.0,2.0,2.0,10.0,10.0,0.0,2.0,0.0,0,0,0,0,1,0,0,0,1,0,1,0,10.223830407227457
-0.19650943488677883,-0.3170184479932709,1.5631346307820284,-0.20215524227858844,2.0,1.0,1.0,10.0,10.0,1.0,3.0,10.0,0,0,0,1,0,0,0,0,1,0,0,0,9.550021739538344
1.165184051000859,0.1143965312171782,0.19206161595629315,-0.6095399451279121,2.0,2.0,2.0,10.0,10.0,6.0,1.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,10.628738836996606
-0.2973859114943731,-0.6405796824011077,0.779664336595894,1.9471197282143229,2.0,1.0,2.0,10.0,10.0,1.0,1.0,7.0,0,0,0,0,1,0,0,0,1,0,0,0,9.516942329280475
-0.25208876084137627,-0.9641409168089445,1.6610684175552952,0.13205595523757568,2.0,1.0,2.0,10.0,10.0,3.0,1.0,10.0,0,0,0,0,1,0,0,0,1,0,0,0,8.640472207576408
-0.6241923481074063,-0.4248721927958832,0.09412782918302635,-0.4078571825711371,1.0,1.0,2.0,10.0,10.0,1.0,2.0,5.0,0,0,0,0,1,0,0,0,0,0,0,0,10.707639291138985
0.46599613049202304,-0.74843342720372,0.19206161595629315,-0.06112931075536745,2.0,2.0,2.0,10.0,10.0,0.0,1.0,10.0,0,0,0,0,1,0,0,0,0,1,0,1,9.34425918954197
0.1591982512226449,-0.6405796824011077,-0.10173974436350725,-0.4397425532917298,2.0,2.0,2.0,8.0,10.0,0.0,1.0,5.0,0,0,0,0,1,0,0,0,0,1,1,0,10.140297294614152
-0.03199463006117028,-0.8562871720063323,0.19206161595629315,1.8244187504691933,2.0,1.0,2.0,10.0,10.0,0.0,1.0,3.0,0,0,0,0,1,0,0,0,0,0,1,0,9.48562086171022
0.02580786893161104,-0.9641409168089445,0.19206161595629315,-0.2927157350449405,2.0,1.0,2.0,10.0,10.0,0.0,1.0,8.0,0,0,0,0,1,0,0,0,1,0,0,0,9.679093219320265
0.5282449755611721,-0.8562871720063323,-0.003805957590240446,0.1711514617979172,2.0,2.0,2.0,10.0,10.0,2.0,4.0,4.0,0,0,0,0,1,0,0,0,0,1,0,1,9.70649895869877
-0.33045561043735855,-0.8562871720063323,-0.49347489145657447,0.5106509609836688,2.0,1.0,2.0,1.0,1.0,0.0,0.0,4.0,0,0,0,1,0,0,0,0,0,1,1,0,9.98142034359255
0.0813871948862085,-0.20916470319065864,0.19206161595629315,2.0296461361329152,3.0,2.0,2.0,10.0,10.0,1.0,0.0,7.0,0,0,0,0,1,0,0,0,1,0,0,1,9.451559570017622
-0.47440606465976615,-0.8562871720063323,-0.29760731791004086,0.43957816767019,2.0,1.0,2.0,10.0,10.0,0.0,0.0,10.0,0,0,0,0,1,0,0,0,0,1,1,0,9.952896572793671
-0.20651371355860634,-0.9641409168089445,0.9755319101424276,-0.07428126848836802,2.0,1.0,2.0,10.0,10.0,3.0,2.0,10.0,0,0,0,0,1,0,0,0,0,0,0,0,9.913190327997514
-0.02977145702298643,-1.0719946616115568,1.6610684175552952,-0.09532964092346873,2.0,1.0,2.0,10.0,10.0,1.0,3.0,2.0,0,0,0,0,1,0,0,0,0,0,0,1,10.612311212481082
-0.30766808679597374,-0.8562871720063323,-0.49347489145657447,1.82441311709625,2.0,1.0,2.0,10.0,10.0,0.0,0.0,3.0,0,0,0,1,0,0,0,0,1,0,0,1,9.459073694289389
0.9990018663966129,-0.5327259375984955,0.9755319101424276,-0.8333683527983206,3.0,2.0,2.0,10.0,10.0,0.0,3.0,10.0,1,0,0,0,0,0,0,0,0,1,0,1,10.31886998765251
-0.09841192457691426,-0.5327259375984955,-0.49347489145657447,0.7515578566867201,2.0,1.0,2.0,10.0,10.0,0.0,0.0,10.0,0,0,0,0,1,0,0,0,0,1,1,0,10.451146426347467
0.6449615600658268,-0.8562871720063323,-0.49347489145657447,-1.218088637419017,2.0,2.0,2.0,10.0,10.0,0.0,6.0,10.0,0,0,0,0,1,0,0,0,0,1,1,0,10.47387370275808
0.7344442748527288,-0.5327259375984955,1.5631346307820284,-0.10949031755811998,2.0,2.0,2.0,10.0,10.0,1.0,0.0,10.0,0,0,0,0,1,0,0,0,0,1,0,0,10.000659634288388
0.5538114655002869,-0.8562871720063323,1.0734656969156944,-0.1661907403250353,2.0,2.0,2.0,10.0,10.0,1.0,2.0,10.0,0,0,0,0,1,0,0,0,0,0,1,0,10.05517806577656
-0.19845471129518955,-0.74843342720372,0.9755319101424276,0.5633897312614188,2.0,1.0,2.0,10.0,10.0,0.0,0.0,2.0,0,0,0,0,1,0,0,0,0,1,1,0,9.590077331511615
-0.279878423818675,-0.6405796824011077,1.6610684175552952,1.6860229742876132,2.0,1.0,2.0,8.0,10.0,0.0,0.0,2.0,0,0,0,1,0,0,0,0,1,0,0,1,8.945723572455398
-0.2451413450970516,-0.4248721927958832,-0.49347489145657447,-0.9382452343777634,1.0,1.0,2.0,10.0,10.0,0.0,1.0,7.0,0,0,0,0,1,0,0,0,0,0,0,1,10.777058657190121
-0.1731661179858478,-0.74843342720372,1.5631346307820284,0.06850298769521905,1.0,1.0,2.0,10.0,10.0,1.0,3.0,10.0,0,0,0,0,1,0,0,0,0,1,0,0,9.540650806483587
-0.3596347565635225,-0.4248721927958832,0.9755319101424276,-0.46032623204200834,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,9.98289929196029
0.44737705629723284,-0.8562871720063323,0.19206161595629315,-0.812807965378841,2.0,1.0,2.0,10.0,10.0,0.0,3.0,9.0,0,0,0,0,1,0,0,0,1,0,0,1,11.01242963800489
-0.17399980787516678,0.5458115104276273,-0.9831438253229084,-0.8835619413900364,1.0,1.0,2.0,10.0,10.0,0.0,1.0,3.0,0,0,0,1,0,0,0,0,1,0,0,1,10.841696319711215
-1.5304132577971181,-0.8562871720063323,1.4652008440087616,0.512051007245228,0.0,1.0,1.0,10.0,10.0,2.0,0.0,2.0,0,0,0,0,1,0,0,0,0,0,0,1,9.303466349965667
-0.22429909786407756,-0.74843342720372,1.6610684175552952,-0.23932740327204555,2.0,1.0,1.0,10.0,10.0,1.0,3.0,6.0,0,0,0,0,1,0,0,0,1,0,0,0,9.709781436875536
0.725829479329766,-0.6405796824011077,1.1713994836889612,0.5506944177750087,2.0,2.0,2.0,10.0,10.0,2.0,0.0,10.0,0,0,0,1,0,0,0,0,0,1,0,1,9.713053175631623
0.43765067425517806,-0.8562871720063323,0.9755319101424276,1.5591658411928468,2.0,1.0,2.0,10.0,10.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,9.128262260940575
-0.47357237477044717,1.0850802344406887,-0.49347489145657447,-0.5888095703115586,1.0,1.0,1.0,10.0,10.0,0.0,0.0,7.0,0,0,0,0,1,0,0,0,0,0,0,0,10.005321858417396
0.9726016865681787,0.2222502760197905,-0.49347489145657447,-0.7118826592370899,2.0,2.0,2.0,10.0,10.0,1.0,2.0,10.0,0,0,0,0,1,0,0,0,0,1,0,0,10.569032265982456
-0.4188267387051687,0.0065427864145659285,-0.9831438253229084,-0.03189448148805211,1.0,1.0,2.0,10.0,10.0,3.0,1.0,8.0,0,0,0,0,1,0,0,0,0,1,1,0,9.586582621407445
-0.34935258126192187,-0.8562871720063323,-0.9831438253229084,0.10770921880597688,1.0,1.0,2.0,10.0,10.0,1.0,1.0,4.0,0,0,0,0,1,0,0,0,0,1,0,0,9.42027709580311
0.056932291466185746,-1.0719946616115568,-0.39554110468330766,-1.010990840418204,2.0,1.0,1.0,10.0,10.0,8.0,2.0,10.0,0,0,0,0,1,0,0,0,1,0,1,0,10.510259517349327
-0.9190406722965458,0.1143965312171782,-0.9831438253229084,0.2002624135981644,1.0,1.0,1.0,10.0,10.0,1.0,2.0,6.0,0,0,0,0,1,0,0,0,1,0,0,1,9.621124641561947
1.0287368057823225,-0.74843342720372,-0.7872762517763748,-0.5078779054795577,3.0,2.0,2.0,10.0,10.0,0.0,1.0,10.0,0,0,0,0,1,0,0,0,0,1,0,0,10.505533184565781
-0.2865479429332266,-0.74843342720372,-0.49347489145657447,1.8230260318596476,2.0,2.0,2.0,8.0,10.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,9.610859937691332
-0.548882361438927,1.4086414688485256,-1.0810776120961754,-0.8812520436774163,2.0,1.0,1.0,10.0,10.0,5.0,1.0,2.0,0,0,0,1,0,0,0,0,1,0,0,0,10.06279633502101
-0.1687197719094801,-0.10131095838804635,-0.9831438253229084,0.03213611226510148,2.0,1.0,2.0,10.0,10.0,1.0,2.0,2.0,0,0,0,0,1,0,0,0,0,1,1,0,9.481283120423665
-0.2698741451468475,-0.8562871720063323,1.5631346307820284,-0.19074858837550923,2.0,2.0,2.0,10.0,10.0,1.0,2.0,10.0,0,0,0,1,0,0,0,0,1,0,1,0,10.346537420971563
-0.30766808679597374,-0.4248721927958832,0.38792918950282673,0.67548637388217,2.0,1.0,2.0,7.0,10.0,0.0,0.0,2.0,0,0,0,0,1,0,0,0,0,0,0,1,9.6580983922746
-0.21262743941361203,-0.8562871720063323,-0.49347489145657447,1.4253567206698623,2.0,1.0,2.0,10.0,10.0,1.0,2.0,3.0,0,0,0,1,0,0,0,0,0,1,1,0,9.633579908183512
-0.9960180387436635,0.2222502760197905,-0.7872762517763748,-1.1549048757940383,1.0,1.0,1.0,10.0,10.0,9.0,6.0,10.0,0,0,0,0,1,0,0,0,0,0,0,0,10.998275872479747
0.3870734876364946,0.0065427864145659285,-0.003805957590240446,-0.6359968403272598,2.0,1.0,2.0,10.0,10.0,0.0,1.0,10.0,0,0,0,0,1,0,0,0,0,0,0,1,10.278184126972656
-0.25208876084137627,-1.1798484064141692,-0.49347489145657447,1.8412839843938298,2.0,1.0,2.0,10.0,10.0,0.0,1.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,9.531988993991236
0.22033550977270216,-0.20916470319065864,-0.49347489145657447,1.4174973986186628,2.0,1.0,2.0,7.0,10.0,0.0,2.0,6.0,0,0,0,1,0,0,0,0,1,0,0,1,8.996775795442296
0.8450471335023778,0.0065427864145659285,-0.9831438253229084,-0.5604232164707519,2.0,2.0,2.0,10.0,10.0,4.0,2.0,10.0,0,0,0,1,0,0,0,0,0,0,0,1,9.911554923613886
-0.3085017766852928,-0.6405796824011077,-0.7872762517763748,0.5067536821555684,2.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,1,0,9.695355758842355
-0.4855219298506858,-0.5327259375984955,-0.10173974436350725,-0.3273955268274976,1.0,1.0,2.0,10.0,10.0,0.0,2.0,3.0,0,0,0,0,1,0,0,0,0,1,0,1,9.981790285793302
0.19254584679540343,-0.10131095838804635,0.8775981233691608,-0.147064759751645,2.0,2.0,2.0,10.0,10.0,1.0,2.0,9.0,0,0,0,0,1,0,0,0,0,0,0,1,9.086476384753796
0.9984460731370667,-0.8562871720063323,1.5631346307820284,-0.42545878801708914,3.0,2.0,2.0,10.0,10.0,0.0,1.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,8.538367426647644
1.00150293606457,-0.6405796824011077,1.1713994836889612,-0.13095825462497132,2.0,2.0,2.0,10.0,10.0,1.0,3.0,2.0,0,0,0,0,1,0,0,0,0,1,1,0,9.91773556580133
