houseArea,houseAge,houseFloorSum,distance,houseBedroom,houseBathroom,houseLivingRoom,busAround,shopping_mallAround,parkAround,subwayAround,schoolAround,houseOrientation_东北,houseOrientation_东南,houseOrientation_北,houseOrientation_南,houseOrientation_南北,houseOrientation_西北,houseOrientation_西南,houseHousingPeriod_满二年,houseHousingPeriod_满五年,houseFloorType_低层,houseFloorType_高层,unitPrice
-0.058590263053706876,0.3082156124222237,-0.2899021696168857,-0.47819278701794554,3.0,0.0,2.0,10.0,10.0,1.0,1.0,10.0,0,0,0,0,1,0,0,0,1,0,1,9.404837504700271
-0.1949781843456618,-0.9467649938173912,1.9506595599027667,-0.5750383944531698,2.0,0.0,2.0,10.0,10.0,3.0,1.0,6.0,0,0,0,0,1,0,0,0,1,0,0,9.648466262323895
-0.5546825921486199,0.3082156124222237,0.9648123989141196,0.00377161221883001,2.0,0.0,2.0,10.0,10.0,1.0,1.0,10.0,0,0,0,1,0,0,0,0,1,1,0,8.915700818956903
-0.2659823356776,-0.7674820500688747,0.8751899297333335,-0.5467390455127665,2.0,1.0,2.0,10.0,10.0,0.0,1.0,10.0,0,0,0,1,0,0,0,1,0,0,1,9.710812583662682
0.2748856983469521,-0.05035027507480913,-0.558769577159244,-0.3926573751050354,2.0,1.0,2.0,10.0,10.0,0.0,0.0,10.0,0,0,0,1,0,0,0,0,0,0,1,9.135185698375423
0.03882968072626098,-0.5881991063203583,2.040282029083553,-0.31306688840198077,3.0,1.0,2.0,10.0,10.0,8.0,3.0,10.0,0,0,0,0,1,0,0,0,1,1,0,9.609988594762783
0.0912865735308587,0.12893266867370728,-1.0965043922439606,-0.31801751947080736,2.0,1.0,2.0,10.0,10.0,2.0,1.0,10.0,0,0,0,0,1,0,0,0,0,0,1,9.34583234141334
-0.6397376969103609,0.6667814999192565,0.7855674605525474,-0.3447045695310313,2.0,0.0,2.0,10.0,10.0,1.0,1.0,10.0,0,0,0,0,1,0,0,0,1,0,1,9.35444071594994
-0.4936077812404092,-0.9467649938173912,0.7855674605525474,0.9497743189099299,2.0,0.0,2.0,10.0,10.0,2.0,0.0,10.0,0,0,0,0,1,0,0,0,0,0,0,8.73020559553099
0.23329487619473507,-0.7674820500688747,0.9648123989141196,-0.01394427526541067,3.0,1.0,2.0,10.0,10.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,1,9.078521797355334
-0.17287135094943848,-0.40891616257184193,0.6063225221909753,-0.2816462429857075,2.0,1.0,2.0,10.0,10.0,7.0,2.0,10.0,0,0,0,0,1,0,0,0,1,0,0,9.682778535337379
1.3427581590119837,0.3082156124222237,-1.9927290840518215,0.06780446720776268,3.0,1.0,2.0,10.0,10.0,0.0,0.0,10.0,0,0,0,0,1,0,0,0,0,0,0,9.418004736441933
-0.4437737330760411,0.4874985561707401,0.4270775838294031,-0.5107724432494344,2.0,0.0,2.0,10.0,10.0,3.0,0.0,10.0,0,0,0,1,0,0,0,0,1,0,1,9.17107965802288
0.9429616974226542,0.6667814999192565,-1.8134841456902493,0.30311702355229303,4.0,2.0,2.0,10.0,10.0,0.0,1.0,6.0,0,0,0,0,1,0,0,0,1,0,0,9.437794618877478
-0.29389689649147527,-0.40891616257184193,0.6063225221909753,-0.27891143469764845,3.0,1.0,2.0,10.0,10.0,2.0,2.0,10.0,0,0,0,1,0,0,0,0,1,0,0,9.41442342055165
0.40509120012979344,-0.5881991063203583,1.7714146215411946,-0.6538618047619675,3.0,1.0,2.0,10.0,10.0,5.0,0.0,5.0,0,0,0,0,1,0,0,0,0,1,0,9.86162334843743
-0.7929867623180795,1.383913274913322,-0.4691471079784579,-0.535024921346622,2.0,0.0,2.0,10.0,10.0,4.0,2.0,10.0,0,0,0,1,0,0,0,0,1,1,0,9.380251908693456
-0.7602012043152058,-0.9467649938173912,0.4270775838294031,-0.15939778657858714,1.0,0.0,2.0,10.0,10.0,0.0,0.0,6.0,0,0,0,0,1,0,0,0,1,0,0,8.984192311641674
-0.5709816981271916,-0.40891616257184193,0.9648123989141196,-0.18035749874384946,2.0,1.0,2.0,10.0,10.0,1.0,2.0,10.0,0,0,0,0,1,0,0,0,1,1,0,9.592059086354347
-0.6940680501722661,-0.40891616257184193,0.9648123989141196,-0.3827890213678872,1.0,0.0,2.0,10.0,10.0,3.0,0.0,10.0,0,0,0,1,0,0,0,0,1,1,0,10.099876366541519
0.3410188524898918,0.6667814999192565,0.4270775838294031,-0.2974364819236789,2.0,1.0,2.0,10.0,10.0,6.0,0.0,10.0,0,0,0,0,1,0,0,0,0,1,0,9.213036733523925
0.2435989087099242,-0.40891616257184193,0.8751899297333335,-0.295586918319655,2.0,1.0,2.0,10.0,10.0,1.0,0.0,10.0,0,0,0,0,1,0,0,0,1,0,0,9.17812704961153
-0.49548124169771646,-0.5881991063203583,0.337455114648617,0.3183348525544828,2.0,0.0,2.0,6.0,10.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,1,1,0,9.620527646419676
-0.4836784408166817,-0.22963321882332555,-0.7380145155208162,-0.3763231270813813,2.0,0.0,2.0,10.0,10.0,2.0,0.0,10.0,0,0,0,0,1,0,0,0,1,0,0,9.310728546007452
-0.5393202163987018,-0.7674820500688747,0.15821017628704478,-0.19578647277594854,2.0,1.0,2.0,10.0,10.0,0.0,1.0,10.0,0,0,0,1,0,0,0,0,0,1,0,9.432042885493988
-0.6843260557942694,-0.40891616257184193,0.8751899297333335,-0.319719828166654,2.0,1.0,2.0,10.0,10.0,3.0,0.0,6.0,0,0,0,0,1,0,0,0,1,1,0,9.474165107897397
0.06749362572305921,0.12893266867370728,-0.558769577159244,0.0975991152100801,3.0,1.0,2.0,10.0,10.0,0.0,3.0,7.0,0,0,0,0,1,0,0,0,1,0,1,9.21094019204815
-0.563675202343694,-0.40891616257184193,0.9648123989141196,-0.1288613625944704,2.0,0.0,2.0,10.0,10.0,0.0,3.0,10.0,0,0,0,0,1,0,0,0,1,0,1,9.461021266283481
0.8372985276305356,-0.7674820500688747,0.7855674605525474,0.1052893235771772,4.0,1.0,2.0,9.0,10.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,1,9.11679862756782
-0.7337854118671762,-0.22963321882332555,-0.3795246387976718,2.6227368338875077,3.0,1.0,2.0,10.0,10.0,1.0,0.0,10.0,0,0,0,0,1,0,0,0,1,0,1,8.97941663334301
0.3842957890536852,-1.1260479375659076,0.9648123989141196,-0.5020923404354278,4.0,1.0,2.0,10.0,10.0,3.0,1.0,10.0,0,0,0,0,1,0,0,0,1,0,1,9.376278449519614
-0.27385086959828975,-0.5881991063203583,0.8751899297333335,-0.35901255828383344,2.0,1.0,2.0,10.0,10.0,7.0,1.0,10.0,0,0,0,0,1,0,0,0,0,1,0,9.565143565282119
0.05007044347010331,-0.9467649938173912,0.6063225221909753,0.39751697355807436,3.0,1.0,2.0,10.0,10.0,1.0,2.0,10.0,0,0,0,0,1,0,0,0,1,0,1,9.232395362757014
-0.4407761963443499,1.383913274913322,-1.1861268614247467,-0.7262270214371911,2.0,0.0,2.0,10.0,10.0,2.0,6.0,10.0,0,0,0,1,0,0,0,0,1,1,0,9.305923241869912
-0.24930853760756705,-0.9467649938173912,-0.6483920463400301,-0.018245682606614577,2.0,1.0,2.0,10.0,10.0,3.0,0.0,8.0,0,0,0,1,0,0,0,0,1,0,1,9.21024036697585
0.05007044347010331,1.9217621061588714,-1.2757493306055327,-0.7300770133312717,2.0,1.0,2.0,10.0,10.0,4.0,3.0,10.0,0,0,0,1,0,0,0,0,1,1,0,9.356343666096025
0.32434505441985856,-0.05035027507480913,0.7855674605525474,-0.6308491276693089,3.0,2.0,2.0,10.0,10.0,0.0,2.0,10.0,0,0,0,1,0,0,0,0,1,0,0,9.577411092097035
0.14093327564949626,-0.9467649938173912,1.6817921523604085,-0.709131002191831,3.0,1.0,2.0,10.0,10.0,2.0,2.0,10.0,0,0,0,0,1,0,0,0,1,1,0,9.729967151695242
-0.41829467085666494,-0.9467649938173912,0.9648123989141196,-0.003734658125842681,2.0,1.0,2.0,10.0,10.0,0.0,0.0,10.0,0,0,0,1,0,0,0,1,0,0,0,9.295783853793651
-0.6168814793312146,0.6667814999192565,0.8751899297333335,-0.46967128283980447,2.0,0.0,2.0,10.0,10.0,3.0,2.0,10.0,0,0,0,1,0,0,0,0,1,0,1,9.564371824969498
-0.28246878770190215,0.12893266867370728,-0.6483920463400301,-0.18303292028745138,2.0,1.0,2.0,10.0,10.0,4.0,0.0,4.0,0,0,0,0,1,0,0,0,1,1,0,9.150908788206756
-0.42578851268589335,0.12893266867370728,-0.6483920463400301,0.008155433090798291,2.0,1.0,2.0,10.0,10.0,1.0,1.0,3.0,0,0,0,0,1,0,0,0,1,1,0,9.36990494164752
-0.6468568466481279,-0.05035027507480913,0.9648123989141196,-0.4463322371625628,2.0,0.0,2.0,10.0,10.0,6.0,2.0,8.0,0,0,0,1,0,0,0,0,1,0,1,9.277905558138606
0.009416351546539792,-0.05035027507480913,0.8751899297333335,0.11053814534912973,3.0,1.0,2.0,10.0,10.0,0.0,0.0,10.0,0,0,0,1,0,0,0,1,0,0,0,9.082847851460906
-0.062337183968321074,-0.7674820500688747,0.9648123989141196,-0.05414901146913843,3.0,1.0,2.0,10.0,10.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,1,0,1,9.208739090609209
-0.03910627429771346,2.8181768249014536,0.8751899297333335,-0.7056897598835803,2.0,1.0,2.0,10.0,10.0,2.0,5.0,10.0,0,0,0,0,1,0,0,0,1,0,0,9.416541202560081
-0.046974808218403205,-0.9467649938173912,0.5167000530101892,0.03656866515754519,2.0,1.0,2.0,10.0,10.0,4.0,2.0,10.0,0,0,0,0,1,0,0,1,0,1,0,8.915969311373605
0.5332358954095973,-0.22963321882332555,0.15821017628704478,-0.14799674454723524,3.0,1.0,2.0,10.0,10.0,0.0,2.0,10.0,0,0,0,1,0,0,0,0,0,0,1,9.434922887484646
0.09034984330220548,-0.9467649938173912,0.15821017628704478,-0.2237102257200134,2.0,1.0,2.0,10.0,10.0,4.0,0.0,2.0,0,0,0,1,0,0,0,0,1,1,0,9.269834943761822
0.0648707810828293,-0.22963321882332555,0.24783264546783088,-0.18503020720163246,2.0,1.0,2.0,10.0,10.0,2.0,1.0,5.0,0,0,0,0,1,0,0,0,1,0,0,9.430439293104167
0.49145772721164976,0.3082156124222237,-0.4691471079784579,-0.618796926149475,3.0,1.0,2.0,10.0,10.0,1.0,2.0,10.0,0,0,0,0,1,0,0,0,1,1,0,9.179468708309095
0.026464841708034093,-0.40891616257184193,0.6063225221909753,0.10898727429326568,2.0,1.0,2.0,10.0,10.0,0.0,0.0,2.0,0,0,0,1,0,0,0,0,0,1,0,9.055089086704891
0.16978456669202502,-0.22963321882332555,-0.4691471079784579,0.11994146168556197,2.0,1.0,2.0,10.0,10.0,0.0,0.0,10.0,0,0,0,0,1,0,0,0,1,1,0,8.706655856361559
-0.5561813605144655,4.252440374889584,-1.3653717997863188,-0.6413093231794688,2.0,0.0,2.0,10.0,10.0,1.0,3.0,10.0,0,0,0,1,0,0,0,0,0,0,1,8.87570644462861
0.012226542232500508,1.383913274913322,-0.4691471079784579,-0.5205405694941423,2.0,1.0,2.0,10.0,10.0,4.0,4.0,10.0,0,0,0,1,0,0,0,0,1,0,1,8.99342737041261
-0.11329530840707344,1.7424791624103548,-1.2757493306055327,-0.6540325918445558,2.0,1.0,2.0,10.0,10.0,5.0,1.0,10.0,0,0,0,0,1,0,0,0,1,0,1,9.249849505070895
-0.0675828732487809,-0.5881991063203583,0.8751899297333335,-0.27193824370014913,2.0,1.0,2.0,10.0,10.0,0.0,1.0,6.0,0,0,0,0,1,0,0,0,0,0,1,9.549166977751137
0.349824116639235,-0.40891616257184193,0.9648123989141196,0.8821979350185543,3.0,1.0,2.0,10.0,10.0,1.0,0.0,10.0,0,0,0,0,1,0,0,0,0,0,1,8.765458531504226
-0.006133370249108883,-0.40891616257184193,-1.9031066148710354,0.6138233226560283,2.0,1.0,2.0,10.0,10.0,0.0,0.0,4.0,0,0,0,0,1,0,0,0,0,0,0,9.023167064451204
0.4991389150866087,0.3082156124222237,-1.544616738147891,-0.12653672865299118,2.0,1.0,2.0,10.0,10.0,0.0,0.0,10.0,0,0,0,1,0,0,0,0,1,1,0,9.06750872286864
-0.5869061120143015,-0.5881991063203583,0.9648123989141196,0.6562314786774196,1.0,0.0,2.0,10.0,10.0,0.0,0.0,2.0,0,0,0,0,1,0,0,0,1,0,1,8.495356496807062
0.07517481359801816,1.383913274913322,-0.7380145155208162,-0.30211950556199907,2.0,1.0,2.0,10.0,10.0,2.0,1.0,10.0,0,0,0,0,1,0,0,0,1,0,0,9.29081375612606
0.22523899622831453,-1.1260479375659076,0.7855674605525474,0.1763808578040395,3.0,1.0,2.0,10.0,10.0,0.0,0.0,3.0,0,0,0,0,1,0,0,0,1,0,1,8.956479847999912
-0.6378642364530539,0.4874985561707401,0.9648123989141196,-0.5825484238240645,1.0,0.0,2.0,10.0,10.0,5.0,4.0,10.0,0,0,0,1,0,0,0,0,1,1,0,9.075322160298095
0.05475409461337099,0.6667814999192565,0.9648123989141196,-0.7324017911743459,3.0,1.0,2.0,10.0,10.0,2.0,3.0,10.0,0,0,0,0,1,0,0,0,1,0,1,9.382779928915687
-0.11854099768753326,2.8181768249014536,-1.544616738147891,-0.576538736957888,2.0,1.0,2.0,10.0,10.0,5.0,1.0,10.0,0,0,0,0,1,0,0,0,1,0,0,9.208638925336425
-0.2702912947294061,-0.7674820500688747,0.9648123989141196,0.42190964399178515,2.0,1.0,2.0,10.0,10.0,0.0,0.0,8.0,0,0,0,1,0,0,0,0,0,1,0,8.739536422559677
-0.137275602260604,-0.40891616257184193,-0.6483920463400301,-0.052631664413201405,2.0,1.0,2.0,10.0,10.0,0.0,0.0,4.0,0,0,0,0,1,0,0,0,1,0,1,9.460709909543985
-0.2009732578090446,0.6667814999192565,0.7855674605525474,-0.7279419525809343,3.0,1.0,2.0,10.0,10.0,3.0,4.0,10.0,0,0,0,0,1,0,0,0,1,0,1,9.322865162818028
-0.7343474500043683,3.1767427123984864,-1.544616738147891,-0.7740331712312749,2.0,0.0,1.0,10.0,10.0,4.0,2.0,10.0,0,0,0,0,1,0,0,0,1,1,0,9.381179591661104
-0.293522204400014,0.3082156124222237,0.8751899297333335,-0.6744336768822574,2.0,1.0,2.0,10.0,10.0,1.0,2.0,10.0,0,0,0,0,1,0,0,0,1,0,0,9.436678814186912
-0.5284541457463208,-0.40891616257184193,0.7855674605525474,-0.05940933056617125,2.0,0.0,2.0,10.0,9.0,0.0,0.0,6.0,0,0,0,0,1,0,0,0,0,1,0,9.389657419749838
-0.5411936768560089,-0.40891616257184193,0.7855674605525474,-0.19579002298199563,2.0,0.0,2.0,10.0,10.0,1.0,1.0,10.0,0,0,0,1,0,0,0,0,1,0,1,9.567665104756411
-0.5307022982950893,-0.5881991063203583,0.7855674605525474,-0.2237102257200134,2.0,0.0,2.0,10.0,10.0,4.0,0.0,2.0,0,0,0,0,1,0,0,0,1,0,1,9.261698664251325
-0.6635306447181609,-0.05035027507480913,0.8751899297333335,-0.5211245463183329,2.0,0.0,2.0,10.0,10.0,5.0,2.0,10.0,0,0,0,0,1,0,0,0,0,0,1,9.359018964347545
-0.785680266534582,-0.5881991063203583,0.8751899297333335,0.16991552369009003,2.0,0.0,2.0,10.0,10.0,1.0,0.0,10.0,0,0,0,0,1,0,0,0,0,0,0,9.09884999594282
-0.5724804664930372,1.0253473874162893,0.4270775838294031,-0.4875859646413329,2.0,0.0,2.0,9.0,10.0,4.0,5.0,10.0,0,0,0,1,0,0,0,1,0,1,0,8.9680140012452
-0.72160791889468,-0.40891616257184193,0.9648123989141196,-0.13305741900176027,1.0,0.0,2.0,9.0,10.0,1.0,0.0,10.0,0,0,0,1,0,0,0,0,1,0,0,9.09549053029724
-0.6187549397885218,-0.22963321882332555,-0.4691471079784579,-0.49232841354677326,2.0,0.0,2.0,10.0,10.0,1.0,1.0,10.0,0,0,0,1,0,0,0,0,1,1,0,9.312445594913337
-0.04809888449278722,-1.305330881314424,0.8751899297333335,-0.07308460579400228,2.0,1.0,2.0,10.0,10.0,0.0,0.0,10.0,0,0,0,0,1,0,0,0,1,1,0,9.32188174670909
-0.5771641176363048,-0.9467649938173912,0.5167000530101892,-0.09222376249353037,2.0,0.0,2.0,10.0,10.0,0.0,0.0,10.0,0,0,0,0,1,0,0,0,1,1,0,8.887652690325586
-0.6121978281879469,-0.7674820500688747,-0.02103476207452741,-0.43974569392797547,2.0,0.0,2.0,10.0,10.0,5.0,0.0,10.0,0,0,0,1,0,0,0,0,1,1,0,9.659184203386292
0.228985917142929,-0.40891616257184193,0.337455114648617,0.1226259415949762,3.0,1.0,2.0,10.0,10.0,3.0,2.0,7.0,0,0,0,0,1,0,0,0,0,0,0,9.324918276683619
-0.77987253911693,-0.7674820500688747,-0.2002797004360996,0.3254584512880108,1.0,0.0,2.0,9.0,10.0,0.0,0.0,10.0,0,0,0,0,1,0,0,0,0,0,1,8.901638932300326
-0.49323308914894787,-0.7674820500688747,0.7855674605525474,0.27826900245431235,2.0,1.0,2.0,10.0,10.0,1.0,0.0,4.0,0,0,0,1,0,0,0,0,1,0,0,9.01517670716893
0.26383228164884026,-0.7674820500688747,0.6063225221909753,-0.34467096319864216,3.0,1.0,2.0,10.0,10.0,3.0,0.0,3.0,0,0,0,0,1,0,0,1,0,0,0,9.21463115339334
-0.5217096881000153,-0.9467649938173912,0.9648123989141196,-0.35079659469854557,2.0,1.0,2.0,10.0,10.0,3.0,1.0,10.0,0,0,0,0,1,0,0,0,1,0,1,9.503457646917903
0.3071092182126337,-1.1260479375659076,0.8751899297333335,0.08586536688497642,3.0,1.0,2.0,2.0,8.0,2.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,1,9.480214825777999
0.08454211588455351,-0.7674820500688747,0.6063225221909753,-0.5172794816897339,3.0,1.0,2.0,10.0,10.0,4.0,0.0,10.0,0,0,0,0,1,0,0,0,1,0,1,9.343209045050607
-0.08987705269073502,-0.9467649938173912,1.9506595599027667,-0.5780362885545356,2.0,1.0,2.0,10.0,10.0,4.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,1,9.62819507773027
0.12781905244834696,-0.05035027507480913,-0.558769577159244,-0.06675504588711145,3.0,1.0,2.0,10.0,10.0,2.0,1.0,7.0,0,0,0,0,1,0,0,0,1,1,0,9.46568002150671
0.23741648920081063,-0.40891616257184193,0.8751899297333335,0.6913853230815276,4.0,1.0,2.0,8.0,10.0,1.0,0.0,2.0,0,0,0,0,1,0,0,0,0,0,1,8.951699168308815
0.14074592960376572,-1.1260479375659076,0.06858770710625868,0.13986190810320678,3.0,1.0,2.0,10.0,10.0,2.0,1.0,10.0,0,0,0,1,0,0,0,1,0,0,0,9.347054195292005
-0.3171278061620829,-1.4846138250629404,0.7855674605525474,0.1557464938697884,2.0,0.0,2.0,8.0,10.0,0.0,0.0,3.0,0,0,0,1,0,0,0,0,0,0,1,9.020510699691906
0.2776958890329128,-0.9467649938173912,0.7855674605525474,-0.22528635911161748,3.0,1.0,2.0,10.0,10.0,1.0,1.0,9.0,0,0,0,0,1,0,0,0,1,0,1,9.580385534853086
-0.21202667450715612,0.12893266867370728,-0.8276369847016023,-0.006415734177506161,2.0,1.0,2.0,10.0,10.0,1.0,0.0,9.0,0,0,0,1,0,0,0,0,1,0,0,9.419060402624668
-0.12753360788260729,-1.4846138250629404,0.9648123989141196,-0.4287810008516099,2.0,1.0,2.0,10.0,10.0,2.0,1.0,10.0,0,0,0,0,1,0,0,0,1,1,0,9.456262510179732
-0.6713991786388507,-0.05035027507480913,0.6063225221909753,0.24359875162825276,2.0,0.0,2.0,10.0,10.0,0.0,1.0,10.0,0,0,0,0,1,0,0,0,0,0,0,9.012742727629712
0.4007822410779874,1.383913274913322,-1.0965043922439606,-0.2177988107335188,3.0,1.0,2.0,10.0,10.0,1.0,2.0,10.0,0,0,0,1,0,0,0,0,1,0,0,8.860641041773876
0.27675915880425905,1.0253473874162893,0.7855674605525474,-0.661785393092197,2.0,1.0,2.0,10.0,10.0,1.0,6.0,10.0,0,0,0,0,1,0,0,0,1,0,1,9.243871855184976
-0.4285987033718538,-0.7674820500688747,0.7855674605525474,-0.10934642793067474,2.0,1.0,2.0,10.0,10.0,3.0,1.0,10.0,0,0,0,0,1,0,0,0,0,1,0,9.20391980417326
-0.14926574918736926,-0.22963321882332555,0.4270775838294031,-0.70908418518694,2.0,1.0,2.0,10.0,10.0,2.0,2.0,10.0,0,0,0,0,1,0,0,0,1,0,1,9.375006993531416
0.3685587212123057,-0.9467649938173912,0.6959449913717614,-0.06281457096857021,3.0,1.0,2.0,10.0,10.0,1.0,1.0,10.0,0,0,0,0,1,0,0,0,1,0,1,9.371523409567573
0.29155949641698475,-0.5881991063203583,-0.8276369847016023,-0.12385193399104148,3.0,1.0,2.0,10.0,10.0,0.0,0.0,2.0,0,0,0,0,1,0,0,0,1,0,0,9.211140052146748
-0.7111165403337604,-0.7674820500688747,0.7855674605525474,-0.2237102257200134,2.0,1.0,2.0,10.0,10.0,4.0,0.0,2.0,0,0,0,0,1,0,0,0,1,1,0,9.463896729698588
-0.025242666913640955,-0.5881991063203583,0.337455114648617,-0.408146644726831,2.0,1.0,2.0,10.0,10.0,0.0,1.0,4.0,0,0,0,0,1,0,0,0,1,0,0,9.339524830357009
0.1890812094022879,-0.22963321882332555,0.9648123989141196,-0.7080588900497489,2.0,1.0,2.0,10.0,10.0,0.0,6.0,10.0,0,0,0,0,1,0,0,0,1,0,0,9.314069557738659
0.07049116245475047,1.5631962186618384,-0.4691471079784579,-0.6922527904196402,3.0,1.0,2.0,10.0,10.0,0.0,7.0,10.0,0,0,0,0,1,0,0,0,1,1,0,9.349058291288005
-0.6657787972669292,-0.05035027507480913,0.9648123989141196,0.16604614256958578,2.0,0.0,2.0,10.0,10.0,0.0,1.0,10.0,0,0,0,0,1,0,0,0,1,1,0,9.199077179697472
-0.22851312653145855,-1.1260479375659076,2.040282029083553,-0.5468562741920358,2.0,1.0,2.0,10.0,10.0,5.0,1.0,10.0,0,0,0,0,1,0,0,1,0,1,0,9.73613342286396
-0.12060180419057104,0.6667814999192565,-0.4691471079784579,-0.3001017291924032,2.0,1.0,2.0,10.0,10.0,3.0,1.0,10.0,0,0,0,1,0,0,0,0,1,0,0,9.251578279992428
0.21381088743874166,0.6667814999192565,-0.558769577159244,-0.3918641297152735,2.0,1.0,2.0,10.0,10.0,1.0,0.0,10.0,0,0,0,0,1,0,0,0,1,0,0,9.234252192022495
-0.6785183283766174,-0.22963321882332555,0.9648123989141196,-0.297807808200812,2.0,0.0,2.0,10.0,10.0,3.0,1.0,10.0,0,0,0,0,1,0,0,0,0,0,1,9.461721464701633
0.3131042916760162,0.4874985561707401,-0.3795246387976718,-0.5088129215282324,3.0,1.0,2.0,10.0,10.0,4.0,3.0,10.0,0,0,0,1,0,0,0,0,0,0,1,8.832879460277615
-0.6507911136084726,-0.5881991063203583,0.6959449913717614,-0.04392237841080217,2.0,0.0,2.0,10.0,10.0,0.0,1.0,6.0,0,0,0,1,0,0,0,0,1,0,1,9.3803362790795
-0.3793266933446779,-0.22963321882332555,-0.558769577159244,0.06035278190946633,2.0,1.0,2.0,10.0,10.0,0.0,0.0,10.0,0,0,0,1,0,0,0,0,1,0,1,9.391911647379434
-0.635241391812824,-0.9467649938173912,0.7855674605525474,0.15471184625979245,2.0,0.0,2.0,10.0,10.0,0.0,0.0,2.0,0,0,0,1,0,0,0,0,1,0,1,8.629092283913646
0.0006110873971965699,0.8460644436677729,-1.544616738147891,-0.7291642845380297,3.0,1.0,2.0,10.0,10.0,2.0,6.0,10.0,0,0,0,1,0,0,0,0,1,1,0,9.223552703448318
-0.4782454054904913,-0.5881991063203583,0.24783264546783088,-0.34733140145424796,2.0,0.0,2.0,10.0,10.0,4.0,2.0,10.0,0,1,0,0,0,0,0,0,0,0,1,9.950466553730122
-0.5014763151610989,-0.9467649938173912,0.6959449913717614,-0.5833523971278561,2.0,0.0,2.0,10.0,10.0,3.0,1.0,10.0,0,0,0,0,1,0,0,0,1,0,0,9.581834960513193
-0.31000865642431613,-0.40891616257184193,0.8751899297333335,-0.36696870029859024,2.0,1.0,2.0,10.0,10.0,4.0,0.0,10.0,0,0,0,0,1,0,0,0,1,0,0,9.325453179076687
-0.1164801911844955,0.6667814999192565,-1.6342392073286771,0.19775898185470767,2.0,1.0,2.0,10.0,10.0,0.0,2.0,10.0,0,0,0,1,0,0,0,0,0,0,0,9.27556615689389
0.6990371458812732,1.7424791624103548,-0.558769577159244,-0.8893779088193,3.0,1.0,2.0,10.0,10.0,0.0,1.0,9.0,0,0,0,0,1,0,0,0,1,0,1,9.419466131522189
-0.48892413009714153,-0.7674820500688747,-1.0965043922439606,-0.042103792600274026,2.0,1.0,2.0,10.0,10.0,1.0,0.0,3.0,0,0,0,1,0,0,0,0,1,1,0,8.96405612822033
0.11489217529292818,-0.7674820500688747,0.7855674605525474,-0.3374209575052412,3.0,1.0,2.0,10.0,10.0,3.0,0.0,10.0,0,0,0,0,1,0,0,0,1,1,0,9.567385247481795
0.2632702435116481,0.3082156124222237,-0.4691471079784579,-0.1651439584135766,2.0,1.0,2.0,10.0,10.0,4.0,2.0,7.0,0,0,0,0,1,0,0,0,1,1,0,9.337501517592862
0.14355612028972642,1.2046303311648057,-0.4691471079784579,-0.5892307543405985,2.0,1.0,2.0,10.0,10.0,1.0,1.0,10.0,0,0,0,1,0,0,0,0,1,0,0,9.311994025702683
-0.2684178342720991,-1.1260479375659076,0.6063225221909753,-0.0414635491622299,3.0,0.0,2.0,10.0,10.0,0.0,1.0,10.0,0,0,0,1,0,0,0,1,0,1,0,9.298168082341704
-0.14832901895871578,-0.7674820500688747,0.8751899297333335,-0.3470828974089177,3.0,1.0,2.0,10.0,10.0,2.0,2.0,10.0,0,0,0,0,1,0,0,0,0,0,1,9.178643285232928
0.08753965261624477,1.383913274913322,-1.2757493306055327,-0.7617063992154522,2.0,1.0,2.0,10.0,10.0,3.0,5.0,10.0,0,0,0,0,1,0,0,0,1,1,0,9.263596738276615
-0.6509784596542034,-0.40891616257184193,0.7855674605525474,-0.18163947844298653,2.0,1.0,2.0,10.0,10.0,1.0,2.0,10.0,0,0,0,1,0,0,0,0,1,0,1,9.497172082973124
0.03882968072626098,0.12893266867370728,-1.1861268614247467,-0.11815454348361927,2.0,1.0,2.0,10.0,10.0,2.0,0.0,7.0,0,0,0,1,0,0,0,0,1,0,1,9.460242692591084
-0.5458773279992767,-0.22963321882332555,0.06858770710625868,-0.03232788212667057,2.0,0.0,2.0,10.0,8.0,1.0,0.0,8.0,0,0,0,1,0,0,0,0,1,0,0,9.125218118559348
-0.035734045474560605,-0.7674820500688747,0.9648123989141196,-0.41449434352291603,3.0,1.0,2.0,10.0,10.0,2.0,0.0,6.0,0,0,0,0,1,0,0,0,1,1,0,9.23941361946189
-0.2880891690738233,-0.9467649938173912,0.8751899297333335,-0.3795191677330586,2.0,1.0,2.0,2.0,10.0,1.0,0.0,4.0,0,0,0,0,1,0,0,0,0,0,1,9.470317173335742
0.11807705807034997,1.7424791624103548,-0.7380145155208162,-0.8043736016108562,2.0,1.0,2.0,10.0,10.0,0.0,2.0,10.0,0,0,0,0,1,0,0,0,1,0,0,9.322418275381533
-0.6712118325931198,-0.40891616257184193,0.8751899297333335,-0.2932497658302574,2.0,0.0,2.0,10.0,10.0,8.0,2.0,10.0,0,0,0,1,0,0,0,0,1,0,0,9.680344001221918
