houseArea,houseAge,houseFloorSum,distance,houseBedroom,houseBathroom,houseLivingRoom,busAround,shopping_mallAround,parkAround,subwayAround,schoolAround,houseOrientation_东北,houseOrientation_东南,houseOrientation_东西,houseOrientation_北,houseOrientation_南,houseOrientation_南北,houseOrientation_西,houseOrientation_西南,houseHousingPeriod_满二年,houseHousingPeriod_满五年,houseFloorType_低层,houseFloorType_高层,unitPrice
-0.29576354330214216,-0.15715181687571222,0.12683333645601477,0.4684535475743847,2.0,0.0,2.0,10.0,10.0,1.0,0.0,1.0,0,0,0,0,1,0,0,0,0,1,0,1,9.89802264710506
-0.46022802223685366,0.2814200585545505,1.6027935893671827,0.7708908576086506,1.0,0.0,1.0,10.0,10.0,0.0,1.0,10.0,0,0,0,0,1,0,0,0,0,0,0,0,9.881395306061313
-0.3119896368389405,0.06213412083941913,2.4461994481735645,0.7224124328460421,2.0,0.0,2.0,10.0,10.0,0.0,0.0,2.0,0,0,0,0,1,0,0,0,0,1,0,0,9.768755439335086
0.4155803844654109,0.0,0.0,0.3416559232797353,3.0,1.0,2.0,10.0,10.0,0.0,0.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,10.009647748364518
-0.1385106614948964,-1.253581505451369,0.8648134629115987,0.8706734235126053,2.0,1.0,2.0,10.0,10.0,0.0,0.0,10.0,0,0,0,0,0,1,0,0,0,0,0,0,10.025793676920095
-0.4658370422248828,-0.3764377545908436,1.0756649276131942,-0.46180966284058267,2.0,0.0,1.0,10.0,10.0,1.0,0.0,10.0,0,0,0,0,1,0,0,0,0,1,0,0,10.468403555198991
-0.3119896368389405,-1.1439385365938033,1.6027935893671827,1.013675721141551,2.0,1.0,2.0,10.0,10.0,1.0,1.0,5.0,0,0,0,0,1,0,0,0,0,0,0,1,9.878631176537262
0.578642608403115,0.2814200585545505,-0.6111467899995692,-0.4894222226506711,2.0,1.0,2.0,10.0,10.0,1.0,0.0,10.0,0,0,0,0,0,1,0,0,0,0,0,0,10.382729625640236
-0.3478473003338412,-0.924652598878672,0.8648134629115987,0.9204115655560755,2.0,0.0,1.0,10.0,10.0,0.0,2.0,6.0,0,0,0,0,1,0,0,0,1,0,1,0,9.833333292612922
-0.24428075269773167,0.6103489651272476,0.021407604105217058,-0.3363918009060834,1.0,0.0,2.0,10.0,10.0,1.0,0.0,10.0,0,0,0,0,1,0,0,0,0,1,1,0,10.058566372936209
-0.30938544898735565,-1.253581505451369,-0.4002953252979738,0.04797287757925117,2.0,0.0,2.0,10.0,10.0,0.0,2.0,10.0,0,0,0,0,1,0,0,0,0,0,1,0,9.927887439359663
-0.3248102539544357,-0.595723692305975,1.813645054068778,-0.34643379692779125,2.0,0.0,2.0,10.0,10.0,1.0,2.0,6.0,0,0,0,0,1,0,0,0,0,1,0,1,10.640651618512848
0.25892846908545425,0.6103489651272476,1.4973678570163849,-0.6462629217552793,2.0,1.0,2.0,10.0,10.0,1.0,1.0,9.0,0,0,0,0,0,1,0,0,0,1,0,1,10.566948422725712
-0.30557932828119305,0.0,0.0,0.11383076198887375,2.0,1.0,2.0,10.0,10.0,1.0,1.0,10.0,0,0,0,0,1,0,0,0,0,0,0,0,10.189793678807979
-0.3097860932722148,-0.595723692305975,3.184179574629148,-0.6228255438546865,2.0,0.0,2.0,10.0,10.0,3.0,0.0,3.0,0,0,0,0,1,0,0,0,0,1,1,0,10.833326096955552
-0.31058738184193335,-0.7053666611635406,-0.716572522350367,-0.1963419190427095,2.0,1.0,2.0,10.0,10.0,0.0,2.0,10.0,0,0,0,0,1,0,0,0,1,0,0,0,10.788308256940795
-0.3147941468329551,-0.924652598878672,1.3919421246655872,0.018848409111174257,2.0,1.0,2.0,10.0,10.0,0.0,2.0,10.0,0,0,0,0,1,0,0,0,0,1,0,0,10.115974523661809
-0.3071819054206299,1.4874927159877729,0.6539619982100033,0.342160750973249,2.0,1.0,2.0,10.0,10.0,1.0,2.0,7.0,0,0,0,0,1,0,0,0,1,0,1,0,10.657518144952888
-0.30878448256006674,-0.48608072344840925,1.813645054068778,-0.4106130798469514,2.0,0.0,2.0,4.0,2.0,0.0,0.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,10.623422709852456
-0.32460993181200626,-0.8150096300211063,0.759387730560801,0.28447782382067505,2.0,1.0,2.0,10.0,10.0,0.0,1.0,3.0,0,0,0,0,1,0,0,0,1,0,0,1,9.94193873891038
-0.08522497160861962,0.0,0.0,-0.09562233678285406,2.0,1.0,2.0,10.0,10.0,1.0,1.0,7.0,0,0,0,0,1,0,0,0,0,0,0,0,10.4341158035983
0.23569110056361905,-0.8150096300211063,0.6539619982100033,-0.1451561816583344,3.0,1.0,2.0,10.0,1.0,0.0,0.0,3.0,0,0,0,0,1,0,0,0,1,0,0,1,10.364671149400635
-0.2913564561686907,-0.595723692305975,0.759387730560801,-0.564393947457256,2.0,1.0,2.0,10.0,10.0,2.0,3.0,10.0,0,0,0,0,0,0,0,1,0,1,0,1,10.908173703172075
-0.0651927573656584,0.0,0.0,0.3556982036464202,2.0,1.0,2.0,10.0,10.0,0.0,0.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,10.258185543590638
-0.13350260793415608,-1.253581505451369,0.3376848011576102,-0.33756931572539667,2.0,1.0,2.0,10.0,10.0,0.0,0.0,10.0,0,0,0,0,1,0,0,0,0,0,1,0,10.473110246810576
-0.13670776221302983,-1.253581505451369,0.6539619982100033,0.932893450437518,2.0,1.0,2.0,10.0,10.0,1.0,1.0,4.0,0,0,0,0,1,0,0,0,0,0,1,0,9.851562479671209
-0.3342253946486277,-0.595723692305975,0.6539619982100033,1.5265419296361455,2.0,1.0,2.0,10.0,10.0,1.0,1.0,9.0,0,0,0,0,1,0,0,0,0,1,0,1,9.679593719831214
0.0349683138491477,0.0,0.0,0.3740230851252128,2.0,1.0,2.0,10.0,10.0,1.0,2.0,10.0,0,0,0,0,1,0,0,0,0,0,0,0,10.553257393126504
-0.2959638654445716,-0.924652598878672,-0.2948695929471761,-0.19971154909585556,2.0,0.0,2.0,10.0,10.0,0.0,0.0,7.0,0,0,0,0,1,0,0,0,0,0,0,1,10.420136189604907
-0.7254545388136601,2.58392240456343,-1.2437011841043555,-0.8621964430616869,2.0,0.0,1.0,10.0,10.0,5.0,3.0,10.0,0,0,0,0,1,0,0,0,0,1,0,0,10.804380342230186
-0.20041020350564664,-0.8150096300211063,0.6539619982100033,0.19813548656181917,2.0,1.0,2.0,10.0,9.0,0.0,1.0,6.0,0,0,0,0,1,0,0,0,1,0,1,0,10.655870155127044
0.4155803844654109,0.0,0.0,0.43563492765725015,3.0,1.0,2.0,10.0,10.0,2.0,1.0,7.0,0,0,0,0,1,0,0,0,0,0,0,0,10.027473532317119
-0.3276147639484503,-0.48608072344840925,1.7082193217179804,2.5779247597875723,2.0,0.0,2.0,9.0,10.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,1,0,9.010913347279288
-0.18919216352958831,-1.253581505451369,-0.8219982547011646,-0.044143677418801194,2.0,1.0,2.0,10.0,10.0,0.0,2.0,8.0,0,0,0,0,1,0,0,0,1,0,0,0,9.851457144441744
0.11509717082099258,0.0,0.0,-0.08580726637346546,2.0,1.0,2.0,10.0,10.0,1.0,1.0,5.0,0,0,0,0,1,0,0,0,0,0,0,0,10.4341158035983
-0.2396733434218505,2.803208342278561,-1.1382754517535578,-0.8305192856981047,2.0,0.0,2.0,10.0,10.0,3.0,2.0,10.0,0,0,0,0,1,0,0,0,0,1,1,0,10.67185815433366
-0.15493707717412475,-0.595723692305975,-0.4002953252979738,-0.4460477058107446,2.0,1.0,2.0,10.0,10.0,2.0,2.0,9.0,0,0,0,0,1,0,0,0,1,0,0,1,10.7933316343953
-0.1693602714290568,1.4874927159877729,-1.03284971940276,-0.7457997251028088,2.0,0.0,2.0,10.0,10.0,4.0,1.0,10.0,0,0,0,0,1,0,0,0,0,1,0,0,10.566974175677647
-0.32961798537274656,-0.3764377545908436,-0.08401812824558065,-0.5005740149938679,2.0,0.0,2.0,10.0,10.0,1.0,1.0,4.0,0,0,0,0,1,0,0,0,1,0,0,1,10.643375178979888
-0.02512832887973596,-1.253581505451369,0.8648134629115987,-0.2066410509431734,2.0,1.0,2.0,10.0,10.0,3.0,3.0,8.0,0,0,0,0,1,0,0,0,0,0,1,0,10.486429165775048
-0.27272649692273665,0.3910630274121162,-0.08401812824558065,-0.04811526960707377,2.0,0.0,2.0,10.0,10.0,2.0,1.0,10.0,0,0,0,0,1,0,0,0,0,1,0,0,9.896412583864164
-0.32821573037573915,-0.2667947857332779,-0.08401812824558065,-0.5942701589102384,2.0,0.0,2.0,10.0,10.0,1.0,3.0,7.0,0,0,0,0,1,0,0,0,0,1,1,0,10.647993025371216
-0.2933596775929867,-0.595723692305975,0.8648134629115987,0.3718396887525263,2.0,1.0,2.0,10.0,10.0,1.0,1.0,3.0,0,0,0,0,1,0,0,0,0,1,0,0,10.130981626587596
0.4265981022990395,-1.1439385365938033,-0.6111467899995692,-0.36831348460620295,3.0,1.0,2.0,10.0,10.0,0.0,0.0,6.0,0,0,0,0,0,1,0,0,0,0,1,0,10.687571728088175
-0.3214047775331325,-0.924652598878672,0.9702391952623964,0.2836320070552704,2.0,1.0,2.0,7.0,10.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,10.28360066404139
-0.3825030309741642,0.06213412083941913,1.7082193217179804,0.2826284079927628,2.0,0.0,2.0,10.0,10.0,2.0,2.0,2.0,0,0,0,0,1,0,0,0,0,1,1,0,10.549647941871736
-0.29175710045354986,-0.48608072344840925,1.0756649276131942,-0.4344212034333829,2.0,1.0,2.0,10.0,10.0,1.0,2.0,10.0,0,0,0,0,1,0,0,0,0,1,0,0,10.600103709234817
0.35468245316680863,-0.8150096300211063,1.6027935893671827,-0.6582034155442055,2.0,1.0,2.0,10.0,10.0,4.0,1.0,5.0,0,0,0,0,1,0,0,0,1,0,1,0,11.209046257615876
-0.33041927394246484,-0.3764377545908436,1.0756649276131942,0.46049902041563257,2.0,1.0,2.0,5.0,2.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,1,0,10.058780436942163
-0.29396064402027555,-0.3764377545908436,0.12683333645601477,0.32849355740292435,2.0,0.0,2.0,10.0,10.0,1.0,0.0,8.0,0,0,0,0,1,0,0,0,0,1,1,0,9.930178167789173
-0.33562764964563485,-1.1439385365938033,1.6027935893671827,0.8064897808441152,2.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,9.903487552536127
-0.29676515401429016,1.2682067782726416,0.021407604105217058,-0.03446353676204385,2.0,0.0,2.0,10.0,10.0,0.0,3.0,5.0,0,0,0,0,1,0,0,0,0,1,1,0,10.146119956434184
0.4280003572960469,-1.0342955677362378,-0.716572522350367,0.7486767201578352,3.0,1.0,2.0,6.0,1.0,0.0,0.0,3.0,0,0,0,0,1,0,0,0,0,0,0,1,9.93008079680565
-0.4393945194241741,0.06213412083941913,0.12683333645601477,0.45373030205414067,1.0,0.0,2.0,10.0,10.0,2.0,2.0,7.0,0,0,0,0,1,0,0,0,0,1,1,0,9.57045937831747
0.2847700254588741,-0.7053666611635406,0.759387730560801,0.46073317967194466,2.0,1.0,2.0,10.0,10.0,0.0,1.0,3.0,1,0,0,0,0,0,0,0,0,1,0,0,9.758692967632895
