ID,houseLoc,longitude,latitude,unitPrice,housePrice,houseArea,houseBedroom,houseRoom,houseOrientation,houseAge,houseSubway,houseHousingPeriod,houseFloorType,houseFloorSum
321,汉阳郭茨口和泰路惠民苑一期,114.16319333119722,30.587793136950804,6232,56.0,89.87,3,6,南北,12.0,0,满五年,高层,11.0
322,蔡甸蔡甸城区同心路天下左岸春天,114.03392199021036,30.580322561881104,5918,57.8,97.68,3,6,南北,6.0,1,满二年,低层,34.0
323,新洲阳逻开发区109省道绿城桃李春风,114.59852380623386,30.69852973092149,6266,52.0,83.0,3,6,南北,5.0,1,满二年,中层,16.0
324,新洲阳逻开发区圆梦南路保利圆梦城金玉苑,114.5702515819862,30.692611900368128,5617,50.0,89.03,3,6,南,6.0,0,满二年,低层,33.0
325,蔡甸蔡甸城区蔡甸大街180号碧桂园学府壹号,114.00562690107276,30.579160526427277,6296,77.0,122.3,3,7,南,7.0,1,,高层,33.0
326,东西湖常青花园公园环路129号常青花园十一小区,114.23806413528344,30.647459862674985,15010,190.0,126.59,3,7,南,16.0,1,满五年,低层,30.0
327,洪山白沙洲袁家河路23号旭辉华宇江悦府,114.25178627195224,30.47163791251153,11059,107.0,96.76,3,6,东南,2.0,0,满二年,低层,48.0
328,东西湖将军路奥园东路美联奥林匹克花园六期,114.23406613176562,30.65474983590837,15092,149.0,98.73,3,6,南北,5.0,1,,中层,26.0
329,汉阳四新四新北路正荣府,114.22258521226784,30.522715663755275,16804,180.0,107.12,3,7,南北,8.0,0,满二年,中层,34.0
330,蔡甸蔡甸周边太丰路中粮祥云地铁小镇,113.9988643380369,30.581219158086647,6336,60.0,94.7,3,7,南,1.0,1,,中层,34.0
331,蔡甸蔡甸城区莲花湖大道中海尚城,114.0210401908869,30.56462985190419,5721,56.0,97.9,3,6,南,6.0,1,满二年,中层,33.0
332,黄陂盘龙城巨龙大道F水星城,114.28196681400316,30.71398965194081,7490,69.0,92.13,3,6,南,5.0,0,,高层,27.0
333,江夏东湖高新九峰二路北大资源山水年华一期,114.53220934658394,30.498857807990625,19915,195.0,97.92,3,6,南,8.0,1,满二年,中层,26.0
334,汉阳四新梅林七街广电兰亭时代(2期),114.21129963329524,30.50972781304609,12879,120.0,93.18,3,7,南北,6.0,0,满二年,中层,33.0
335,江夏庙山江夏大道49附2号加州橘郡,114.36727168225376,30.39145979917912,9261,78.0,84.23,2,5,南,5.0,0,,高层,34.0
336,江夏金融港高新二路光谷和昌城逸园,114.43568370660654,30.47866517968717,16812,178.0,105.88,3,7,南北,2.0,1,满二年,中层,44.0
337,武昌徐东友谊大道396号福星惠誉芭莎公馆,114.33569243971424,30.588639396622067,15544,143.0,92.0,2,5,南北,12.0,1,满五年,中层,43.0
338,洪山光谷东高新二路北辰当代优+国际青年互动特区,114.48327740374492,30.47611767258251,16842,170.0,100.94,3,6,南北,6.0,1,满五年,高层,26.0
339,武昌徐东团结路16号东原时光道,114.3344475485069,30.58639266552088,19695,170.0,86.32,2,5,南北,8.0,1,满二年,高层,48.0
340,新洲阳逻开发区余泊北路新澳城市印象,114.56331103808,30.707001403095926,5838,68.0,116.49,3,7,南,14.0,1,满二年,中层,29.0
341,硚口宗关沿河大道466号天宇盛世滨江,114.21207430573205,30.582918881884492,15963,165.0,103.37,2,5,南,11.0,1,满五年,中层,43.0
342,武昌杨园德平路4号怡景苑(临江大道),114.34520733565223,30.61736489017777,15500,127.0,81.94,2,5,南,21.0,1,满二年,高层,34.0
343,洪山白沙洲白沙四路50号华润紫云府(二期),114.2749348068678,30.47466973894697,12363,140.0,113.25,3,7,东,9.0,1,满二年,低层,11.0
344,蔡甸蔡甸城区工农路3号锦狮丽苑,114.0326126471632,30.588515710718816,5501,52.8,95.99,2,5,南,16.0,1,满二年,低层,16.0
345,汉阳四新四新中路新城璟悦城,114.19961007085168,30.51990368101165,15278,165.0,108.0,3,7,南,7.0,0,满二年,低层,34.0
346,沌口开发区沌口周边沌口路346号港湾江城(二期),114.19239316168536,30.461915436210155,8916,108.0,121.14,3,7,南北,4.0,1,,低层,43.0
347,江汉前进/江汉民权路146号广益天下(南区),114.28305261912506,30.575442664313595,21508,178.0,82.76,3,6,南北,12.0,1,满二年,低层,21.0
348,黄陂盘龙城露甲山路64号巢上城俊园,114.2413164594763,30.704951692801227,6865,55.0,80.12,2,4,南,9.0,1,满五年,低层,33.0
349,汉阳建港墨水湖南路兴华御水澜湾,114.23178064557598,30.53037044964722,12202,118.0,96.71,3,6,南,7.0,0,满五年,中层,28.0
350,新洲阳逻开发区平江路333号东城明珠(南区),114.57523023890352,30.6552566147446,3318,28.0,84.39,2,5,南,10.0,0,满二年,高层,11.0
351,江夏东湖高新高科园路20号碧桂园云玺,114.50980417596638,30.48149197634601,16206,175.0,107.99,3,7,南北,3.0,1,,低层,31.0
352,洪山光谷广场高新大道197号保利茉莉公馆,114.41234723754388,30.50059929693149,19074,200.0,104.86,3,6,南北,9.0,1,满五年,中层,34.0
353,汉阳四新江城大道388号金地澜菲溪岸J8地块,114.19870780274172,30.50394515424428,12988,119.0,91.63,3,6,南,8.0,0,满二年,低层,45.0
354,江岸百步亭兴业路201号名流世家,114.3214249302871,30.65529847757641,14786,152.0,102.8,3,7,南,7.0,1,满二年,中层,34.0
355,青山建设七路红钢一街32号华侨城红坊,114.3912444425258,30.64586111628129,17227,200.0,116.1,3,7,南北,2.0,1,,中层,52.0
356,黄陂武湖汉口北大道清能正荣府,114.41443808949064,30.72597067278814,6898,75.0,108.74,3,7,南北,4.0,0,满二年,中层,30.0
357,武昌水果湖水果湖横路3-7号水果湖横路3-7号小区,114.33752503573974,30.54839076406638,21740,196.0,90.16,2,5,南,24.0,1,满五年,低层,18.0
358,黄陂盘龙城盘龙一路天纵城,114.29837645810012,30.696001172741298,9625,88.0,91.43,3,6,南,6.0,0,,高层,33.0
359,洪山光谷软件园关山大道中建大公馆,114.400749953396,30.484376881578463,21850,240.0,109.84,3,7,南北,6.0,0,满二年,低层,47.0
360,武昌徐东联盟路43号余家头小区,114.33866277940002,30.6122614107757,9936,98.0,98.64,2,5,南北,23.0,0,,高层,20.0
361,洪山欢乐谷北洋桥西路66号绿景苑港东名居(一期),114.3641807937168,30.60517149502179,10652,83.0,77.92,3,5,南,12.0,1,满五年,中层,34.0
362,洪山光谷东光谷四路100号光谷十里春风,114.482961556413,30.463796504691533,14201,165.0,116.19,3,7,南,2.0,0,,高层,20.0
363,江夏金融港高新六路15号平安光谷春天,114.43198398472197,30.44477156814716,13585,108.0,79.5,2,5,南,8.0,1,满二年,中层,33.0
364,硚口古田肖家小路1号千禧城,114.20120875087514,30.599949291767977,15984,135.0,84.46,2,5,南北,7.0,1,满二年,高层,46.0
365,洪山光谷东光谷四路绿地国际理想城(四期),114.4818985005912,30.472343720466352,14478,140.0,96.7,3,6,南,24.0,0,满二年,低层,33.0
366,洪山光谷广场邮科院路88号紫菘花园,114.38978695479685,30.51345635332623,12159,118.0,97.05,3,6,南北,26.0,1,满五年,高层,8.0
367,东西湖吴家山金山大道1175号熙龙湾,114.1432076143296,30.637226079382955,8412,75.0,89.16,2,5,南北,9.0,1,满二年,中层,28.0
368,新洲阳逻开发区阳光大道496号阳逻城市广场,114.56963543660424,30.672185475124355,4575,40.0,87.44,2,5,南,15.0,0,满五年,中层,26.0
369,江汉万松园建设大道417号凌云社区,114.24080450818116,30.589900405003927,9462,67.0,70.81,2,4,南北,28.0,1,满五年,低层,6.0
370,青山建设七路和平大道红钢城车站街小区,114.39320527854252,30.63947098345833,14018,130.0,92.74,3,5,南北,34.0,1,满五年,高层,9.0
371,"江岸二七路罗家庄街2,6-8号(双号)黄浦花园",114.29601013165605,30.621758180742635,16967,182.0,107.27,3,6,南北,25.0,1,满二年,中层,24.0
372,黄陂武湖武黄路武湖新天地(北区),114.4054651770828,30.70911268841872,7652,87.0,113.71,3,7,南北,10.0,1,满二年,中层,22.0
373,江夏藏龙岛藏龙大道10号滨湖壹号,114.4102990962818,30.423464213202745,11021,132.0,119.78,3,7,南北,9.0,0,满五年,高层,34.0
374,洪山新南湖平安路5号保利中央公馆(G17-G22栋),114.31668359610131,30.497491165306467,19244,180.0,93.54,3,6,南,9.0,1,满二年,中层,34.0
375,汉阳王家湾龙阳大道60号人信汇(二期),114.19632170261468,30.55368876322828,13660,133.0,97.37,3,6,南北,9.0,1,满五年,低层,12.0
376,硚口宗关申新街9号都市申新花园,114.2251737347068,30.577409705067375,12535,109.9,87.68,3,5,南北,6.0,1,满二年,高层,31.0
377,东西湖常青花园奥园西路2号美联奥林匹克花园(一期),114.22979728388805,30.655128928434102,13255,128.0,96.57,3,6,南,10.0,1,满五年,低层,33.0
378,洪山新南湖南李路27号金地圣爱米伦,114.31012854105498,30.49355368901016,18440,230.0,124.73,3,7,南北,13.0,1,满二年,高层,32.0
379,硚口武胜路利济北路80号财源大厦,114.2648729192118,30.57726553303437,16134,187.0,115.91,4,6,西北,16.0,1,,高层,28.0
380,汉阳钟家村滨江大道193号世茂锦绣长江5期,114.26422359259467,30.53738065076658,18417,280.0,152.04,3,7,南北,7.0,0,,高层,57.0
381,洪山街道口雄楚大道352号南湖景苑,114.34834457136084,30.508221421818988,15597,199.0,127.59,3,7,南北,16.0,1,满二年,高层,18.0
382,江岸二七路东立街18号航天双城,114.30949574861076,30.62553637977484,23844,339.0,142.18,3,7,南北,12.0,1,满五年,中层,29.0
383,江汉杨汊湖新湾路23号福星华府(东区),114.24519561937942,30.636868838297577,14057,128.0,91.06,3,6,南,8.0,1,满二年,低层,45.0
384,江岸后湖和谐大道596号汇悦天地(三期),114.28628915440736,30.653384489227577,16099,215.0,133.55,3,7,南北,3.0,1,满二年,高层,47.0
385,硚口古田解放大道77号赛达国际,114.19494277880833,30.60184038447374,11931,115.0,96.39,3,6,南北,9.0,1,满二年,中层,33.0
386,黄陂盘龙城盘龙城巨龙大道90号天汇龙城龙锴苑,114.26007141336292,30.713360644894305,8469,72.0,85.02,2,5,南,7.0,1,,高层,33.0
387,汉阳钟家村马鹦路28号枫华锦都,114.25956828802944,30.539289331829583,16862,146.0,86.59,2,5,南,9.0,1,满二年,中层,34.0
388,汉阳钟家村翠微横路18号复地翠微新城(北区),114.25200540251464,30.550488964735976,15546,149.0,95.85,2,5,南北,20.0,1,满二年,中层,16.0
389,黄陂盘龙城巨龙大道33号恒大名都,114.2867993747135,30.702045239326694,8246,103.0,124.91,3,7,南,9.0,0,满二年,中层,32.0
390,江岸台北香港路新三巷12号交通部二航局宿舍,114.2856075896128,30.598247693454567,13066,112.0,85.72,2,5,南北,25.0,1,满五年,高层,21.0
391,黄陂前川百泰路香域华府,114.36448170278774,30.88825357422197,7564,58.0,76.68,2,5,南北,9.0,0,满二年,低层,21.0
392,汉阳王家湾芳草路88号龙阳1号,114.20688909283534,30.552292436396712,14083,125.0,88.76,2,5,南,9.0,1,满二年,高层,32.0
393,汉阳王家湾百灵路金龙公馆,114.22182939212566,30.563404425800687,13263,130.0,98.02,3,6,南北,11.0,1,满二年,高层,32.0
394,汉阳四新江城大道288号招商公园1872沁园,114.21767639762756,30.53629092973202,16357,190.0,116.16,3,7,南,5.0,0,满二年,高层,47.0
395,江夏金融港光谷一路光谷悦城,114.43302980248656,30.481231983081702,14207,175.0,123.18,3,7,南北,5.0,1,满二年,低层,33.0
396,洪山光谷软件园民族大道305号东林外庐,114.39012410940444,30.476934306673645,15460,175.0,113.2,3,6,南北,19.0,0,满五年,中层,11.0
397,黄陂盘龙城盘龙大道49号汉口湖畔(1期),114.25278391729144,30.72958642904397,8727,120.0,137.52,4,8,南北,9.0,1,,中层,25.0
398,江岸百步亭后湖大道335号幸福时代(一二期),114.30788321977174,30.657380238647946,14832,123.0,82.93,2,5,南,13.0,1,满二年,中层,32.0
399,武昌南湖花园长虹桥39号伟业佳苑,114.30621727351,30.51632296854691,24404,220.0,90.15,3,6,南北,24.0,1,满五年,中层,18.0
400,江夏东湖高新大学园路1号万科城市花园(上西区),114.40242729500169,30.460173793773848,21930,285.0,129.96,3,7,西南,19.0,1,,,5.0
401,江岸三阳路胜利街204号公安宿舍(江岸),114.2994072230518,30.5973623421327,24875,199.0,80.0,3,5,南北,26.0,1,满二年,低层,8.0
402,洪山光谷广场民族大道99号健龙尚谷杰座(二期),114.39503132219468,30.50349312123611,15454,165.0,106.77,3,6,南北,12.0,1,满五年,低层,32.0
403,汉阳七里庙百灵路33号钰龙旭辉半岛四期礼园,114.22163553992696,30.547968616744857,14660,193.5,132.0,3,7,南北,3.0,1,,高层,45.0
404,江汉常青常青路远洋心语(K3地块),114.2367123468126,30.620447394028485,12605,118.0,93.62,3,6,南,7.0,1,满二年,低层,42.0
405,洪山光谷软件园南湖大道208号正荣紫阙台,114.39390658090768,30.48211501328028,16061,178.0,110.83,3,7,南北,2.0,0,,高层,32.0
406,黄陂盘龙城巨龙大道209号珑璟轩,114.24455199665358,30.714593583192407,8380,85.0,101.44,3,7,南,8.0,1,满二年,高层,29.0
407,江岸台北香港路江汉北路42附1-9号新华医院宿舍,114.26545982394396,30.605712152996524,13291,150.0,112.86,3,6,南北,34.0,1,满五年,中层,8.0
408,黄陂前川木兰大街130号冰晶兰馨苑,114.3620989981738,30.89254385826409,4860,48.0,98.78,2,5,南北,21.0,0,满二年,高层,6.0
409,洪山关西雄楚大道888号金地雄楚一号(A区),114.38478132239132,30.49836182203375,19518,230.0,117.84,3,6,南北,10.0,1,满二年,低层,33.0
410,青山友谊大道青翠苑150-173门青翠苑社区四号院,114.38678651692445,30.61893672750743,8407,60.0,71.37,2,4,南,21.0,1,满二年,高层,7.0
411,洪山光谷东佛祖岭东街4号新城璞樾门第,114.4049776559491,30.47942006430414,15710,186.0,118.4,3,7,南北,3.0,0,,中层,33.0
412,汉阳四新芳草路纽宾凯国际社区锦城,114.20063229688404,30.53456146691881,12953,136.0,105.0,3,6,南,7.0,1,满二年,低层,33.0
413,武昌徐东铁机路48号橡树湾,114.34226109477407,30.61275673965669,20753,193.0,93.0,3,6,南,10.0,1,满二年,低层,33.0
414,汉阳王家湾陶家岭路万科汉阳国际D区,114.1928421695222,30.54754909988516,14788,160.0,108.2,3,7,南,7.0,1,,低层,45.0
415,黄陂横店川龙大道北辰蔚蓝城市(111地块),114.26565410436088,30.76052401601721,6955,75.0,107.85,3,7,南北,4.0,1,,高层,14.0
416,汉阳四新江城大道358号欣隆壹号公馆,114.21459741524676,30.52422477680811,11544,108.0,93.56,3,6,西南,8.0,0,满二年,中层,29.0
417,汉阳四新梅林西路凤凰小城,114.21296420068484,30.524237059955095,12445,106.0,85.18,2,5,南,6.0,0,满二年,高层,32.0
418,江岸后湖塔子湖东路23号融创公园壹号(二期),114.2728564366502,30.64557291480667,17186,138.0,80.3,2,5,东北,9.0,1,满二年,高层,32.0
419,江汉汉口火车站常青一路210号学林华府,114.25506150398562,30.62496633065226,13216,123.0,93.07,2,5,南,16.0,1,满五年,中层,11.0
420,江岸后湖塔子湖西路7号富士君安花园(8-10栋),114.26511218010909,30.64208664787497,12063,110.0,91.19,2,5,南,15.0,1,满五年,低层,18.0
421,洪山光谷东未来二路长存花园,114.58945337150956,30.495598974438558,12478,136.0,109.0,3,7,南北,3.0,0,,低层,27.0
422,汉阳四新连通港西路城投四新之光(二期),114.21860553620223,30.514767095768715,12435,160.0,128.67,3,7,南北,7.0,1,满二年,中层,32.0
423,江夏流芳东园西路中海光谷锦城,114.44141321788358,30.4293796809596,14532,130.0,89.46,3,7,南,4.0,0,满二年,低层,34.0
424,江汉杨汊湖新湾五路207号阳光新苑(江汉区),114.24698807431922,30.63490013180127,13970,132.0,94.49,2,5,南,20.0,1,满二年,高层,6.0
425,黄陂盘龙城巨龙大道48号美景天城,114.28370776220976,30.70781845832384,6443,55.0,85.37,2,5,南,12.0,0,,低层,15.0
426,洪山珞瑜东路光谷创业街72号葛洲坝世纪花园(一期),114.4426273367002,30.506622156413965,13840,182.0,131.51,3,7,南,14.0,1,满五年,低层,11.0
427,黄陂盘龙城巨龙大道168号天汇龙城龙锦苑,114.26269211345488,30.713949435352557,7788,90.0,115.57,3,7,南,2.0,1,,低层,33.0
428,硚口古田古田二路37号金地悦江时代骊湾,114.18122741740233,30.594468734903742,15335,175.0,114.12,3,7,南北,7.0,1,满二年,高层,34.0
429,洪山珞瑜东路光谷创业街76号葛洲坝世纪花园(二期),114.44273509311223,30.509634208329256,16263,198.0,121.75,3,7,南北,6.0,0,满二年,中层,17.0
430,黄陂盘龙城露甲山路3号鼎鑫摩卡小镇,114.24180463209996,30.71058923098869,8456,68.0,80.42,2,5,南北,6.0,1,,高层,34.0
431,洪山白沙洲峰胜路20号保利上城西区,114.28432614394622,30.49843487245004,13069,115.0,88.0,3,6,南,5.0,1,满二年,高层,40.0
432,硚口宝丰汉西路101号时代新世界,114.22728342016508,30.584500379694063,17674,179.9,101.79,3,5,南,18.0,1,满五年,高层,46.0
433,汉阳七里庙墨水湖北路229号钰龙湾汇园,114.22437932126128,30.55425952274976,14584,140.0,96.0,3,6,南,8.0,1,满二年,高层,32.0
434,黄陂盘龙城兴龙路恒大龙城(三期),114.22883286706656,30.72092523777261,7831,63.0,80.45,2,5,南,7.0,0,,高层,11.0
435,黄陂汉口北汉口北大道梨花雅苑,114.34771849224477,30.723120761378308,4298,38.0,88.42,2,5,南北,10.0,0,满二年,高层,7.0
436,黄陂盘龙城盘龙大道恒达盘龙湾兰苑,114.25807831450004,30.724817185715544,11730,310.0,264.3,4,9,南,11.0,0,,,3.0
437,黄陂武湖汉施路辉阳凤凰城,114.40796277820796,30.702288980803665,5920,75.0,126.71,3,7,南北,8.0,0,满二年,中层,24.0
438,江夏纸坊文化路30号富丽杰座,114.31888528568916,30.36544056175216,11198,105.0,93.77,3,7,南北,16.0,1,满二年,中层,17.0
439,硚口宗关建一路2号融侨锦江,114.21772724523623,30.579974310717574,15389,138.0,89.68,2,5,南,18.0,1,满五年,低层,40.0
440,"青山和平大道新沟桥28街坊7-16,20-38门静安社区",114.3869572024576,30.635817658504784,11037,66.0,59.8,2,4,南北,28.0,1,,中层,7.0
441,江夏金融港民族大道324号中国铁建梧桐苑,114.38004697466523,30.456086549827887,15649,165.0,105.44,3,6,南,7.0,0,满五年,低层,32.0
442,江岸二七路黑泥湖路249号二七人家,114.30710640562155,30.633788238400676,12984,107.0,82.41,2,5,南,23.0,1,,低层,18.0
443,江岸后湖后湖大道105号同安家园,114.29527054271374,30.652816267776483,11425,145.0,126.92,3,7,南北,11.0,1,,高层,18.0
444,洪山关西雄楚大道908号金地中心城(西区),114.38703054692068,30.499150089180013,14774,190.0,128.61,3,7,南,14.0,1,满五年,高层,33.0
445,江岸后湖和谐大道393号融创澜岸,114.2701404852309,30.64615170837568,16572,174.0,105.0,3,6,南北,6.0,1,,高层,48.0
446,青山余家头旅大街21号大华铂金郦府,114.35709607952948,30.62497725032991,19427,238.0,122.51,3,7,南,8.0,1,满五年,中层,34.0
447,江岸后湖汉黄路6号福星惠誉红桥城,114.32779242666984,30.6655006526027,13326,157.0,117.82,3,7,南,8.0,1,满二年,高层,48.0
448,江汉杨汊湖和谐大道99号城开汉口秀园,114.25765141386776,30.6395923243613,11643,136.0,116.81,3,7,南北,11.0,1,满五年,高层,31.0
449,洪山光谷广场雄楚大道746号关西小区,114.38107739242972,30.50229645089996,13809,112.0,81.11,2,5,南,22.0,1,满五年,中层,7.0
450,武昌积玉桥中山路187号桂花公寓,114.30529633874464,30.55824669617636,12086,113.0,93.5,2,5,南,34.0,1,满二年,高层,8.0
451,洪山珞狮南路珞狮路447号狮城风华新都,114.34296473148798,30.508794415362978,14735,179.0,121.48,3,7,南,18.0,1,满二年,中层,13.0
452,汉阳钟家村马鹦路141号广电兰亭都荟,114.25007597170833,30.5370876509376,14294,135.0,94.45,3,6,南北,11.0,1,,中层,32.0
453,青山余家头七棉路11号东兴天地A区,114.3592276393484,30.623364878564104,14346,86.0,59.95,1,3,南,14.0,1,满二年,低层,32.0
454,"洪山光谷软件园高新二路,近关南园二路旭辉千山凌云",114.41413736986452,30.48014421277109,19900,270.0,135.68,3,7,南,2.0,1,,高层,56.0
455,江岸永清街永泰路8号滨江苑一期,114.3127826332687,30.617611936751643,28793,465.0,161.5,3,7,东南,25.0,0,,中层,12.0
456,江岸百步亭百步亭路10号丹亭懿府,114.32084949683298,30.64982608203089,13388,125.0,93.37,3,6,南北,3.0,1,满二年,高层,34.0
457,黄陂盘龙城巨龙大道盘龙理想城(北区),114.28141083104175,30.71180171973333,6194,52.4,84.61,2,5,南北,13.0,0,,低层,33.0
458,汉阳王家湾康达街10号万科汉阳国际B区,114.18884340000892,30.54855657360861,12712,105.0,82.6,2,5,南北,10.0,1,,低层,34.0
459,江岸台北香港路台东路155号港台公寓,114.28423611556866,30.597039733233256,16249,118.0,72.62,2,4,南北,24.0,1,,中层,12.0
460,江汉汉口火车站常超街2号远洋心汉口御峰(K5地块),114.23920074668855,30.616934403614778,14034,132.0,94.06,3,6,南北,7.0,1,满二年,高层,47.0
461,蔡甸蔡甸城区蔡甸大街182号正阳大悦城,114.00954632591647,30.57931081320425,6438,75.0,116.5,3,7,南北,8.0,1,满二年,高层,33.0
462,洪山关山光谷大道219号保利花园(东区),114.40918574909512,30.50111743575742,16575,198.0,119.46,3,7,东南,20.0,1,满五年,低层,18.0
463,黄陂盘龙城腾龙大道天汇龙城龙湖苑,114.26767765537218,30.72373501267197,6434,85.0,132.13,3,7,南北,5.0,1,满二年,高层,33.0
464,江岸三阳路苗栗路115-129号城中坊,114.28908856167368,30.60240706073172,19647,208.0,105.87,3,6,南北,19.0,1,满二年,低层,13.0
465,汉阳钟家村拦江路243号颐翠苑,114.25910682388024,30.543454876461794,11567,110.0,95.1,2,5,南北,9.0,1,满五年,低层,26.0
466,黄陂盘龙城盘龙大道颐景康城,114.25581527909668,30.72308087245567,7311,61.5,84.13,2,5,南,10.0,1,满二年,高层,32.0
467,江岸永清街兴瑞街6号武汉天地云廷(二期),114.31018059997182,30.614249658613392,55763,1500.0,269.0,4,9,南北,2.0,1,,低层,53.0
468,武昌丁字桥宝通寺路19号百瑞景中央生活区(五期东区),114.33180368713371,30.528329235787066,22448,210.0,93.55,2,5,南北,7.0,1,满二年,低层,27.0
469,东西湖吴家山二雅路198号天合新界,114.14595115980764,30.629860065484383,9597,115.0,119.84,3,7,南北,6.0,1,满五年,中层,33.0
470,洪山新南湖南湖北岸特1号南湖半岛,114.35814369430868,30.49975517788213,17506,136.0,77.69,2,5,南,10.0,0,满二年,低层,34.0
471,蔡甸蔡甸城区茂兴路11号依山龙郡,114.03631696533088,30.56610925534236,6220,67.0,107.72,3,7,南,10.0,1,满二年,低层,32.0
472,青山余家头园林路6号怡江苑,114.35304169052436,30.624043607441934,12451,120.0,96.38,2,5,南北,12.0,1,满二年,低层,34.0
473,汉阳王家湾龙阳大道66号新澳蓝草坪,114.19789172745251,30.555693403761808,11254,100.0,88.86,2,5,南北,14.0,1,满五年,高层,18.0
474,新洲阳逻开发区余泊南路阳光新港中央花园城,114.56624612027004,30.69439203475894,4443,47.5,106.88,3,7,南,8.0,1,,低层,18.0
475,洪山欢乐谷北洋桥西路50号铁机新居,114.3587192515616,30.60302652180609,11838,156.0,131.78,3,7,南北,5.0,1,,高层,32.0
476,洪山卓刀泉雄楚大道456号绿汀雅境,114.36642178149371,30.50430799226265,15022,188.0,125.15,5,9,南,19.0,1,满五年,高层,18.0
477,武昌杨园德平路33号欧景苑,114.34968316079376,30.618442489245066,13932,159.0,114.13,3,7,南北,18.0,1,满五年,高层,18.0
478,新洲阳逻开发区阳光大道478号新港佳阳摩尔城,114.56936305101496,30.67024640238604,5422,45.0,83.01,2,5,南,11.0,0,,中层,26.0
479,江汉北湖天门墩二路3号科技宿舍,114.26924708810368,30.608723245034373,14994,105.0,70.03,3,6,南北,26.0,1,满五年,低层,6.0
480,沌口开发区郭徐岭广场观湖路8号东风阳光城(四期),114.14214598282886,30.498790008965745,10620,101.0,95.11,3,6,南北,8.0,1,满五年,高层,32.0
481,江汉唐家墩新华路581号鑫城国际聚福苑,114.25799351642416,30.614458149930357,14859,133.0,89.51,2,5,南北,14.0,1,满五年,高层,18.0
482,沌口开发区江汉大学博学路6号联投金色港湾,114.14685503046924,30.520009668464443,15834,190.0,120.0,3,7,南北,7.0,0,满二年,低层,7.0
483,江汉汉口火车站姑嫂树路福星华府三期峯境,114.24511584935972,30.6370303803619,13404,129.0,96.24,3,6,南,3.0,1,满二年,中层,54.0
484,黄陂前川百盛街25附1号杏林花苑,114.37829225950324,30.8797014267185,6474,90.0,139.02,3,7,南北,9.0,0,满五年,低层,22.0
485,洪山珞狮南路幸福路22号鸿福花园,114.34620356360364,30.50911902816251,12882,156.0,121.1,3,7,南,9.0,1,,高层,34.0
486,江夏庙山江夏大道31号保利海上五月花(二期),114.36793684990592,30.40854393676173,12663,125.0,98.72,3,6,南,16.0,0,满二年,高层,24.0
487,黄陂前川锦秀道80号南美韵城,114.37845419541024,30.88095107962717,7828,88.0,112.43,3,6,南北,15.0,0,满二年,高层,7.0
488,武昌丁字桥武珞路568号南方帝园,114.33075732819933,30.533772744395684,12768,108.0,84.59,2,4,南北,17.0,1,满五年,中层,30.0
489,洪山关山关山大道399号关山春晓,114.40914523430284,30.490676625364426,19992,249.9,125.0,3,7,南,19.0,0,满五年,中层,11.0
490,江岸后湖后湖大道366号中森华国际城,114.3244201891,30.65738017305544,10856,102.0,93.96,3,6,南北,12.0,1,满二年,低层,27.0
491,江汉杨汊湖新湾路3号长春小区(江汉),114.23695641193866,30.632966452042776,13275,120.0,90.4,2,5,南,22.0,1,满二年,低层,7.0
492,汉阳四新四新北路601号绿地悦澜湾,114.21065386534868,30.529534057762813,13114,152.0,115.91,3,7,南,8.0,0,满二年,中层,33.0
493,蔡甸蔡甸周边莲花湖大道180号中建锦绣文城,114.00186495727702,30.5765842007592,6096,65.0,106.63,3,6,南,4.0,1,满二年,中层,25.0
494,汉阳汉阳周边长江路1997号兰亭大境,114.22328660225564,30.49380339037976,10036,110.0,109.61,3,7,南北,3.0,1,满二年,高层,58.0
495,东西湖金银湖环湖路18号万科四季花城西半岛,114.16731445123258,30.65953691076642,8205,69.8,85.08,2,5,南北,16.0,0,,中层,11.0
496,汉阳鹦鹉马鹦路11号枫华苑,114.2582496803186,30.539240991175674,11548,110.0,95.26,2,5,南北,16.0,1,满二年,高层,15.0
497,洪山铁机路欢乐大道东沙花园(北区),114.36244990595472,30.58853119135681,11608,104.0,89.6,2,5,南北,7.0,1,,低层,34.0
498,洪山珞狮南路书城路81号金地格林小城美茵区,114.3284861342476,30.502984723710806,19068,256.0,134.26,3,7,南,19.0,1,满五年,高层,6.0
499,洪山珞狮南路珞狮路431号圆梦美丽家园,114.3470587526212,30.51369141625852,12383,160.0,129.21,3,7,南,22.0,1,满五年,低层,7.0
500,汉阳四新四新南路国博新城华江府,114.22430966532085,30.50617783402206,12391,130.0,104.92,3,6,南北,4.0,1,满二年,高层,47.0
501,沌口开发区金色港湾江城大道禹洲朗廷元著,114.19501695218544,30.50474037510304,13675,150.0,109.69,3,7,南北,5.0,1,满二年,高层,34.0
502,汉阳钟家村马鹦路193号广电兰亭熙园,114.24429886979804,30.5409479098086,14168,120.0,84.7,2,5,南,12.0,1,满五年,高层,29.0
503,江夏藏龙岛灵杰路3号兆麟育龙湾(二期),114.42279019081072,30.4364080671673,11949,118.0,98.76,2,5,南,11.0,1,满二年,高层,26.0
504,江岸台北香港路高雄路167号惠西小区,114.27810854703458,30.60404970172841,11957,110.0,92.0,3,5,南北,27.0,1,满五年,中层,8.0
505,硚口崇仁路宝康路4号宝康苑,114.25851288569608,30.578403687180096,14036,100.0,71.25,2,4,南北,24.0,1,满二年,低层,18.0
