ID,houseLoc,longitude,latitude,unitPrice,housePrice,houseArea,houseBedroom,houseRoom,houseOrientation,houseAge
229,雨花台西善桥岱山北路和峰南岸,118.68613255570239,31.94642950060727,24947,232,93,3,6,南北,4.0
230,鼓楼建宁路建宁路365号龙湖春江紫宸,118.73332672452604,32.09350719974178,36135,390,107.93,3,7,南北,5.0
231,栖霞迈皋桥和燕路319号林景瑞园,118.80723610040545,32.11365122729853,21488,260,121,3,6,南,18.0
232,栖霞迈皋桥恒嘉路77号中电颐和家园一期(东区),118.80779967890024,32.10015376718974,31924,249,78,2,5,南,12.0
233,栖霞仙林湖学森路199号保利罗兰春天,118.97421086381529,32.13367940400674,20919,200,95.61,3,6,南北,10.0
234,六合龙池环湖西路1号荣盛金陵学府,118.80491597599718,31.93989819204641,11620,165,142,4,8,南北,6.0
235,秦淮光华门光华路2号鑫园小区,118.8104612390937,32.0208928021329,31553,395,125.19,3,7,南北,22.0
236,雨花台西善桥邱村街9号恒永西苑,118.68264976089412,31.942201122914426,12359,95,76.87,2,4,南,12.0
237,江宁九龙湖清水亭东路158号恒大绿洲,118.836308634237,31.918678414096213,22693,298,131.32,3,7,南北,12.0
238,浦口江浦街道康健路36号望江悦府,118.6416784364754,32.057170252290305,26265,230,87.57,3,6,南北,1.0
239,雨花台西善桥贾西路2号中海城南公馆(二期),118.7296491038506,31.96005127400034,34264,285,83.18,2,5,南,3.0
240,江宁百家湖利源中路99号百家湖国际花园,118.80114428525684,31.939257149257315,20936,268,128.01,3,7,西北,14.0
241,秦淮夫子庙建康路409号建康花苑,118.79101715115307,32.026800002199224,21920,217,99,3,5,南北,28.0
242,江宁科学园成墟路288号天印花园,118.85218209833066,31.939644582647762,22178,275,124,3,7,南北,16.0
243,鼓楼五塘广场幕府西路9号星河翠庭,118.77075060333723,32.110476657915015,26955,340,126.14,3,7,南北,17.0
244,浦口桥北浦园北路5号香鸢美颂,118.71468652053511,32.11248326141997,27422,246,89.71,3,6,南北,9.0
245,浦口桥北上城路2号弘阳旭日上城二区,118.72502652672493,32.141998626148364,19588,185,94.45,3,6,南北,9.0
246,栖霞迈皋桥合班村29号紫金铭苑,118.80364941960103,32.11637927134868,28055,248,88.4,3,6,南,6.0
247,栖霞马群马群南路17号银城君颐东方芳泽园,118.88224800695404,32.04214871617005,42473,369,86.88,2,6,南北,5.0
248,秦淮月牙湖石杨路55号银龙花园(一期南区),118.85077600441791,32.00922831405254,19069,167,87.58,3,5,东,20.0
249,建邺奥南友谊街38号莲花新城北苑,118.7136864136316,31.968984807658646,16854,150,89,3,5,南,12.0
250,江宁科学园天印大道1088号明月新寓花园,118.85764281881548,31.949477162458717,19996,178,89.02,3,6,南北,20.0
251,六合龙池观龙路10号荣盛雨荷苑,118.8019837674256,32.331490341396425,10046,87,86.61,3,6,南北,12.0
252,玄武月苑北苑西路7号北苑二村,118.81508464396782,32.10240468276251,22259,138,62,2,4,南北,26.0
253,秦淮大光路大光路118号金陵尚府,118.8006712707569,32.028516426262144,35208,471,133.78,3,7,南北,13.0
254,秦淮月牙湖石杨路50号银龙花园(一期北区),118.85077600441791,32.00922831405254,16546,91,55,2,4,南北,19.0
255,秦淮大光路清水塘路白露新寓,118.79826334381458,32.01990927434025,33432,520,155.54,4,8,南北,18.0
256,栖霞燕子矶壮举路燕江新城山河苑,118.83878443745272,32.13315511274764,14932,109,73,2,4,南北,5.0
257,鼓楼龙江清凉门大街68号金信花园,118.74240720863826,32.050112669104585,41172,388,94.24,2,5,南北,21.0
258,江宁麒麟科技城智通路215号新保弘领东苑(B区),118.89745697846963,32.02554909726629,26891,239,88.88,3,6,南,3.0
259,雨花台西善桥西柿路12号义德东苑,118.6933062674766,31.944586937601986,17177,100,58.22,2,4,南北,9.0
260,秦淮集庆路集庆路120号金轮园,118.76997293710477,32.0212313836814,29595,248,83.8,3,6,南北,24.0
261,六合龙池龙湾路136号冠城大通蓝郡,118.81549213517576,32.318914175534196,10727,116,108.14,3,6,南北,14.0
262,秦淮光华门御道街169号御水湾(东区),118.81258090905794,32.01894023113313,30439,360,118.27,3,7,南,16.0
263,栖霞尧化门兴良路1号江悦润府(A区),118.88541223877857,32.138433119441345,21446,192,89.53,3,5,南,4.0
264,玄武珠江路沙塘园13号沙塘园13号小区,118.78927876641369,32.05327946844864,49425,348,70.41,3,5,南北,26.0
265,江宁麒麟科技城二象路1号中南山锦花城,118.9614760305227,32.09485376647155,17216,272,158,5,9,南北,4.0
266,浦口江浦街道新浦路105号江佑铂庭,118.6435021792649,32.06458309837224,20356,188,92.36,2,5,南北,10.0
267,栖霞仙林大学城杉湖东路18号栖园,118.93016982276673,32.105576602594404,43125,690,160,4,9,南北,13.0
268,秦淮月牙湖苜蓿园东街26号苜蓿新苑,118.8273803407958,32.04013190718448,25381,230,90.62,3,5,南北,27.0
269,栖霞尧化门兴景路2号紫樾府,118.87858939226314,32.137013481576886,23431,209,89.2,3,6,南北,4.0
270,栖霞迈皋桥迈化路376号保利朗诗蔚蓝,118.81875736857369,32.115578638819,33633,390,115.96,3,6,南,5.0
271,六合大厂新华路668号新华七村,118.76519274163084,32.23664097809552,9490,65,68.5,2,4,南北,12.0
272,浦口顶山广西梗大街90号华润国际社区(三期),118.68289033914597,32.09225708303371,29824,260,87.18,3,6,南北,5.0
273,浦口顶山万寿路151号华润国际社区(二期),118.68419234495865,32.09048856177588,29776,265,89,3,6,南北,6.0
274,浦口桥北柳州东路19号天润城第八街区,118.73071167403705,32.14458148040025,11705,93,79.46,2,5,南,6.0
275,江宁岔路口金盛路天地新城天心座,118.81829315594551,31.977300431560998,15758,145,92.02,2,5,南北,15.0
276,浦口顶山天朗街5号绿地海悦(北区B3),118.68374144638494,32.080664532989886,25910,250,96.49,3,6,南,6.0
277,栖霞尧化门翠林路2号盈嘉香榴湾,118.88384622324016,32.12984758821083,22861,226,98.86,3,6,南北,12.0
278,栖霞迈皋桥和燕路396号名都花园(南区),118.81447506518322,32.11596466797706,26765,218,81.45,2,5,南,12.0
279,六合大厂芳庭路68号芳庭潘园,118.72322617064599,32.22035741222354,10656,65,61,2,4,南北,10.0
280,江宁百家湖胜太东路胜利家园,118.81946101703117,31.947496938312277,31800,318,100,3,6,南北,5.0
281,秦淮大光路明御河路7号御河苑,118.80756147121708,32.02986274212258,30506,260,85.23,2,5,南北,24.0
282,鼓楼五塘广场幕府东路15号白云雅居,118.77309454431256,32.11559024745792,25000,195,78,2,4,南北,11.0
283,栖霞迈皋桥和悦街10号凤悦北园,118.842076366779,32.120275190535494,13492,65,48.18,1,3,南,7.0
284,江宁江宁大学城鹏山路中粮悦天地公寓,118.89063141389921,31.916443554852975,10976,45,41,1,3,南北,6.0
285,浦口高新区高新路侨谊东苑,118.71219572149218,32.18966241586576,13776,135,98,3,6,南北,4.0
286,南京周边镇江宝华大道16号碧桂园仙林东郡,118.91546893982797,32.10053675623737,5281,44.5,84.28,2,4,南,8.0
287,江宁禄口来凤路3号颐家春天,118.8562618769571,31.783781151628652,5874,70,119.17,3,7,南北,17.0
288,秦淮大光路龙蟠中路368号凯悦天琴花园,118.79745338259161,32.02774826405027,31439,437,139,3,7,南北,5.0
289,栖霞马群花港路8号花港幸福城杜鹃园,118.89863703091926,32.03324668480992,12182,106,87.02,3,6,南,11.0
290,江宁麒麟科技城麒东路588号麒麟山庄,118.93346274621118,32.05340670532415,14610,187,128,3,7,南北,8.0
291,玄武北京东路北京东路71-73号土壤研究所小区,118.79851734535218,32.06109811526577,55351,360,65.04,2,4,南,39.0
292,鼓楼华侨路牌楼巷47号五台山庄,118.76634594784322,32.0471979913169,54546,360,66,3,4,南,24.0
293,江宁禄口天禄大道1号翠屏城,118.85434531722315,31.799142730782023,9884,85,86,3,6,南,8.0
294,江宁禄口来凤路18号朗诗青春街区,118.84631509947816,31.779044443528637,10741,87,81,3,6,南北,8.0
295,秦淮大光路八宝东街3号瑞鑫兰庭,118.80360689505918,32.03086035200494,37310,400,107.21,3,5,南北,19.0
296,玄武珠江路双井巷3号双井巷3号小区,118.78845000951594,32.05390473454401,31179,245,78.58,3,5,南北,31.0
297,滨江开发区谷里润谷北路9号南京碧桂园语林苑,118.69595197448703,31.88233369276591,12174,112,92,3,6,南北,7.0
298,浦口高新区泰冯路59号天华硅谷庄园,118.71176454525761,32.158136839704326,15870,142,89.48,3,6,南北,11.0
299,"栖霞迈皋桥瑞霞路,银贡南路熙景福苑",118.86110100351658,32.11233493297307,15854,140,88.31,3,5,南北,7.0
300,江宁九龙湖兰台街99号龙湖文馨苑,118.81710891418194,31.902542296073303,28255,265,93.79,2,5,南北,14.0
301,雨花台铁心桥福园路9号定坊和苑B区,118.74313713727513,31.94813579732264,20000,160,80,3,5,南北,10.0
302,鼓楼宁海路北京西路69-1号华瑰园,118.75363863484024,32.062810903793604,75395,649,86.08,3,6,南北,28.0
303,浦口桥北浦洲路64号威尼斯水城第十八街区,118.75041996966209,32.15527704448174,15218,175,115,3,6,南北,6.0
304,鼓楼宁海路山阴路1号山阴路1号小区,118.76350509506693,32.05865163857749,65741,298,45.33,2,4,南,29.0
305,栖霞迈皋桥和悦街8号凤和园(西区),118.84487380992245,32.12171140393796,13637,90,66,2,4,南,7.0
306,江宁科学园新亭路9号天元城,118.84932475564969,31.94511716559439,23575,279,118.35,3,6,南北,18.0
307,浦口高新区星火路8号新城香溢紫郡,118.6914154947926,32.166397109539744,20188,258,127.8,3,7,南北,11.0
308,浦口顶山广西埂大街100号华润国际社区(一期),118.68419234495865,32.09048856177588,23596,210,89,2,5,南,11.0
309,浦口桥北百润路天润城第九街区,118.72714768404107,32.15153174169305,14836,135,91,3,6,南北,14.0
310,鼓楼龙江郑和南路126号新河二村,118.72996695318133,32.0690589725296,51811,269,51.92,2,4,南北,29.0
311,玄武孝陵卫马高路318号盛和家园(北区),118.88511534418461,32.03568368966989,13069,115,88,3,5,南北,14.0
312,鼓楼江东清江路100号育才公寓(东片),118.72624578405964,32.04779379299778,52766,435,82.44,3,5,南,24.0
313,六合雄州新棠路荣盛花语城(四期),118.83619161222947,32.317428123744854,12449,122,98,3,6,南北,5.0
314,雨花台铁心桥春光路59号春江新城(南区),118.74896309860426,31.96368757592042,21067,158,75,2,5,南,21.0
315,秦淮卡子门永乐路龙翔鸣翠苑,118.79310143323637,31.998158494080716,31030,295,95.07,2,5,南北,19.0
316,江宁秣陵双龙大道3000号翠屏诚园(北区),118.82731510455048,31.873341838481206,22651,188,83,3,6,南北,12.0
317,江宁禄口鸣鹤路8号招商依云郡,118.84145414329971,31.77831674129779,14576,125,85.76,3,6,南北,7.0
318,滨江开发区滨江栖凤路68号弘阳禹洲时光印象,118.58706868979961,31.857023552948778,13822,165,119.38,4,8,南北,6.0
319,江宁江宁大学城修文路9号保利梧桐语,118.90601168337187,31.895941048178713,16484,199,120.73,4,8,南,8.0
320,雨花台西善桥岱山东路洺悦华府,118.69672111086884,31.95128336644251,25412,216,85,3,5,南北,2.0
321,江宁科学园竹山南路393号武夷绿洲赏桂苑,118.83476310934778,31.9315639926873,21955,215,97.93,3,5,南,20.0
322,鼓楼热河南路多伦路72号多伦路72号小区,118.74719929216737,32.09181545530751,24634,168,68.2,3,5,南北,34.0
323,玄武珠江路珠江路573号珠江路573号小区,118.79233441812373,32.050375521760174,26222,198,75.51,3,5,南北,36.0
324,栖霞仙林大学城灵山北路68号朗诗保利麓院,118.92470877506241,32.08974564410458,45350,590,130.1,3,7,南,9.0
325,浦口江浦街道龚家洼路1号通宇林景熙园(一期),118.63983262883657,32.092284549925544,17946,160,89.16,3,6,南北,6.0
326,鼓楼小市和燕路5号燕语华庭,118.78285619197075,32.09864742684065,23452,274.9,117.22,3,6,南北,22.0
327,江宁上坊丰泽路118号中粮鸿云,118.87787567338097,31.99439642109901,18000,162,90,3,5,南北,9.0
328,江宁麒麟科技城智通路105号中海国际社区1期,118.90644511110352,32.03048477348578,18392,215,116.9,3,7,南北,8.0
329,江宁科学园竹山南路393号武夷绿洲观竹苑,118.83869325444724,31.931068689562448,23713,279,117.66,3,7,南北,15.0
330,六合大厂毕洼路恒丰世家,118.74612111772986,32.233078005336964,10406,129,123.97,4,8,南北,19.0
331,滨江开发区滨江安居街368号朗诗未来家,118.58748452292762,31.853625407010757,13530,115,85,3,6,南北,6.0
332,建邺奥体乐山路207号仁恒江湾城和苑,118.70931341777096,32.00057893310672,60909,988,162.21,4,8,南北,11.0
333,栖霞晓庄和燕路440号城市绿洲花园(一期),118.81528187984235,32.12532932068008,23925,208,86.94,2,5,南北,18.0
334,鼓楼宁海路上海路79号上海路79号小区,118.7696528806561,32.05376138458231,31542,210,66.58,2,4,南,29.0
335,栖霞迈皋桥兴贤路100号上城名苑,118.83843092431772,32.1085853645988,22070,218,98.78,2,5,南北,12.0
336,栖霞尧化门金尧路紫金上品苑,118.88812416249483,32.12498967903085,19741,175,88.65,3,6,南北,8.0
337,栖霞迈皋桥汇贤路6号兴贤佳园尚贤苑,118.83372113851176,32.10384711288899,19125,153,80,3,5,南北,18.0
338,鼓楼五塘广场五塘新村89号云燕园,118.77455657510797,32.108046639568904,26283,205,78,3,6,南北,18.0
339,江宁麒麟科技城华汇路1号华汇康城,118.92814679944742,32.0489969132442,12336,103,83.5,2,5,南北,6.0
340,雨花台西善桥西柿路恒永东苑,118.68723308153713,31.94429722486618,12644,110,87,3,5,南北,11.0
341,江宁百家湖平泰街92号太平花苑(南苑),118.79571055016038,31.938117955771048,17369,165,95,3,6,南北,16.0
342,秦淮月牙湖石杨路2号万达江南明珠,118.83464507617208,32.01479878690709,24307,205,84.34,2,5,南北,21.0
343,江宁科学园萃文路99号明月花园,118.82816868370855,31.950141358283723,20643,225,109,3,6,南北,24.0
344,浦口江浦街道新浦路通宇林景尊园,118.63548887476517,32.05567352241173,20680,185,89.46,3,5,南,6.0
345,鼓楼三牌楼南瑞路79号金陵大公馆,118.76420784103529,32.08845081600685,49240,450,91.39,2,5,南北,6.0
346,鼓楼许府巷南昌路工人新村(鼓楼区),118.77381765449984,32.081657734720984,34737,198,57,2,5,南北,25.0
347,江宁江宁大学城龙眠大道618号协众水岸风华,118.89693879069081,31.916082631301595,16532,202,122.19,3,7,南,8.0
348,鼓楼热河南路九家圩路6号世茂璀璨滨江,118.73126688308822,32.086451884219755,35479,408,115,2,5,南北,4.0
349,江宁麒麟科技城智汇路186号启迪城润园,118.90314007280554,32.02772560838097,16724,148,88.5,3,6,南,8.0
350,栖霞迈皋桥华银路银贡山庄,118.85808047004888,32.115686922821105,7981,70,87.71,2,5,南,19.0
351,鼓楼宁海路华新巷15号华新巷小区,118.76720876470601,32.0590136277792,56731,295,52,2,4,南,30.0
352,鼓楼五塘广场幕府西路99号象山雅苑,118.75848696748417,32.10149692846308,26810,220,82.06,2,6,南,24.0
353,浦口江浦街道新北路10号金地格林格林,118.59162407755065,32.05174212356614,21383,180,84.18,2,5,南北,8.0
354,栖霞仙林大学城金马路14号世茂招商语山,118.90217611651087,32.06727760074379,27512,244,88.69,3,7,南北,7.0
355,秦淮大校场大明路168号明都雅苑,118.80617230053778,31.999846071492236,29278,250,85.39,2,4,南北,19.0
356,浦口高新区兰新路19号印悦府,118.7135928236173,32.185691799551144,20354,230,113,3,7,南北,4.0
357,雨花台板桥新城新亭大街66号朗诗绿色街区,118.6470752819592,31.905235645597685,16765,238,141.97,4,8,南,12.0
358,栖霞尧化门新尧路18号尧建新村100号院,118.87412961215115,32.12312894333624,15184,115,75.74,2,5,南北,38.0
359,浦口桥北百润路天润城第四街区,118.7288886567862,32.14799456824957,11828,110,93,2,5,南北,16.0
360,栖霞迈皋桥电建路16号合班家园,118.82310049323549,32.111785960362496,21125,169,80,2,4,南北,19.0
361,江宁科学园湖山路419号天景山公寓瑞庭苑,118.8704246627409,31.943711445308494,14888,99,66.5,2,4,南,12.0
362,鼓楼小市幕府东路100号文景花园,118.79453283131527,32.110795152384156,22144,175,79.03,2,4,南北,24.0
363,栖霞燕子矶斗山路7号燕江新城燕雅苑,118.84032833003117,32.13734042873827,13609,95,69.81,2,4,南北,7.0
364,江宁百家湖利源中路99号百家湖西花园巴黎城,118.80177874673596,31.93420776813732,22575,245,108.53,3,7,南北,18.0
365,江宁江宁大学城玉树路88号文鼎雅苑,118.90726935638308,31.911185132888743,17304,154,89,2,5,南,13.0
366,江宁百家湖利源中路168号百家湖西花园伦敦城,118.80291188263185,31.931932449006407,27351,183,66.91,2,4,南北,17.0
367,六合龙池龙湾路69号冠城大通蓝郡松苑,118.81748145024093,32.31706339228406,13169,125,94.92,4,7,南北,6.0
368,浦口桥北华园路迎江雅居,118.72451857391684,32.12440921798084,15580,140,89.86,3,6,南,9.0
369,浦口顶山珍珠南路2号明发城市广场,118.68099102325043,32.10707472633945,18937,178,94,3,6,南,12.0
370,栖霞迈皋桥万兴路绿城东方兰园,118.83104707851548,32.11834486037585,27805,228,82,2,5,南,4.0
371,栖霞尧化门尧顺路75号尧顺佳园(南区),118.88621935928875,32.128330166879216,14487,97,66.96,2,5,南北,24.0
372,滨江开发区滨江弘利路9号龙湖水晶郦城,118.576064782763,31.856887760083318,12651,105,83,3,6,南北,2.0
373,玄武孝陵卫马高路319号盛和家园(南区),118.88608595464417,32.03318470432697,15789,142,89.94,3,5,南北,8.0
374,鼓楼小市黄山路黄坊村小区,118.6456817935309,31.84409379811066,23704,192,81,2,5,南,25.0
375,鼓楼龙江湘江路1号雅瑰园,118.73289516030128,32.05135734656548,51108,459,89.81,2,5,南,19.0
376,秦淮月牙湖星瀚路紫杨佳园,118.84888637014171,32.01343886860923,16859,138,81.86,2,5,南北,11.0
377,江宁东山宏运大道青山湾花园,118.85809882811276,31.96915533492998,20258,173,85.4,2,5,南北,11.0
378,江宁上坊永胜路199号大里聚福城华庭南园,118.86782805917969,31.99653466549388,12632,120,95,3,5,南北,6.0
379,浦口桥北柳洲东路6号弘阳旭日上城三区,118.72006403261169,32.14329567128081,18729,165,88.1,2,5,南北,10.0
380,浦口桥北映江路威尼斯水城第四街区,118.74447706216013,32.1423014360665,19099,175,91.63,2,5,南北,12.0
381,鼓楼宁海路宁海路199-203号(单号)宁海路199-203号(单号)小区,118.76684362297559,32.05560478862819,70388,430,61.09,2,4,南北,34.0
382,江宁麒麟科技城悦民路133号银河湾花园,118.92533637780531,32.05295509306764,12454,65,52.18,1,3,南北,15.0
383,"秦淮大光路水秀路,近扇骨营路枫丹白露水秀花园",118.7977436605047,32.02200125964238,44860,480,107,3,6,南北,20.0
384,玄武玄武门天山路28号天山路小区,118.78308037789627,32.06605678945085,46955,306,65.17,2,4,南北,33.0
385,浦口桥北柳州东路200号威尼斯水城第二街区,118.74582617436923,32.14039705259468,15504,143,92.24,2,5,南北,14.0
386,雨花台板桥新城龙慧路8号弘阳春上西江,118.6343595421378,31.9222837456585,12631,109,86.3,3,6,南北,5.0
387,秦淮大校场校场大道文渊府,118.82180711628511,31.999027639543126,35773,440,123,3,7,南北,6.0
388,浦口江浦街道胡桥路9号明发云庭,118.64244135239787,32.08568540258766,17625,158,89.65,3,6,南北,6.0
389,建邺建邺万达广场所街171号华润新悦天地,118.7369899458724,32.02569301047326,42377,458,108.08,3,7,南北,10.0
390,栖霞晓庄幕府东路236号望燕名居,118.8040627186632,32.11758077582239,18329,198,108.03,3,5,南北,20.0
391,浦口江浦街道狮山路中建熙元府,118.60584825848521,32.073244786834614,17932,208,116,3,7,南北,4.0
392,栖霞尧化门金尧路18号金尧华府,118.8811516192603,32.12760007399554,24538,265,108,3,6,南北,10.0
393,秦淮长乐路江宁路13-1号逸景园,118.78875487044873,32.01282674910521,39584,475,120,3,7,南,21.0
394,浦口桥北天华南路天润城第十街区,118.72324969392584,32.14936747816328,15372,140,91.08,3,6,南北,14.0
395,浦口桥北天华东路98号威尼斯水城第八街区,118.74474652826564,32.148107451198264,13720,117,85.28,3,6,南北,16.0
396,六合雄州文晖路35号莉湖花园,118.8315460718622,32.323288619863455,9336,97,103.9,3,6,南北,12.0
397,鼓楼定淮门渡江路迎江园小区,118.72827976729131,32.07394582918179,67677,335,49.5,2,4,南北,26.0
398,秦淮大校场明贤路金地大成雅境,118.80371987696091,31.994781400595052,47148,490,103.93,3,6,南北,24.0
399,浦口顶山浦镇大街32号世茂荣里,118.67351041217682,32.107820558682754,21979,196,89.18,3,6,南北,4.0
400,江宁将军大道将军大道托乐嘉睦邻居,118.78011574469761,31.948079317080076,28800,360,125,3,7,南北,19.0
401,栖霞仙林大学城紫东路18号保利紫晶山,118.90341366953837,32.085224638310365,33026,458,138.68,3,7,南,6.0
402,鼓楼许府巷黑龙江路2号蓝山国际公寓,118.77613701393226,32.089665262693394,37289,440,118,3,7,南北,20.0
403,江宁科学园竹山南路688号罗托鲁拉小镇,118.8509863209811,31.915244278111217,22358,275,123,3,7,南北,9.0
404,南京周边镇江碧桂园大道8号(凤凰转盘往北约800米)碧桂园凤凰城凤仪苑,118.73715995167552,32.04339750456557,4922,28,56.89,2,5,南北,8.0
405,浦口江浦街道雨山西路89号群盛北江豪庭,118.60772142235983,32.05730666791488,16106,152,94.38,3,5,南北,9.0
406,栖霞尧化门尧辰路3号东城世家,118.87871710689177,32.12685015993956,23780,245,103.03,3,6,南北,14.0
407,鼓楼水佐岗北四卫头62号北四卫头62号小区,118.76279810687957,32.07437613445145,33795,205,60.66,2,4,南,34.0
408,秦淮洪武路洪武路269号洪武大厦,118.78241736887574,32.03518632997469,29039,350,120.53,3,7,南北,24.0
409,浦口高新区丽新路8号艾菲国际(A区),118.69769667285462,32.16224126151687,17414,154.2,88.55,3,6,南北,8.0
410,建邺奥南吴侯街166号正荣润峯,118.68994164521085,31.967445426796598,43417,430,99.04,3,6,南北,6.0
411,鼓楼热河南路南通路89号世茂滨江新城,118.72924232712806,32.07936865968466,35011,275.5,78.69,1,3,南,18.0
412,江宁江宁大学城龙眠大道588号东方龙湖湾南湖苑,118.89176510508536,31.918747203926632,20344,180,88.48,2,5,南北,12.0
413,浦口江浦街道卓溪路10号中交锦蘭荟,118.59509728443679,32.05173368579352,17199,152,88.38,3,6,南北,6.0
414,玄武锁金村新庄53号新庄53号小区,118.79844073189372,32.08369494103653,23454,179,76.32,3,5,南,27.0
415,秦淮秦虹龙蟠南路蔚蓝星座,118.7932380648894,32.00850806677159,28910,318,110,3,5,南北,17.0
416,鼓楼小市黑龙江路二巷26号黑龙江路二巷小区,118.7774515673135,32.09048931831759,23782,185,77.79,2,5,南北,6.0
417,栖霞尧化门尧佳路23号尧林仙居青山苑,118.87714628207306,32.12321968793331,18589,158,85,3,6,南,24.0
418,雨花台西善桥衡村街9号平治北苑,118.69333936930025,31.941928049016425,13129,113,86.07,3,5,南北,10.0
419,鼓楼湖南路中山路227号金轮峰华(商住楼),118.77865604199528,32.05329345686103,43169,230,53.28,3,6,南北,2.0
420,栖霞马群花港路18号中南世纪雅苑一期,118.90526505416302,32.039089503550805,17684,153,86.52,3,6,南北,8.0
421,浦口高新区泰西路28号泰来苑,118.70079505919426,32.15137854268763,12198,108,88.54,3,6,南北,14.0
422,秦淮月牙湖苜蓿园大街4号富丽山庄,118.83060088656744,32.028278531963,20536,230,112,3,7,南北,6.0
423,江宁麒麟科技城泰盈路2号华发紫麒府,118.92568289464145,32.05505521751499,20000,230,115,3,7,南北,3.0
424,江宁东山湖山路瑞祥佳苑,118.85501824446168,31.974380357461207,17733,162,91.36,2,5,南北,16.0
425,浦口桥北百润路天润城第六街区,118.72438700120794,32.14677924395628,14223,128,90,2,5,南北,14.0
426,玄武孝陵卫钟灵街48号江苏省农科院住宅小区,118.86248467634582,32.03906221215058,26508,200,75.45,3,5,南北,35.0
427,秦淮常府街太平南路333号金陵御景园,118.78669420332203,32.03336077135775,45947,590,128.41,3,7,南北,21.0
428,六合雄州王桥路99号石林中心城,118.8277096945362,32.32933965379709,14845,145,97.68,3,6,南,7.0
429,雨花台板桥新城新湖大道金地自在城(七期),118.65533664637276,31.904278292231588,28704,310,108,3,6,南北,9.0
430,栖霞摄山星城侨香路1号华侨城翡翠天域麓园,118.9962352528237,32.162520118672504,15741,139,88.31,3,6,南北,6.0
431,鼓楼五塘广场中央北路143号幕府一村,118.7708820637749,32.10906146967052,20772,148,71.25,3,5,南北,28.0
432,六合葛塘和旭路366号紫艺华府,118.72874402362461,32.24810673860334,13243,120,90.62,3,6,南北,9.0
433,鼓楼宁海路宁海路195号培德里小区,118.76684779166737,32.05601523375612,68941,380,55.12,2,4,南,32.0
434,栖霞晓庄和燕路403号幕府山庄,118.81203301191833,32.125352260283215,19604,198,101,3,5,南,24.0
435,六合葛塘惠泽路39号荣盛文承熙苑,118.73131027144261,32.24592866693936,11932,105,88,3,6,南北,11.0
436,秦淮大校场响水河路金基望樾府,118.81193371779717,32.01165632017812,28919,535,185,4,8,南北,3.0
437,鼓楼华侨路龙蟠里18号龙蟠里18号院,118.75975472350054,32.048171929869916,81051,358,44.17,1,3,南北,34.0
438,玄武孝陵卫小卫街16号都市山庄,118.84788950111016,32.03884085944415,31080,199,64.03,2,5,南北,25.0
439,浦口江浦街道石佛大街8号山水金盾花园小区,118.65285313021465,32.098114691216864,12313,110,89.34,3,6,南北,7.0
440,"江宁麒麟科技城开城路,近天旺路麒麟紫荆城锁石苑",118.92229198471453,32.04416209374227,10000,90,90,3,5,南,8.0
441,鼓楼小市黄家圩29号黄家圩29号小区,118.78952499195474,32.09350848025646,17341,115,66.32,2,4,南,29.0
442,浦口桥北天华东路95号润泰花园二期,118.74194300368258,32.1525675784627,11078,125,112.84,3,7,南北,6.0
443,栖霞摄山星城侨香路华侨城翡翠天域艺园,118.99882945747854,32.14569736808718,18427,164,89,3,6,南北,3.0
444,浦口桥北浦珠路59号大华锦绣华城榴美颂,118.71951314604578,32.117873306041574,17823,218,122.32,3,6,南北,15.0
445,鼓楼华侨路峨嵋岭19号峨嵋岭19号小区,118.7638367100474,32.04777698336747,61038,420,68.81,3,5,南北,35.0
446,玄武珠江路沙塘园7号沙塘园7号小区,118.78909127994868,32.053337984429554,37620,220,58.48,2,4,西南,26.0
447,六合龙池林场路288号冠城大通蓝湖庭,118.82654870180451,32.31586004965302,12245,120,98,3,7,南北,3.0
448,"浦口桥北滨江大道,近明春路明发滨江新城(二期)",118.73973169675742,32.13262385418012,19902,272,136.67,4,7,南北,18.0
449,栖霞迈皋桥十字街110号十字街110号居民小区,118.80689572626612,32.10147931636881,28197,172,61,2,5,南北,27.0
450,浦口桥北复兴路600号润富花园,118.79145286739683,32.03705994550693,11374,110,96.72,2,5,南北,14.0
451,六合雄州王桥路19号荣盛花语馨苑,118.82441442735293,32.326605384196604,11539,105,91,3,6,南北,8.0
452,浦口顶山吉庆路84号新立嘉园,118.67649682824003,32.114022598387464,13685,130,95,3,6,南北,2.0
453,江宁东山湖山路369号天元吉第城,118.86720778070362,31.950239652817324,24153,255,105.58,3,6,南北,18.0
454,鼓楼江东清江南路5号佳和园,118.72175354439042,32.03292413200158,39688,279,70.3,2,5,南北,12.0
455,秦淮大光路大光路55号香格里拉东苑,118.80308176589251,32.02570694986466,37500,375,100,2,5,南北,19.0
456,浦口江浦街道新浦路111号中建国熙台一期,118.64203378564193,32.06217397317058,24395,260,106.58,3,7,南北,6.0
457,浦口桥北柳州东路天润城第五街区,118.72676201983727,32.146143199332116,12112,109,90,2,5,南北,14.0
458,秦淮常府街太平南路484号西一巷小区,118.78452565909271,32.02823824007836,45193,235,52,2,4,南北,35.0
459,江宁麒麟科技城丹霞路19号麒麟紫荆城泉水苑,118.9172470562478,32.04678814313338,11398,102,89.49,3,5,南北,10.0
460,鼓楼小市张王庙1号丁香花园,118.773575613541,32.10107648914583,19231,150,78,2,5,南,12.0
