ID,houseLoc,longitude,latitude,unitPrice,housePrice,houseArea,houseBedroom,houseRoom,houseOrientation,houseAge,houseSubway,houseHousingPeriod,houseFloorType,houseFloorSum
41,岳麓梅溪湖南梅溪湖路梅溪湖金茂湾(二期),112.87721433642162,28.17975620246994,13887,200.0,144.02,4,8,南北,6.0,1,满二年,高层,33.0
42,天心大托铺机场口天心大道与老甫冲路交汇处招商蛇口璀璨学府,112.97112731417542,28.086737856595573,11316,129.0,114.0,3,7,南,,0,,,
43,开福万科城福元西路珠江好世界,112.98920572916344,28.256652739026432,12566,118.0,93.91,3,6,南,4.0,1,满五年,低层,34.0
44,岳麓市政府观沙路八方小区(B区),112.9340006098054,28.24273580525206,29014,403.0,138.9,3,7,南北,8.0,0,,中层,33.0
45,雨花井湾子井湾路17号城南故事,113.0089091602962,28.12460587901365,10491,94.6,90.18,3,7,南北,10.0,0,满五年,低层,30.0
46,望城金星北金星北路与月亮岛路交会处东北角明发阅江悦府三期,112.91431402764432,28.28956106680836,7782,120.0,154.21,5,9,南,,0,,,
47,天心芙蓉南路刘家冲路天心金桂园住宅小区,112.98986799432924,28.095310617179635,10908,148.0,135.69,4,8,南,10.0,0,,高层,11.0
48,岳麓银盆岭银杉路31号绿地中央广场,112.94614214994893,28.230422885412736,11157,110.0,98.6,3,6,南北,5.0,1,满五年,中层,31.0
49,雨花沙子塘黎托街道合丰路与合庆路交汇处西北角润和星河玥(新房),113.049445925513,28.17665414932941,10678,126.0,118.0,3,7,南,,0,,,
50,岳麓桐梓坡白鹤咀街99号公园里,112.9249691991462,28.21865693629048,12271,170.0,138.54,3,7,南北,12.0,1,满五年,高层,28.0
51,望城玫瑰园银星路时代倾城(一期),112.92471349845572,28.282126915470997,7695,90.0,116.97,4,8,南北,8.0,1,满五年,低层,32.0
52,岳麓市政府观沙路八方小区(C区),112.94054085008683,28.24161202055047,32477,403.0,124.09,3,7,南,8.0,1,满五年,中层,33.0
53,岳麓湖南财专谷丰南路9号高信向日葵,112.92064906715356,28.2142380277942,14007,134.8,96.24,3,7,南北,11.0,1,,中层,18.0
54,岳麓梅溪湖北沐风路19号梅溪青秀(二期),112.87442391265846,28.190625838309995,13989,132.0,94.36,3,7,南北,5.0,1,满五年,低层,31.0
55,开福黑石渡芙蓉北路与新安路交汇处东北角广润福园,112.95464326910856,28.31814785998764,8794,102.0,116.0,3,7,南,,0,,,
56,"星沙开元路东三路,近望仙东路华润凤凰城(三期)",113.08945244386096,28.252969480800825,11127,129.8,116.66,3,7,南北,11.0,1,满五年,低层,34.0
57,岳麓雷锋大道岳麓大道金辉优步花园,112.89664921242452,28.229760940066484,9231,120.0,130.0,3,7,南北,5.0,0,,低层,34.0
58,岳麓银盆岭银杉路香海西岸(西区),112.94972278433396,28.232449296437537,10271,126.0,122.68,3,7,南北,10.0,1,满五年,中层,12.0
59,雨花洞井铺振华路175号旭辉雨金广场(新房),113.02872876093498,28.07562613037413,10000,100.0,100.0,3,7,南,,0,,,
60,岳麓银盆岭咸嘉湖路216号蓝光雍锦阁,112.94481174620408,28.21508637443355,11883,128.0,107.72,3,7,南北,6.0,1,满五年,低层,21.0
61,岳麓梅溪湖南梅溪湖路佳兆业云顶梅溪湖(六期),112.8842212597481,28.180943071662863,13866,198.0,142.8,4,8,南北,7.0,1,,低层,34.0
62,开福山语城长沙市芙蓉北路与高冲路交汇处湖南建投向江徕,112.94887430432244,28.320433186607325,9260,100.0,108.0,3,7,南,,0,,,
63,雨花左家塘曙光中路东方新世界,112.99669202635287,28.17985711195009,11421,155.0,135.72,4,8,南北,29.0,1,满五年,中层,30.0
64,岳麓银盆岭银双路66号金色山庄,112.94482398048868,28.22688356219554,9289,113.0,121.66,3,7,南北,9.0,1,,中层,12.0
65,开福山语城芙蓉北路与新安路交汇处长沙北中心保利时代,112.95513847144645,28.31369858991426,10358,116.0,112.0,3,7,南,,0,,,
66,岳麓观沙岭潇湘北路三段668号中铁西江悦,112.95160810114372,28.258613432383985,13592,139.8,102.86,3,7,南,10.0,1,满二年,中层,27.0
67,天心新开铺木莲西路168号水墨林溪,112.96986439550766,28.13243204445504,10318,130.0,126.0,3,7,南,9.0,1,满五年,中层,26.0
68,望城普瑞大道桑梓路与黄金大道交汇处金富江山院,112.89898388751574,28.286004293610365,10160,119.0,117.13,3,7,南,,0,,,
69,岳麓银盆岭银盆岭路228号保利西海岸(B区),112.95386251042814,28.22570305651818,17447,135.0,77.38,2,4,南北,6.0,1,满五年,低层,44.0
70,岳麓梅溪湖北东方红路梅溪青秀(三期),112.87099005931562,28.1915768752324,14448,200.0,138.43,4,8,南北,9.0,1,满五年,高层,32.0
71,雨花高桥万家丽中路一段275号金地格林公馆,113.0264252250541,28.18147605896486,10370,118.0,113.8,3,7,南北,5.0,1,满五年,高层,26.0
72,岳麓观沙岭潇湘北路三段959号万科里金域滨江,112.95622789966932,28.240414176838893,16785,157.0,93.54,3,6,南北,8.0,1,满五年,高层,34.0
73,雨花汽车南站汇金路288号五矿万境蓝山,113.00297653247137,28.08191660446729,17578,240.0,136.54,4,8,南北,7.0,0,满五年,低层,7.0
74,岳麓洋湖湿地公园坪塘大道299号万科白鹭郡,112.93179630773253,28.135901377937465,14514,189.0,130.22,4,8,南北,11.0,1,满五年,高层,34.0
75,芙蓉万家丽晚报大道518号佳兆业时代广场,113.03067559163352,28.21161684684018,12691,116.8,92.04,3,6,南,8.0,1,满五年,高层,34.0
76,星沙万家丽北路万家丽北路88号山水湾,113.05014986642198,28.268633344536774,10814,136.0,125.77,3,7,南北,9.0,1,,低层,6.0
77,开福广电中心万家丽北路一段699号恒大雅苑,113.03904121715944,28.24911168366689,9549,138.0,144.53,3,7,南北,10.0,1,满五年,高层,32.0
78,岳麓梅溪湖南梅溪湖路佳兆业云顶梅溪湖(五期),112.8846227560641,28.179302228851423,14769,188.0,127.3,4,8,南北,5.0,1,满五年,高层,33.0
79,天心仰天湖轻院路141号钱隆首府,112.97549478656336,28.1727361597998,11887,124.0,104.32,3,7,南北,9.0,1,满五年,高层,32.0
80,岳麓梅溪湖南环湖路中海梅溪湖壹号(二期),112.8961681448899,28.190888294820954,16067,186.0,115.77,3,7,南北,7.0,0,满五年,低层,33.0
81,开福松桂园蔡锷北路司马里小区,112.97748961571573,28.20686927210932,10852,102.0,94.0,3,6,南北,14.0,1,满五年,低层,7.0
82,芙蓉汽车东站农园路恒大江湾,113.04303155400568,28.207041980672827,9873,125.0,126.62,3,7,南北,8.0,0,满二年,高层,29.0
83,雨花时代阳光大道联圭路169号中建嘉和城,113.04362353172692,28.096383510668566,12076,116.0,96.06,3,6,南北,5.0,1,满五年,高层,34.0
84,开福湘江世纪城湘江北路湘江世纪城瑞江苑,112.97105189109952,28.27383902971974,10163,99.0,97.42,3,6,南北,12.0,0,,中层,34.0
85,"开福开福区政府渔业路,近支路二珠江郦城公园一号",112.98842431805868,28.261119157993807,11972,145.0,121.12,3,7,南北,0.0,1,满五年,中层,32.0
86,"望城月亮岛普瑞大道,近银杉路万润滨江天著",112.91966091355935,28.29803742258829,11254,148.0,131.52,4,8,南,5.0,1,满五年,低层,34.0
87,天心浦沅芙蓉中路三段600号钱隆樽品,112.97532053894098,28.199019274670626,10509,123.0,117.05,3,7,南北,11.0,1,,中层,22.0
88,"雨花汽车南站韶山南路,近汇金路中海珑悦府",113.00408483515714,28.092867734725417,12077,140.0,115.93,3,7,南,3.0,0,满二年,低层,22.0
89,"岳麓观沙岭潇湘北路,近安居路万科里金域国际(一二期)",112.95463803592092,28.23455944780947,17195,190.0,110.5,3,7,南北,6.0,1,满五年,高层,47.0
90,芙蓉芙蓉区政府人民东路329号湘域熙岸,113.03672766098852,28.18889263728156,13654,125.0,91.55,2,5,南,10.0,1,满五年,高层,30.0
91,望城金星北银杉路润和湘江天地(C区),112.9264970087208,28.29008766472506,10460,115.0,109.95,3,6,南,4.0,1,满二年,低层,30.0
92,岳麓雷锋大道雷锋大道468号金科世界城,112.88861802065192,28.24779674449561,7797,103.0,132.11,4,8,南,6.0,0,满五年,低层,34.0
93,雨花井湾子井湾路458号中建桂苑金桂苑,113.01059428450628,28.128281408148037,8908,125.8,141.23,4,8,南北,18.0,0,满五年,低层,17.0
94,星沙开元路东四路中建悦和城,113.09874673046023,28.25280104973045,8462,110.0,130.0,4,8,南,4.0,1,,低层,34.0
95,岳麓雷锋大道岳麓西大道158号长房云时代,112.89018726998438,28.231286865799035,9136,82.0,89.76,3,6,南北,6.0,1,满五年,中层,34.0
96,"岳麓洋湖湿地公园许家洲路,近联丰路兰亭湾畔(二期)",112.9352442229509,28.131543357388622,11306,145.0,128.26,4,8,南北,5.0,1,满五年,中层,31.0
97,岳麓麓谷麓枫路59号麓谷E家人,112.89591612015916,28.21303634320191,9362,115.0,122.85,3,7,南北,16.0,1,,高层,17.0
98,岳麓湖南财专金星中路199号佳兴格林星城,112.9255837685798,28.214493293597396,10417,135.0,129.6,3,7,南北,12.0,1,满五年,低层,18.0
