ID,houseLoc,longitude,latitude,unitPrice,housePrice,houseArea,houseBedroom,houseRoom,houseOrientation,houseAge,houseSubway,houseHousingPeriod,houseFloorType,houseFloorSum
177,"思明莲前西路西林西里1-85号,111-122号,西林东里2-64号金鸡亭花园小区",118.13896258405684,24.477273995093075,31908,238.0,74.59,2,4,南,6.0,1,满五年,低层,7.0
178,"思明火车站东坪三里1-3,28-30,55,66-68,83,94-95号东坪花园(一期)",118.11817611592312,24.4688629567623,54546,300.0,55.0,2,4,南,17.0,1,,中层,18.0
179,集美灌口双桥二里1-52号龙湖首开景粼原著,117.98300390811777,24.60734069057157,35232,310.0,87.99,4,8,北,24.0,0,满二年,中层,12.0
180,思明槟榔槟榔西里9-195号槟榔西里单号区,118.10685841548276,24.485454603521998,53821,286.0,53.14,2,4,南,36.0,1,满五年,高层,6.0
181,湖里南山兴隆路290-318号博士山庄(公寓住宅),118.1066285684878,24.51146765266505,39899,266.0,66.67,2,5,南北,24.0,1,,低层,7.0
182,集美集美新城龙亭六里5-7号莲花国际(C区),118.05231295814632,24.604001734735057,26129,238.0,91.09,2,5,南,9.0,1,满二年,高层,16.0
183,思明东浦路厦禾路1230-1234号厦门造纸厂职工宿舍楼,118.1164339792592,24.47831823562775,40685,252.0,61.94,5,8,南北,31.0,1,满五年,高层,7.0
184,海沧马銮湾新城鼎美东里400-425号龙湖春江彼岸(二期西区),117.98486827501242,24.54144963809193,23103,203.0,87.87,3,6,南,8.0,1,,低层,32.0
185,翔安隧道口浦园一里1-20号明发半岛祥湾(A区),118.22655041121531,24.56792446369289,19587,178.0,90.88,2,5,南,10.0,1,,中层,26.0
186,思明东浦路东坪二里111-171号自然家园,118.11560131343631,24.47140991311369,58293,788.0,135.18,4,8,南,21.0,1,满五年,低层,8.0
187,思明莲坂湖滨南路821-825号能群大厦,118.1150917155136,24.480202345415037,42036,688.0,163.67,3,7,东南,18.0,1,满五年,中层,26.0
188,集美杏前路锦园东里1-16号聚镇,118.02405401267124,24.58380024054201,17953,165.0,91.91,3,6,南,11.0,0,满二年,中层,29.0
189,海沧海沧生活区钟林里321-330号西雅图,118.02336423529728,24.496383236951345,22603,288.0,127.42,3,7,南,7.0,1,满五年,低层,45.0
190,湖里湖里大道华荣路48-50号森宝大厦,118.10456147982804,24.512003323119764,33331,398.0,119.41,3,6,南北,24.0,1,满五年,中层,10.0
191,思明厦大厦大海滨东区1-30号厦大海滨东区,118.10564819489149,24.43468150372994,62244,637.0,102.34,3,7,南,24.0,0,满五年,低层,7.0
192,集美厦门北站珩山一里1-12号万科广场,118.07487414795555,24.63753309429084,17459,165.0,94.51,3,6,东南,8.0,1,满五年,中层,49.0
193,翔安翔安新城鼓锣东一里2-16号世茂国风长安,118.2455622113896,24.56559674065601,32017,398.0,124.31,4,9,南北,3.0,0,,中层,6.0
194,同安环东海域通福北里22-37号保利和光屿海,118.147893477709,24.64049270533243,32081,426.0,132.79,4,9,南,2.0,0,满五年,中层,6.0
195,集美华侨大学滨水中二里19-28号世茂璀璨天城(二期),118.07290900390794,24.602984252785912,37513,468.0,124.76,4,9,南,4.0,0,满二年,中层,33.0
196,同安环东海域美峰二里180-189号保利叁仟栋(二期公寓住宅),118.14694347723103,24.637037347881915,32090,430.0,134.0,4,9,东南,9.0,0,满二年,中层,14.0
197,思明观音山塔埔西路71-99号水晶国际,118.1838790662748,24.499376325997435,64981,668.0,102.8,4,9,南北,11.0,1,满五年,中层,22.0
198,"同安环东海域美峰三里2-7,15-28,40-48号金都海尚国际(公寓住宅)",118.160615384573,24.646930031455568,25576,330.0,129.03,3,7,南,5.0,0,满二年,高层,42.0
199,思明槟榔槟榔东里2-142号槟榔东里(双号区),118.10965060321874,24.486336918251062,51517,265.0,51.44,2,4,西南,36.0,1,满五年,高层,7.0
200,海沧马銮湾新城霞光东里84-95号海沧万科城(三期),118.02405239646076,24.535216550644563,23577,212.0,89.92,3,6,南,6.0,1,满五年,高层,42.0
201,"海沧马銮湾新城新景东里21-24,131-136号海投第一湾(一期公寓住宅)",117.9927480928658,24.53790659421415,26881,338.0,125.74,3,7,南,5.0,1,满二年,高层,40.0
202,思明中山路公园东路96号之二-之五公园东路安置房,118.08899268731491,24.463722254893813,71830,780.0,108.59,3,6,南北,8.0,1,满五年,低层,12.0
203,海沧马銮湾新城新景东里601-630号建发和玺,117.9981458758913,24.536434973424093,31801,285.0,89.62,3,7,南,2.0,1,,低层,26.0
204,"翔安新店新莲一里15-19号,新莲二里23-30号,新莲三里1-10号首开领翔上郡(公寓住宅)",118.24274676027504,24.617177577592532,19311,178.0,92.18,3,6,南北,7.0,0,满二年,中层,40.0
205,同安城北凤祥五里180-198号华森公园首府,118.13187488846724,24.725093226296856,16869,139.0,82.4,3,6,南北,11.0,0,满五年,中层,12.0
206,"集美孙坂路兑英路,近兑山中路恒大帝景",118.0724988409767,24.61343105775452,24552,330.0,134.41,3,7,南北,5.0,0,满二年,高层,28.0
207,思明文灶厦禾路875号之1-之4金瑞园,118.1036675865826,24.471116281728094,56228,939.0,167.0,4,6,南北,20.0,1,满五年,高层,19.0
208,湖里江头嘉禾路398号中铁财富港湾,118.1227363342633,24.498285174773905,37685,220.0,58.38,1,3,南,17.0,1,满二年,高层,32.0
209,"海沧马銮湾新城新景西里318-341,350-352号泰禾厦门院子(公寓住宅)",117.98800116326863,24.537087139775167,22047,240.0,108.86,3,7,南,5.0,1,满二年,低层,58.0
210,集美集美新城龙亭二里3-13号莲花新城湖园,118.05245322708448,24.606809170099503,27682,248.0,89.59,2,6,南北,7.0,1,,低层,31.0
211,同安环东海域美峰二里1-23号保利叁仟栋(一期公寓住宅),118.14694347723103,24.637037347881915,29162,305.0,104.59,4,8,东南,6.0,0,满二年,中层,33.0
212,同安环东海域滨洲四里1-13号特房银溪墅府梅斯花园,118.1504082283542,24.65426837602678,21858,225.0,102.94,3,7,南北,6.0,0,满五年,高层,32.0
213,集美同集南路海凤南里2-76号古龙御景(一期),118.1123620256624,24.588242842937923,27031,245.0,90.64,2,5,南,14.0,0,满五年,中层,20.0
214,湖里江头江顺里48-72号国宝新城,118.12559527048128,24.50083886255152,49353,888.0,179.93,5,9,南北,20.0,1,满五年,低层,11.0
215,思明火车站东坪三里170-172号东坪安置房小区(二组团),118.12116216455352,24.46586089835629,44546,245.0,55.0,2,4,南北,24.0,1,满二年,中层,16.0
216,思明火车站厦禾路948-958号海峡国际天璟,118.11208809132296,24.47248615609752,58938,850.0,144.22,3,8,南北,5.0,1,满二年,中层,47.0
217,厦门周边龙池开发区龙池商业街20号御盛花园,118.01930535669769,24.59475338587728,8878,87.0,98.0,3,7,南北,16.0,0,满二年,中层,7.0
218,翔安翔安新城鼓锣一里1-35号翔城国际(一期),118.23832452815888,24.575702623721977,27828,248.0,89.12,3,6,南北,24.0,1,满五年,中层,11.0
219,海沧马銮湾新城孚莲二里185-198号建发文澜和著(二期),117.9604418170652,24.5401624747058,31638,332.0,104.94,4,8,南北,3.0,1,,中层,30.0
220,翔安隧道口鼓锣一里38-57号翔城国际(二期),118.2386395397057,24.577505888972997,23929,215.0,89.85,3,6,北,10.0,1,满五年,中层,11.0
221,翔安马巷印斗山六里19-23号联发欣悦学府,118.23598543472004,24.667526228765272,18757,155.0,82.64,3,6,南,7.0,0,满五年,中层,34.0
222,思明禾祥西路厦禾路779-789号亿力乐园,118.09014915206828,24.466875758151943,79542,1299.0,163.31,4,8,南北,18.0,1,满二年,中层,19.0
223,"翔安马巷五星一里1-10号,五星二里1-13号,五星三里1-10号,五星五里1-10号,五星六里1-27号,五星七里1-13号特房锦绣祥安",118.25324441777114,24.65918525525959,16276,145.0,89.09,3,6,南北,10.0,0,满五年,高层,18.0
224,海沧马銮湾新城霞光东里96-109号海沧万科城(四期),118.02691183131766,24.53478726668515,26741,298.0,111.44,4,8,南北,6.0,0,满五年,高层,42.0
225,湖里SM商圈禾山路82-108号嘉隆建材城小区,118.1290601332794,24.50597899738277,37513,228.0,60.78,2,5,南北,25.0,1,满五年,高层,7.0
226,思明体育中心体育路90-116号蓝湾国际,118.1067790690103,24.491229259261846,77607,1589.0,204.75,4,9,南北,15.0,1,,低层,31.0
227,海沧马銮湾新城鼎美东里130-149号龙湖春江彼岸(一期东区),117.98282975481445,24.54119579062537,23872,174.0,72.89,2,5,南,6.0,1,满二年,高层,30.0
228,集美同集南路天马路海上五月花(一期),118.11795439143584,24.60733101997029,26156,210.0,80.29,2,5,东南,9.0,0,,高层,32.0
229,湖里湖边水库片区金山西里161-208号金鹭花园,118.1534397926236,24.50711743066935,37019,298.0,80.5,2,5,南,24.0,0,,中层,6.0
230,思明湖滨北路湖滨中路503-517号山水芳邻,118.08741400243348,24.48692597290139,83413,1398.0,167.6,4,8,南北,15.0,1,满五年,高层,24.0
231,思明禾祥东路禾祥东路14-16号益城广场,118.10237130598416,24.47216843894424,49651,1250.0,251.76,6,14,南北,24.0,1,,高层,7.0
232,思明火车站湖滨东路88号佳祥花园,118.10855472435382,24.474912972709053,72205,1350.0,186.97,4,10,南北,16.0,1,满五年,高层,13.0
233,厦门周边龙池开发区崎巷路22号云龙海岸三期,118.12372664369772,24.51566566250459,8149,66.0,81.0,2,5,南,12.0,0,满五年,中层,18.0
234,集美灌口鱼孚二路17-33号融侨观澜,117.99696052772607,24.621077292526586,24751,218.0,88.08,3,7,南,4.0,0,满二年,低层,18.0
235,湖里南山宜宾路39号建德公寓,118.10025481480292,24.509345239375538,29573,200.0,67.63,2,4,南,33.0,1,满五年,中层,6.0
236,湖里枋湖枋湖东二里21-32号大洋雅苑,118.1472064200253,24.5133752267718,36451,580.0,159.12,4,8,南北,13.0,1,满五年,中层,15.0
237,"翔安马巷滨海东大道,近支横四路特房莱昂公馆",118.18802948967875,24.6660383382642,22259,219.0,98.39,3,7,南北,4.0,0,满二年,中层,32.0
238,同安城东凤山二里138-141号邮电局综合楼,118.16131658155648,24.72560654598957,11241,110.0,97.86,3,6,南,29.0,0,满五年,中层,8.0
239,集美杏东路宁海三里1-10号禹洲中央海岸(二期),118.0614026119956,24.56792513103072,26989,246.0,91.15,3,6,南北,9.0,1,满五年,中层,41.0
240,集美灌口鱼福五里1-14号禹洲璟阅城,117.99514789356554,24.60948280721221,25851,225.0,87.04,3,7,南,7.0,0,,高层,20.0
241,"海沧海沧生活区沧翔路282-368号,海发路191-197号海青花园",118.02925557980686,24.498834083149976,21918,182.0,83.04,3,6,南北,24.0,1,,中层,7.0
242,集美杏前路锦英南二里130-139号凤凰花城(三期),118.01473856594464,24.592244779898312,17056,230.0,134.85,3,7,南北,5.0,0,满二年,低层,24.0
243,湖里市行政中心枋湖东一里1-27号书香佳缘,118.15026645657976,24.514799897703902,40955,700.0,170.92,4,8,南北,16.0,1,满五年,低层,13.0
244,"海沧海沧生活区沧翔路84-118,150号鑫茂花园",118.02741258792322,24.497724922664723,20375,149.0,73.13,2,5,西南,24.0,1,,高层,8.0
245,思明将军祠阳鸿园1-19号阳鸿新城,118.0962696276101,24.46355294577383,73067,1230.0,168.34,4,8,南北,21.0,1,满五年,低层,14.0
246,同安城南杜桥里707-717号建发中央天悦,118.13489217201229,24.7208051538868,21072,199.0,94.44,3,7,南,7.0,0,满二年,中层,18.0
247,集美杏北路锦亭北路280-328号鑫锦家园(三期),118.02020122539348,24.600613175619458,18275,150.0,82.08,2,5,南,9.0,0,满五年,高层,18.0
248,"集美杏北路锦英南里55-68,79-80号夏商新纪元(二期)",118.01767986451422,24.58833670814914,22736,200.0,87.97,3,6,南北,7.0,0,满二年,中层,32.0
249,翔安新店祥吴三里1-15号美地雅登祥吴三里,118.23920078527908,24.62846464634132,20336,165.0,81.14,2,5,南北,24.0,0,满五年,中层,18.0
250,思明将军祠溪岸街60-70号亿力百家苑,118.09135871793336,24.464403936039226,78182,1338.0,171.14,4,8,南北,18.0,1,,高层,27.0
251,"海沧海沧生活区沧元路2-6号,沧林路169-179号吉祥花园",118.03036046805497,24.495641827769894,23658,159.0,67.21,2,5,南北,24.0,1,,,5.0
252,厦门周边角美湖光北路1-2号水岸新城,118.08470671877528,24.46920000126443,8153,75.0,92.0,3,6,南,8.0,0,满五年,中层,32.0
253,翔安新店祥福二里1-66号东方新城(一期),118.24394455020426,24.618694715078554,16965,132.0,77.81,2,5,南北,24.0,0,满二年,中层,6.0
254,厦门周边角美天美路1号角美阳光城凡尔赛宫2期,118.2256317130628,24.562983133606323,10741,87.0,81.0,3,6,南,8.0,0,满五年,低层,32.0
255,集美厦门北站珩源路517-547号高铁阳光花园,118.0632488552461,24.633731341566392,15889,143.0,90.0,2,5,南北,8.0,1,满五年,低层,30.0
256,集美杏北路康成二里22-37号夏商大学康城(三期),118.01712638246434,24.59343458981771,20034,215.0,107.32,4,7,南,9.0,0,满五年,高层,31.0
257,集美嘉庚体育馆天安一里1-16号国贸商城同悦,118.09968577506066,24.5942111523922,19913,278.0,139.61,3,7,南北,14.0,0,满五年,低层,34.0
258,思明瑞景洪莲里91-120号福满山庄,118.15954708059444,24.47861053806408,55636,1050.0,188.73,6,12,南北,16.0,1,满五年,低层,18.0
259,"海沧新阳工业区新嘉路165-209号,阳明路467-517号,新光路238-258号,翁角路688-758号兴旺广场",118.0067905804972,24.526231163275643,20878,149.0,71.37,2,5,南,24.0,1,,中层,7.0
260,湖里五缘湾运动馆五缘东七里1-8号恒禾七尚(公寓住宅),118.1769681923078,24.52623442777592,108174,4260.0,393.81,2,4,南北,9.0,1,,中层,27.0
261,"海沧马銮湾新城东孚东二路,近东孚南路融创云潮府",117.97143845083964,24.53440831971074,24098,215.0,89.22,3,7,南,2.0,0,,中层,27.0
262,思明中山路合群路34号合群路34号小区,118.08761488097268,24.46174136946203,75176,268.0,35.65,2,4,西南,39.0,1,满二年,,1.0
263,海沧马銮湾新城霞光东里21-65号海沧万科城(二期),118.02641504305464,24.532469432992585,19708,159.0,80.68,2,5,东南,8.0,0,满五年,低层,35.0
264,同安城南西溪里173-207号唐鸣祥福花园,118.13951124163198,24.727525279509745,12930,165.0,127.62,3,7,南北,19.0,0,,低层,7.0
265,思明禾祥西路美仁前社114-122号美仁前社114-122号小区,118.08579903955452,24.467544046130268,48327,166.0,34.35,1,3,南北,44.0,1,满二年,中层,6.0
266,同安城北汀溪街803-817号巴厘香泉,118.12842005061631,24.79578967632112,8793,78.8,89.62,3,7,南北,9.0,0,,中层,33.0
267,厦门周边角美滨湖路3号万益广场,118.08502283458913,24.481745758191984,9860,70.0,71.0,3,7,南,8.0,0,满五年,高层,18.0
268,同安城北城北新村25-29号城北新村25-29号小区,118.1486348257444,24.74119093587445,11250,90.0,80.0,3,6,南北,32.0,0,,高层,6.0
269,思明火车站厦禾路1017号裕发广场,118.11412147382931,24.47752000835975,54719,196.0,35.82,1,3,南,20.0,1,满五年,高层,23.0
270,翔安新店洪前北里17-154号禹洲卢卡小镇,118.24120995645134,24.59781604267755,28655,520.0,181.47,5,11,南北,5.0,0,满五年,,1.0
271,同安工业集中区梧侣路275-295号禹洲阳光花城,118.11926293937114,24.692015403263515,17700,158.0,89.27,3,7,东北,14.0,0,满五年,高层,16.0
272,海沧海沧生活区海旺路1-69号海沧生活区一小区,118.02856696759648,24.496409037259376,19981,210.0,105.1,3,6,南北,26.0,1,,高层,6.0
273,翔安新店祥吴二里1-15号美地雅登祥吴二里,118.23693762369174,24.628506827837608,22975,175.0,76.17,2,5,南,15.0,0,满二年,中层,18.0
274,"思明莲前西路东芳山庄1-16,20-94,97-99号东芳山庄",118.141548246249,24.48216467277133,66332,1980.0,298.5,6,13,南北,24.0,1,满二年,,3.0
275,"集美集美新城园博二里139-141,197-200号中航城国际社区(A区B02地块公寓)",118.05269423704954,24.586906677450106,34831,546.0,156.76,4,9,南,8.0,1,满二年,低层,32.0
276,"思明瑞景洪莲东二里1-8,25-26号万科金域蓝湾(一期公寓)",118.15901966066424,24.487505234056105,54349,1028.0,189.15,5,9,南北,15.0,1,满五年,中层,28.0
277,湖里五缘湾北区五缘西一里63-97号中铁元湾,118.16494775692362,24.542056392585987,79960,1258.0,157.33,3,7,西南,8.0,1,,低层,16.0
278,同安城东双溪一里1-10号西安广场,118.1446287320355,24.732306633554355,11211,149.0,132.91,3,7,南,22.0,0,满五年,高层,6.0
279,"翔安翔安新城鸿翔北路,近翔安东路国贸远洋天和",118.2542450109875,24.586929241733863,32734,531.0,162.22,4,8,南北,2.0,1,,中层,6.0
280,集美杏北路康成二里3-19号夏商大学康城(二期),118.01736010579585,24.5931059813112,16374,110.0,67.18,1,3,南北,14.0,0,满五年,中层,32.0
281,湖里祥店仙岳路1933-1937号第二城快乐天地,118.1379912733202,24.503032440865336,57875,208.0,35.94,2,4,南,18.0,1,,中层,29.0
282,海沧海沧生活区海发路61号邮政宿舍(海发路),118.03147928281268,24.496482520021203,20837,149.0,71.51,2,5,南北,30.0,1,,高层,6.0
283,湖里金尚吕岭路165-181号彩虹花园,118.13339019973724,24.496195843331613,35496,185.0,52.12,1,3,东,27.0,1,满五年,高层,7.0
284,厦门周边龙池开发区金山路西子公寓,118.12372664369772,24.51566566250459,7411,83.0,112.0,3,7,南北,16.0,0,满五年,中层,18.0
285,同安环东海域美溪一里2-8号溢翔首府,118.15649669574044,24.647071580595966,23461,195.0,83.12,2,5,南,11.0,0,满二年,低层,28.0
286,海沧未来海岸片区渐美里11-97号未来橙堡A,118.01924238803711,24.47884192135939,24976,101.0,40.44,2,4,南,18.0,0,,高层,7.0
287,集美灌口景湖南里1-39号招商莱顿小镇,117.98493849606142,24.604150114492874,22095,250.0,113.15,4,8,东,6.0,0,满二年,中层,11.0
288,"同安城北城北新村51-83,100-105,109-111,113-115号城北新村51-83,100-105,109-111,113-115号小区",118.1486348257444,24.74119093587445,10583,109.0,103.0,4,6,南,30.0,0,满二年,高层,7.0
289,湖里南山南山路49号都市阳光,118.09773073279167,24.505080008569895,41053,156.0,38.0,1,3,南北,21.0,1,满五年,中层,6.0
290,同安城南瑶江里101-128号锦辉国际花园,118.15336298237908,24.71808131446436,19580,83.8,42.8,2,4,南,15.0,0,满二年,中层,11.0
291,同安城南祥桥一里65号银环佳园,118.1399239373176,24.72613819958009,11289,115.0,101.87,3,7,南北,28.0,0,满五年,高层,7.0
292,集美集美新城园博五里1-10号中航城国际社区(A区A02地块),118.05269423704954,24.586906677450106,50216,780.0,155.33,4,9,东南,13.0,1,满五年,,4.0
293,"海沧马銮湾新城东孚东二路,近东孚南路建发住宅海玥和鸣",117.97190550608296,24.536454996724345,27591,213.0,77.2,3,6,南,3.0,0,,低层,27.0
294,翔安翔安新城浦园北里1-9号世茂国风宸曦,118.233959516947,24.5683733668427,29721,229.0,77.05,3,8,南北,3.0,1,,高层,32.0
295,思明莲前西路莲前路云松居(别墅),118.13532904388782,24.47436896456522,80300,1888.0,235.12,7,15,南北,21.0,0,满五年,低层,7.0
296,"湖里SM商圈成功大道,近祥岭路建发玺樾",118.07836852036942,24.454869886264856,63919,1180.0,184.61,5,9,南,3.0,1,满二年,中层,22.0
297,同安环东海域海城三里1-21号金帝中洲滨海城(一期),118.18265875846828,24.670788009301987,19942,288.0,144.42,4,8,南北,24.0,0,满二年,低层,29.0
298,海沧未来海岸片区慈济一里149-159号海投自贸城,117.98174437974946,24.4790145398851,22124,130.0,58.76,2,4,南,3.0,0,满二年,高层,33.0
299,"同安城北同安大道,近朝元路紫云府",118.13821746230616,24.74774142158272,18354,200.0,108.97,4,8,南北,4.0,0,,中层,30.0
300,思明松柏仙岳路653-1181号(单号)台湾山庄巴厘香墅,118.11753492704015,24.50121666915174,145718,6499.0,446.0,8,15,南北,16.0,1,满二年,,3.0
301,翔安马巷五权一里1-38号滨安花园,118.23758590412788,24.66110665362237,19693,109.0,55.35,2,5,南北,14.0,0,满二年,高层,11.0
302,思明厦大黄厝路110-141号明丽山庄,118.166755595527,24.45803691784867,135136,5000.0,370.0,6,14,南北,16.0,0,满二年,低层,6.0
303,同安城西三秀北里1-11号银城商厦,118.14479798766182,24.73514775341772,15319,122.0,79.64,2,5,南北,19.0,0,满五年,低层,7.0
304,同安城南凤山二里92-96号宝鹭综合楼,118.1591189711524,24.724932496059598,11098,110.0,99.12,3,7,南北,29.0,0,满二年,高层,7.0
305,海沧马青路马青路8号东方高尔夫花园别墅,118.04594842001164,24.52482919429873,79526,2680.0,337.0,5,11,南北,16.0,0,满五年,,2.0
306,"同安城北汀溪二里218-222,230-231号古龙山语听溪(二里公寓住宅)",118.130689247205,24.776948189940743,8157,115.0,141.0,4,8,南,8.0,0,满二年,高层,12.0
307,思明莲花玉亭里1-13号玉亭里1-13号小区,118.12787459990396,24.48878940752913,50630,426.0,84.14,3,7,南北,34.0,1,,中层,6.0
308,思明莲花香莲里32-35号莲花广场,118.12480567605124,24.491294450397305,52638,499.0,94.8,2,5,南北,27.0,1,满五年,中层,35.0
309,思明禾祥西路美仁新村1-37号美仁新村(北区),118.08347879369023,24.46874919067715,53486,498.0,93.11,3,5,东南,38.0,1,满二年,中层,9.0
310,思明松柏西浦路81-91号邦妮大厦,118.11899217148832,24.499705748026976,49270,479.0,97.22,3,7,南北,29.0,1,满五年,中层,8.0
311,思明松柏长青北里80-120号怡祥花园,118.11493129042854,24.491147451168967,55167,528.0,95.71,3,6,南北,20.0,1,满五年,高层,6.0
312,湖里南山南山路253-356号康乐新村一期,118.1120357743989,24.50687868550313,37079,330.0,89.0,3,6,南,26.0,1,满五年,中层,7.0
313,思明莲前西路莲前西路287-345号龙山山庄(一期),118.13286116756947,24.481068857193588,53015,518.0,97.71,3,7,南,27.0,1,满五年,中层,8.0
314,思明莲花莲花北路5号丰联达大厦,118.12535508305936,24.48803695593593,48812,468.0,95.88,3,6,南,23.0,1,满五年,高层,22.0
315,思明莲花玉亭里15-42号玉亭里15-42号小区,118.12787459990396,24.48878940752913,44079,335.0,76.0,2,4,南北,34.0,1,,中层,6.0
316,思明禾祥西路故宫路116-118号金成大厦,118.07838117354557,24.466906250932595,54287,468.0,86.21,2,5,东北,21.0,1,满五年,低层,12.0
317,思明松柏屿后南里172-199号屿后里小区北2,118.1156554008087,24.49452856365561,47111,388.0,82.36,3,5,南北,24.0,1,满五年,高层,8.0
318,思明松柏嘉禾路343号湖北大厦,118.12106346052634,24.4994934856426,54098,439.0,81.15,3,6,东,20.0,1,满五年,高层,31.0
319,思明莲花流芳里1-65号流芳里1-65号小区,118.12888631669816,24.49134546294352,44378,425.0,95.77,3,5,南,34.0,1,,高层,6.0
320,思明松柏屿后北里380-413号源盛花园,118.1168732028946,24.49811935027736,42431,435.0,102.52,3,7,南北,31.0,1,,中层,8.0
321,思明莲花映碧里1-37号映碧里1-37号小区,118.12161968951874,24.483429493719875,50975,468.0,91.81,3,6,南北,38.0,1,满五年,高层,6.0
322,"思明松柏嘉滨里1-28号,嘉华里1-42号莲坂小区",118.12004048552896,24.49056605929666,45544,350.0,76.85,3,6,南,32.0,1,满二年,高层,7.0
323,思明松柏仙岳路452-454号松柏湖花园,118.11189078025411,24.4962503669249,52911,469.0,88.64,3,6,东西,24.0,1,满二年,低层,7.0
324,思明松柏屿后南里88-90号汇成公寓,118.1179583177922,24.49494324962071,48074,398.0,82.79,3,6,南北,31.0,1,满五年,高层,7.0
325,思明长青路嘉禾路293号宝达大厦,118.12055588701992,24.489571598519696,44611,358.0,80.25,3,6,东南,27.0,1,满二年,高层,31.0
326,思明长青路长青北里25-75号长青北里小区,118.11536039430868,24.492997087655397,52131,460.0,88.24,3,6,南,29.0,1,满二年,低层,7.0
327,思明莲岳路莲兴里19-59号电业花园,118.11383099770966,24.48625124064725,49809,430.0,86.33,2,5,南北,26.0,1,满二年,低层,7.0
328,"思明瑞景侨文里1-31号,侨兴里1-25号侨福城小区(一期)",118.16183213872756,24.480217847214288,42727,388.0,90.81,3,6,南北,23.0,1,满五年,中层,7.0
329,思明湖滨北路东岳路83-99号烟草宿舍,118.10150199775386,24.49222523615173,44176,405.0,91.68,3,7,南北,24.0,1,满五年,低层,7.0
330,思明松柏屿后南里37-68号屿后里小区北1,118.11938267768444,24.495143036026803,43878,430.0,98.0,3,5,南,31.0,1,满五年,高层,6.0
331,思明松柏侨岳里1-10之2号侨建花园西区,118.1093734998728,24.497355121421503,50016,495.0,98.97,3,6,东,28.0,1,满五年,高层,9.0
332,思明禾祥西路禾祥西路25-33号轮船厂宿舍,118.07870041885867,24.46734420866997,49578,428.0,86.33,3,5,南北,35.0,1,满二年,低层,8.0
333,思明莲花嘉禾路94号之1-之5新华书店宿舍,118.11715452374426,24.483152864584017,54337,458.0,84.29,3,6,南,26.0,1,满二年,中层,8.0
334,思明莲花观远里3-46号观远里小区,118.1262547926377,24.487691822157995,41753,405.0,97.0,3,6,南北,31.0,1,满五年,高层,7.0
335,思明前埔文兴东一里1-26号前埔南区文兴东一里,118.1654726469136,24.473084540980903,43976,365.0,83.0,3,6,南,25.0,1,满二年,低层,7.0
336,思明前埔文兴东二里1-39号前埔南区文兴东二里,118.16634928953708,24.47269003196372,46064,375.0,81.41,3,6,南北,25.0,1,满五年,高层,7.0
337,思明火车站双涵路117-127号福津大街八节点,118.1112157490924,24.475502114389005,55461,488.0,87.99,3,6,东南,21.0,1,,中层,9.0
338,思明莲花香秀里1-56号香秀里1-56号小区,118.1284084021754,24.491491878855665,51768,448.0,86.54,3,5,南,31.0,1,满五年,低层,6.0
339,思明松柏屿后南里384-388号松柏公寓,118.11643312616631,24.495653769418254,46968,388.0,82.61,2,5,南,14.0,1,满五年,中层,9.0
340,思明莲花蓉芳里1-36号蓉芳里小区,118.12685796998166,24.491299690218877,46843,445.0,95.0,3,6,南,34.0,1,,中层,6.0
341,思明火车站厦禾路996-1024号银河新村,118.11308628321912,24.472729276819837,49065,396.0,80.71,3,6,南北,26.0,1,满五年,低层,7.0
342,思明莲花菡青里1-17号宝莲花园,118.12539033057574,24.48876607047369,53258,488.0,91.63,3,6,南,34.0,1,满二年,高层,7.0
343,思明禾祥西路湖滨南路32-38号糖酒小区,118.08182831234586,24.469699265761147,56734,436.0,76.85,3,6,南北,20.0,1,满五年,中层,7.0
344,思明松柏仙阁里201-211号金岳花园,118.11309541152762,24.498477625617216,45622,485.0,106.31,3,7,西南,21.0,1,,中层,7.0
345,思明莲坂槟榔路39-43号联谊广场,118.11316817381037,24.487584886151964,53208,452.0,84.95,3,6,南,24.0,1,满二年,中层,8.0
346,思明莲花和光里1-61号和光里小区,118.12931339286142,24.49058295188809,54221,485.0,89.45,3,5,南,35.0,1,满五年,低层,7.0
347,湖里南山南山路564-606号华东花园,118.115270764948,24.507119615143782,40618,500.0,123.1,3,7,南,24.0,1,,高层,6.0
348,思明松柏屿后南里122-171号屿后南里122-171号小区,118.11659378646247,24.494312179946466,53412,339.0,63.47,2,4,南,29.0,1,满五年,中层,7.0
349,思明禾祥西路美仁新村18号美兰大厦,118.08403908418802,24.46889921265707,52892,450.0,85.08,2,5,南北,25.0,1,满二年,中层,14.0
350,思明禾祥西路后江埭路55-57号法院宿舍(后江埭路),118.09494425441883,24.48637848903054,55127,450.0,81.63,3,6,南北,28.0,1,满五年,低层,8.0
351,思明火车站湖滨南路328号之1-之23厦门医药站宿舍,118.11165925879162,24.47630929560121,58067,465.0,80.08,3,7,南北,23.0,1,满二年,低层,7.0
352,思明湖滨北路育秀里201-218号育秀厦工宿舍,118.10732403670006,24.48998314596225,57924,515.0,88.91,3,5,南北,24.0,1,,中层,7.0
353,思明前埔古兴里1-6号古兴里,118.1669347067123,24.469441438231996,50823,408.0,80.28,3,5,东南,23.0,0,满五年,低层,17.0
354,湖里南山南山路138-160号仙洞山庄,118.10573817575424,24.50531882791177,41520,365.0,87.91,3,6,南,28.0,1,满二年,高层,6.0
