ID,houseLoc,longitude,latitude,unitPrice,housePrice,houseArea,houseBedroom,houseLivingRoom,houseBathroom,houseOrientation,houseAge,houseSubway,houseHousingPeriod,houseFloorType,houseFloorSum,subwayAround,parkAround,schoolAround,busAround,shopping_mallAround
322,大港世纪大道东环路479号福汇园,117.48003469561108,38.85208801928989,11255,105,93.3,2,1,1,南,16.0,0,满五年,中层,11.0,0,1,10,10,10
323,"津南海河教育园区津南大道,近雅润路天悦风华",117.32952882059644,38.994040562017304,18088,170,93.99,3,2,1,南,3.0,1,满二年,低层,11.0,1,1,10,10,1
324,河东上杭路津滨大道尚东馨园,117.24510153117701,39.12409281010845,25107,236,94,2,2,1,南,13.0,1,满二年,高层,33.0,2,0,10,10,10
325,河东中山门龙潭路16号增8号互助西里,117.25351633973172,39.10591905964977,19954,155,77.68,2,1,1,南北,18.0,1,满五年,低层,7.0,1,3,10,10,10
326,西青张家窝吉庆道8号翠景园(西青),117.03181395718299,39.06579041281908,10159,96,94.5,2,2,1,南,8.0,0,,低层,21.0,0,1,1,3,10
327,塘沽杭州道街福建北路321号贻信园,117.64231013397108,39.03033072266764,14452,222,153.62,3,2,2,南北,18.0,1,满五年,高层,22.0,0,0,10,10,10
328,东丽万新街津滨大道畅悦华庭,117.2849505027189,39.12278433543664,13696,126,92,2,1,1,南北,8.0,1,满二年,低层,21.0,2,0,4,10,10
329,"津南海河教育园区福明路,近雅馨路阳光城未来悦",117.35766546786542,38.973748421291624,18315,163,89,3,2,1,南,4.0,1,满二年,高层,7.0,0,0,0,2,3
330,塘沽渤海石油街银河五路万科金域国际B区,117.69558765768873,38.956482870515906,10151,99,97.53,3,2,1,南北,5.0,0,满五年,中层,18.0,2,0,0,0,0
331,开发区第二大街北海东路10号贝肯山斯茹园,117.71089885462192,39.01905733917392,19956,233,116.76,2,2,1,东西,8.0,0,,低层,7.0,1,0,10,10,10
332,河北建昌道街红星路14号富瀛洲花园,117.22039416927693,39.180162243188995,15273,186,121.79,3,2,2,南北,15.0,1,满五年,低层,24.0,1,2,10,10,10
333,"塘沽工农村街新北路,近泰达大街贻成峰景",117.63972648598606,39.052875660708224,11539,105,91,2,1,1,南北,7.0,0,满五年,中层,32.0,0,0,6,10,10
334,北辰双街镇顺境路柴楼新庄园金园,117.09641163161905,39.26782103101938,11292,105,92.99,2,2,1,南北,14.0,0,满五年,中层,30.0,0,0,0,0,4
335,滨海新区中新生态城中天大道2377号美林园,117.75008964813424,39.116736097184315,13024,112,86,2,2,1,南北,2.0,0,满五年,低层,17.0,1,4,10,10,10
336,东丽津塘路新明路万科金域华府蓝庭雅苑,117.3468737550695,39.08674696768596,11338,105,92.61,3,1,1,西南,6.0,1,满五年,高层,15.0,2,0,10,10,10
337,南开华苑华苑东路21号莹华里,117.13539376104453,39.081278000898934,34390,229,66.59,2,1,1,南北,27.0,1,满五年,中层,6.0,0,0,10,10,10
338,北辰北仓京津公路521号天辰公寓,117.11521259571649,39.23129551766712,7423,69.5,93.63,3,2,1,南,34.0,0,,,4.0,0,0,0,2,8
339,塘沽渤海石油街渤海石油南路渤海石油新村(四区),117.6830948853344,38.96920863739047,9280,60,64.66,3,1,1,南,27.0,0,满五年,,5.0,1,0,0,0,2
340,北辰青光欣永路荣欢园,117.07289155823435,39.212272547458355,9710,83,85.48,2,1,1,南,5.0,0,满五年,中层,27.0,0,0,1,5,4
341,东丽华明镇康惠路华润橡树湾久润轩,117.39114664751328,39.17232976145872,13028,117,89.81,3,2,1,南北,4.0,0,满五年,低层,15.0,0,1,2,10,10
342,北辰瑞景街北辰道大运河府,117.12163070647999,39.21425093128545,17947,239,133.17,3,1,1,南北,3.0,1,,低层,30.0,1,1,6,10,10
343,河北靖江路街环江道58号乌江里,117.24344517141523,39.167123767449276,18480,105,56.82,2,1,1,南北,29.0,1,满五年,低层,6.0,3,3,10,10,10
344,"西青精武学府东路,近宾水西道爱情缤纷里",117.09136464408354,39.06903333130296,15543,158,101.66,3,2,1,南,1.0,1,满二年,高层,26.0,0,0,1,4,3
345,大港古林街海景一路海川园,117.502106974295,38.85069147031233,9888,88,89,2,2,1,南,11.0,0,满五年,中层,7.0,0,0,2,9,10
346,"河东富民路月牙河南路,近海河东路招商雍景湾",117.25939237895352,39.08271681327732,25478,236,92.63,3,2,1,南,6.0,1,满五年,高层,32.0,4,2,7,10,10
347,南开兴南街南开二马路187号怀庆里,117.17208122204045,39.12538060923817,27593,153,55.45,2,1,1,北,29.0,1,满五年,高层,7.0,1,1,10,10,10
348,塘沽新河街新河路南益名士华庭(一期),117.6233854695808,39.050494081515026,10843,103,95,2,2,1,南,8.0,0,满五年,高层,33.0,1,0,0,2,10
349,静海静海镇春曦道静华南苑,116.96091032086066,38.923769351050105,15892,205,129,3,2,2,南北,2.0,0,满二年,中层,18.0,0,0,2,8,10
350,大港古林街海景九路福欣园,117.48610180408694,38.85490761887395,9688,93,96,2,2,1,南,15.0,0,满五年,高层,10.0,0,0,10,10,10
351,"津南双港津沽公路,近赤龙街金地格林世界棕榈苑",117.30926176962053,39.04684725767826,15809,215,136,3,2,2,南,14.0,1,满五年,高层,18.0,0,0,1,10,10
352,"河西梅江南浯水道,近洞庭路仁恒公园世纪",117.24232649472523,39.04761220537968,34064,328,96.29,2,2,1,南,1.0,0,,高层,26.0,2,2,7,10,10
353,武清杨村街振华西道429号盛世家园,117.02584890119097,39.38260954680603,15347,155,101,2,2,1,南,15.0,0,满五年,低层,24.0,0,0,5,10,10
354,"武清杨村街京津公路,近强国道龙湖春江郦城",117.0609351354202,39.36785636560061,15124,170,112.41,3,2,2,南北,3.0,0,满二年,低层,16.0,0,0,9,10,10
355,北辰宜兴埠万科花园路万科新城蝶兰苑,117.20361495284892,39.20977488074371,17406,225,129.27,3,2,2,南,24.0,1,满五年,,4.0,2,0,4,10,10
356,武清杨村街泉发路和悦花园,117.02454971209482,39.36921780749301,11047,95,86,2,2,1,南,9.0,0,满五年,中层,16.0,0,1,1,10,9
357,津南辛庄天津大道首创悦山郡,117.34021115978874,39.03393733431487,15362,171,111.32,3,2,2,南,7.0,0,满五年,低层,8.0,0,0,4,10,10
358,津南双港景荷道香雪苑,117.2771575991544,39.01713977099243,13021,125,96,2,2,1,南北,15.0,1,,高层,33.0,0,0,0,10,10
359,北辰双街镇顺境路212号聚龙园,117.09830175132036,39.256425338206085,8227,96,116.7,2,2,1,南,19.0,0,,低层,9.0,0,0,0,2,0
360,北辰天穆顺义道18号天辰世纪天和丽园,117.15568102464823,39.19793266953148,9285,68,73.24,1,1,1,南,6.0,0,,低层,21.0,1,1,9,10,10
361,河西大营门绍兴道32号宝德里,117.21249772218749,39.108283022222786,49437,171,34.59,1,1,1,西,31.0,1,满五年,中层,7.0,4,5,10,10,10
362,"静海静海镇北华路,近春曦道禹洲尊府",116.9585090286481,38.953391631712556,9969,90,90.28,2,2,1,南,9.0,0,满五年,中层,23.0,0,0,2,8,10
363,武清豆张庄镇新安路经纬城市绿洲学府华庭,116.98869878621254,39.4019698275639,9746,115,118,3,2,2,南,2.0,0,满二年,低层,33.0,0,0,2,7,10
364,南开广开街西市大街35号风荷新园,117.16016984640856,39.129673707642134,41510,385,92.75,2,2,1,南北,21.0,1,满五年,低层,7.0,3,0,10,10,10
365,河北宁园街万柳村大街9号富方园,117.20974506858815,39.15898490203003,18905,198.5,105,2,2,1,南北,24.0,1,满五年,高层,7.0,3,3,10,10,10
366,滨海新区中新生态城中天大道1289号和畅园(滨海),117.73158617186932,39.115886512047275,11022,106,96.18,2,2,1,南,14.0,0,满五年,中层,17.0,0,4,0,7,10
367,塘沽塘沽新村街浙江路224号福安里(塘沽),117.65483195990372,39.02873858670111,23489,129,54.92,2,1,1,东西,24.0,1,满五年,中层,6.0,0,0,10,10,10
368,"塘沽大沽街庆盛道,近西月道和谐园",117.66412940555271,38.98228764629698,8630,83,96.18,3,1,1,南北,14.0,0,满五年,中层,32.0,0,0,0,0,0
369,津南津南八里台天嘉湖大道大唐盛世唐晟雅苑,117.35568656408843,38.90851912596734,6735,66,98,3,2,2,南北,3.0,0,满二年,低层,7.0,0,0,0,3,7
370,津南辛庄天津大道大华国展公园世家,117.34161942921976,39.04033965479905,14950,148,99,3,2,2,南北,1.0,1,满二年,中层,18.0,0,0,3,9,10
371,塘沽渤海石油街石油新村路渤海花园,117.67672833465303,38.973015564970275,8865,57,64.3,2,1,1,南,24.0,0,满五年,低层,6.0,1,0,0,0,0
372,西青精武秀川路五矿榕园(别墅),117.13837876264716,39.046862829467145,16067,580,361,3,3,3,南北,11.0,0,满五年,,1.0,0,0,3,6,10
373,滨海新区中新生态城中生大道中建海纳府,117.73926140684252,39.13279186594848,14610,187,128,3,2,2,南北,3.0,0,满二年,,3.0,0,4,7,4,9
374,塘沽新港街上海道万海华府南苑,117.67275043115825,39.012919380176626,17866,159,89,2,2,1,南,5.0,1,满五年,低层,33.0,2,6,7,10,10
375,宝坻大白街宝白公路锦绣香江棕榈园,117.4096150181736,39.482091646369234,2922,26,89,2,2,1,南北,12.0,0,,中层,17.0,0,0,0,4,0
376,河西友谊路黑牛城道黑牛城道小区,117.21215746378583,39.077847498119546,25200,98,38.89,2,1,1,南北,19.0,1,满五年,低层,6.0,1,0,10,10,10
377,津南双港景盛路海天馨苑德信园,117.28442077786129,39.05551144424752,17550,179,102,2,2,1,南北,18.0,1,满五年,中层,12.0,2,1,10,10,10
378,"武清下朱庄街广贤路,近信义道保利香颂湖",117.07040841117781,39.330700769721936,12552,123,98,3,2,1,南北,9.0,0,满二年,高层,6.0,0,1,1,2,10
379,河东上杭路津滨大道198号第六大道俊东公寓,117.26325092574386,39.116321338229035,19445,117,60.17,2,1,2,南北,18.0,1,满五年,中层,17.0,0,3,10,10,10
380,河西梅江解放南路26号御江臺,117.23118611541967,39.045363511768606,31314,310,99,3,2,1,南北,2.0,1,满五年,低层,25.0,2,0,4,10,10
381,塘沽北塘街欣滨道欣昌苑,117.63440394132854,39.13139406827699,9043,76,84.05,2,2,1,南,5.0,0,满五年,低层,24.0,1,0,10,10,10
382,武清下朱庄街广贤路云舒花园(武清),117.06410412213211,39.35862473520548,10982,103,93.79,2,2,1,南北,14.0,0,满二年,高层,16.0,0,0,6,4,10
383,北辰天穆南仓道金侨宸公馆(一期),117.14776809897522,39.20890045030663,18857,260,137.88,3,1,2,南北,7.0,0,满五年,高层,7.0,1,0,9,10,10
384,"河北靖江路街大江路,近月牙河北道琴江公寓",117.25233113836967,39.16746393941396,12644,98,77.51,2,1,1,南北,25.0,1,满五年,中层,6.0,2,4,10,10,10
385,南开华苑宾水西道华苑新城云华里,117.14062305068988,39.07519250839567,19697,200,101.54,2,2,1,南北,22.0,1,满五年,高层,6.0,0,0,10,9,7
386,"塘沽西大沽街安阳道,近迎宾大道碧水庄园",117.6598576655214,38.99030441167352,10463,113,108,2,2,1,南,15.0,0,满五年,低层,24.0,0,0,0,10,10
387,西青李七庄雅乐道金厦新都波溪园,117.1769849596699,39.052046201985675,19140,145,75.76,2,1,1,南,15.0,1,满五年,低层,6.0,1,1,6,4,10
388,东丽东丽湖纬二道远洋潮起东方清澜轩,117.44003606758886,39.15174363893405,16083,156,97,3,2,2,南北,1.0,0,,低层,8.0,0,0,3,2,1
389,南开鼓楼南城街857号九州国际,117.17329283055999,39.13691057316153,37648,320,85,2,2,1,南,14.0,0,,低层,34.0,3,2,10,10,10
390,河西小海地双林道天津全运村雀榕园,117.25652857394691,39.041220357205496,33168,280,84.42,2,1,1,南北,9.0,1,,高层,23.0,0,1,9,10,10
391,塘沽胡家园街和角道万科观澜,117.58278187578952,39.0210428119614,9474,90,95,3,2,1,南北,24.0,0,满二年,中层,27.0,0,0,3,10,10
392,"塘沽胡家园街海兴路,近和商道旭辉香郡",117.58013004911069,39.01964556436324,8445,71,84.08,2,2,1,南北,5.0,0,满五年,高层,30.0,0,0,4,10,10
393,东丽万新街宏亮大街上东金茂悦,117.30731789039383,39.141475227780134,18130,219,120.8,3,2,2,南北,2.0,0,,高层,13.0,0,0,2,10,10
394,河西天塔环湖中路15号环湖东里,117.18048822800813,39.0847494278642,25291,98,38.75,2,1,1,南北,34.0,1,,高层,6.0,4,10,4,10,10
395,红桥西营门街营盛路7号和苑梦和园,117.10377916260816,39.16010086059161,15473,125,80.79,2,1,1,南北,9.0,0,,高层,30.0,0,0,0,3,7
396,河东常州道常州道13号常州里,117.23668748348047,39.14480272879129,14624,78,53.34,2,1,1,南北,37.0,1,满五年,,5.0,2,0,10,10,10
397,"北辰瑞景街辰景路,近外环西路盛庭豪景",117.09962256833573,39.2089159590883,13125,105,80,2,1,1,南北,5.0,1,满五年,低层,18.0,0,1,2,10,10
398,"河西天塔宾水道,近环湖中路宾水西里",117.1839060894578,39.07956580937652,22303,123,55.15,2,1,1,西北,38.0,1,,高层,6.0,5,2,10,10,10
399,开发区第一大街东海路远洋琨庭春华园,117.71933085172522,39.01095028519096,22828,369.8,162,4,2,3,南北,1.0,1,,高层,6.0,0,1,10,10,10
400,"塘沽工农村街河北路,近锦江路贻正嘉合",117.6564427078336,39.057961862664335,10833,147,135.7,3,2,2,南北,19.0,0,满五年,中层,26.0,1,1,10,10,10
401,大港古林街海景大道海居园,117.50390684502507,38.866310816417176,10432,145,139,3,2,2,南北,1.0,0,,高层,11.0,0,0,7,10,10
402,南开万兴街鞍山西道协龙里,117.16289277928847,39.11390961698902,21669,146,67.38,2,1,1,东西,28.0,1,满五年,高层,7.0,4,2,10,10,10
403,河东唐口卫国道46号顺泰公寓,117.22753787604015,39.13210636642428,18004,200,111.09,2,2,1,南,25.0,1,满五年,高层,6.0,2,3,10,10,10
404,塘沽工农村街河北西路126号中铁诺德名苑,117.64638712009682,39.0630958690345,15250,180,118.04,3,1,1,南,9.0,0,,高层,31.0,0,1,7,10,10
405,北辰双街镇顺风路27号万源星城A区,117.10129456903242,39.258209707640354,8885,120,135.07,3,2,2,南,19.0,0,,中层,6.0,0,0,2,1,10
406,"塘沽胡家园街远洋城道,近新胡路远洋城滨尚花园",117.59366775404848,39.03385296067856,8540,76,89,2,1,2,南北,13.0,0,满五年,中层,34.0,0,2,7,8,10
407,武清杨村街泉达路翠亨花园南里,117.02022721104504,39.37121485042947,14181,138,97.32,2,2,1,南,19.0,0,满五年,中层,6.0,0,1,1,10,2
408,"东丽华明镇康惠路,近弘愿道大唐印象唐雅苑",117.39671254537606,39.1760997776497,11339,108,95.25,3,2,1,南北,6.0,0,,高层,11.0,0,2,2,10,10
409,"开发区第二大街洞庭路,近第一大街格调林泉",117.67490491421498,39.029914019603844,24219,220,90.84,2,1,1,南北,14.0,1,满二年,低层,18.0,5,2,10,10,10
410,南开王顶堤苑东路73号凤园南里,117.14168441796382,39.08516017036377,21219,85,40.06,2,1,1,南北,24.0,1,满五年,高层,6.0,0,1,10,10,10
411,"北辰青光新畅道,近欣永路荣雅园",117.08201926216302,39.21443939805801,8417,69.5,82.58,2,1,1,南,9.0,0,满五年,中层,24.0,0,1,1,10,10
412,"北辰宜兴埠淮东路,近北辰道融创臻园兰禾嘉苑",117.1710115268143,39.237665733940126,16632,195,117.25,3,2,2,南,7.0,1,满五年,低层,6.0,0,0,1,1,5
413,西青大寺柳杨道龙居花园四区,117.24091099063946,39.01878541268671,11655,155,133,3,2,2,南北,12.0,0,满五年,低层,6.0,0,1,3,10,10
414,津南辛庄鑫盛路金地艺境名苑,117.33790266463012,39.02178239734808,13056,148,113.36,3,2,1,南北,8.0,0,满五年,中层,6.0,0,0,1,10,10
415,北辰青光外环西路荣悦园,117.08604870231139,39.20999605700764,8069,67,83.04,2,1,1,南,5.0,0,,高层,23.0,0,1,1,10,10
416,开发区第四大街泰达大街润景苑,117.69807684757073,39.035023723321295,14398,125,86.82,2,1,1,南北,10.0,0,,高层,24.0,1,1,10,10,10
417,"河东富民路海河东路,近黑牛城道恒大帝景",117.25468917525197,39.08284388866016,27367,246,89.89,2,2,1,南,7.0,1,满五年,中层,30.0,3,2,10,10,10
418,河西梅江郁江道津铁泽苑,117.21989193951116,39.07566770536274,26493,249,93.99,2,2,1,南,6.0,1,满五年,高层,28.0,2,0,10,10,10
419,河北铁东路街榆关道16号中环福境,117.185993236625,39.18439855352311,13720,125,91.11,2,1,1,南,10.0,0,,高层,14.0,4,6,10,10,10
420,塘沽杭州道街福州道1993号鸿正绿色家园,117.64388494005559,39.045911818994774,11667,168,144,3,2,2,南北,4.0,0,满五年,高层,6.0,0,0,10,10,10
421,"西青中北星光路,近卉康道云锦世家(北区)",117.06710674776252,39.112442369060915,16419,246,149.83,3,2,2,南北,11.0,0,满五年,中层,26.0,0,0,0,5,6
422,滨海新区中新生态城新平道滨海红星天铂映园,117.73158617186932,39.115886512047275,12800,128,100,3,2,1,南北,1.0,0,满二年,高层,10.0,0,4,0,7,10
423,西青新梅江南江湾路102号富力津门湖江湾广场,117.20202689384581,39.06205710804546,24692,220,89.1,2,2,1,南北,14.0,1,满五年,中层,31.0,3,0,10,10,10
424,"河北靖江路街印江路,近乌江路涪江南里",117.2410198448908,39.16053673361426,13197,85,64.41,2,1,1,南北,36.0,1,满五年,中层,6.0,1,1,10,10,10
425,和平新兴街吴家窑4号路卫华里(和平),117.17529540112288,39.10174949722982,48141,308,63.98,2,1,1,南北,36.0,1,满二年,中层,6.0,4,10,10,10,10
426,滨海新区中新生态城中新大道3681号双威悦馨苑,117.7562312037051,39.13286968313941,12784,124,97,2,1,1,南北,3.0,0,满二年,中层,30.0,0,8,10,10,10
427,塘沽工农村街河北西路1116号贻成尚北,117.65071623328275,39.05990853615984,8261,76,92,2,2,1,南,6.0,0,,低层,18.0,0,1,9,10,10
428,津南咸水沽界河路津南新城合祥园,117.3920011518242,38.995186378708055,11459,165,144,3,2,2,南,4.0,0,满二年,低层,33.0,0,1,10,10,10
429,南开体育中心宾水西道时代奥城,117.1574373052465,39.07566817163742,39501,370,93.67,2,2,1,南北,14.0,1,,中层,27.0,0,1,6,10,10
430,"河东一号桥昆仑路,近兰峰道融科瀚棠(河东)",117.27115867306044,39.10433172169627,20702,170,82.12,2,2,1,南,8.0,0,,高层,29.0,1,1,10,10,10
431,开发区第五大街荣泰街9号泰丰家园二期,117.70460071460535,39.03990279785758,15597,170,109,3,2,1,南北,24.0,0,满五年,中层,12.0,1,1,9,10,10
432,西青杨柳青柳霞路启运里,117.02050197743326,39.11634185946346,12500,90,72,2,2,1,南北,24.0,0,满五年,低层,6.0,0,0,1,4,10
433,"北辰大张庄镇永进道,近民安路喜凤花园",117.20827870255258,39.31614633367922,6117,58,94.83,2,2,1,南北,21.0,0,满五年,中层,6.0,0,1,3,7,5
434,塘沽新城镇国兴路景瑞塘沽湾壹号,117.60544091313113,38.98351889203508,12599,160,127,3,2,2,南北,3.0,0,满二年,高层,7.0,0,0,0,7,1
435,开发区第三大街第三大街银河小区,117.69429162838347,39.0304829643803,16820,182,108.21,2,1,1,南,24.0,0,满五年,高层,6.0,2,0,8,10,10
436,"塘沽新港街港滨路,近紫云东道华云园",117.69958950434463,39.00866219093013,13596,148,108.86,2,2,1,南北,26.0,1,,,5.0,3,0,10,10,10
437,河西陈塘庄微山路双山里,117.2583093197074,39.06162569736244,24762,52,21,1,1,1,南北,34.0,1,满五年,高层,6.0,2,0,10,10,10
438,北辰大张庄镇233国道新城悦隽风华滨斓苑,117.22194484308017,39.289818542094416,6632,63,95,3,2,1,南北,3.0,0,满二年,低层,18.0,0,0,0,5,1
439,大港古林街海景六路海清园,117.49220886251001,38.86303596587271,13907,178,128,3,2,2,南,5.0,0,满二年,高层,16.0,0,0,7,10,10
440,南开向阳路长江道116号宁强里,117.12200201163586,39.129819003479795,21376,92,43.04,2,1,1,南北,31.0,1,,高层,6.0,1,1,6,10,10
441,北辰北仓京津路铭辰雅苑·铭辰佳苑,117.11636869425736,39.230094413938694,25755,395,153.37,3,2,2,南,5.0,0,满二年,低层,6.0,0,0,0,2,6
442,南开嘉陵道嘉陵道嘉陵北里,117.13117044960303,39.12604068647108,23135,62,26.8,1,1,1,南,39.0,1,,,5.0,3,2,10,10,10
443,南开万兴街南丰路122号兴泰北里,117.15828847079834,39.12054879388124,22702,140,61.67,2,1,1,南北,22.0,1,满五年,中层,6.0,3,1,10,10,10
444,塘沽新港街港滨路961号东海云天,117.70149831366422,39.01249964201523,11932,105,88,2,2,1,南,14.0,0,,低层,18.0,2,1,10,10,10
445,滨海新区滨海城区中天大道远洋万和府,117.73617815137638,39.10499305301156,14019,150,107,3,2,2,南北,1.0,0,满二年,中层,7.0,2,3,0,8,10
446,南开嘉陵道嘉陵道宜宾西里,117.13740882867934,39.12588514907149,21853,109,49.88,2,1,1,南北,42.0,1,满五年,高层,6.0,3,1,10,10,10
447,塘沽杭州道街津塘公路40号石油研究院小区,117.64275299075305,39.0330595544815,10000,129,129,3,2,1,南北,38.0,1,满五年,高层,18.0,0,0,10,10,10
448,西青中北汪庄村中街枫桥园,117.0788657745241,39.12842821101643,19721,168,85.19,2,1,1,南北,16.0,0,满五年,低层,18.0,0,0,3,10,10
449,"滨海新区中新生态城华二路,近汉北路璟和苑",117.75402613134705,39.15112412241293,15469,495,320,4,2,3,南北,6.0,0,满五年,,3.0,0,1,0,0,8
450,塘沽北塘街塘汉路中建幸福城,117.65224542017856,39.10176445544299,9208,93,101,3,2,1,南北,8.0,0,,中层,7.0,0,0,0,0,1
451,塘沽向阳街河北路2612号贻丰园,117.66007339351351,39.03591962181418,11631,99,85.12,2,1,0,南北,20.0,1,满五年,中层,6.0,2,0,10,10,10
452,"和平南市福安大街,近南市大街天汇中心",117.18224164871694,39.130264700725135,29488,242,82.07,2,2,1,东南,7.0,1,满二年,高层,39.0,4,1,10,10,10
453,塘沽新河街安顺道高新里,117.62367208624191,39.0317563820358,12177,72,59.13,2,1,1,南北,28.0,0,满五年,,5.0,0,0,3,10,10
454,"北辰青光新致道,近欣永路荣居园",117.07828554304868,39.20998408710998,6207,39,62.84,1,1,1,南,13.0,0,满五年,高层,26.0,0,0,1,10,10
455,塘沽新河街新北路718号新馨家园(滨海),117.62865428688073,39.04164198084894,11251,87,77.33,2,1,1,西南,15.0,0,满五年,中层,27.0,0,0,3,10,10
456,"东丽万新街雪莲南路,近程盛道嘉春园",117.29273254944599,39.1056149765874,13393,150,112,3,2,1,南北,12.0,1,,低层,18.0,4,2,6,10,10
457,大港迎宾街胜利街240号建安里(滨海),117.44560733748057,38.84662289082829,6438,29,45.05,2,1,1,南北,27.0,0,满五年,,1.0,0,0,9,10,10
458,南开兴南街南开二纬路耀远里,117.16931203136649,39.13141191888339,42986,129,30.01,1,1,1,西,30.0,1,,低层,6.0,0,1,10,10,10
459,塘沽北塘街新北路海泽苑,117.69241759556778,39.10396374093301,7077,46,65,2,1,1,南北,8.0,0,,中层,18.0,1,0,0,1,1
460,和平南营门贵阳路13号吉利花园,117.18597079407978,39.11780160511718,56896,368,64.68,2,1,1,东北,22.0,1,,低层,32.0,5,0,10,10,10
461,南开广开街广开四马路格调春天,117.16350796082028,39.11357808668206,43817,709,161.81,3,2,2,南北,16.0,1,满五年,中层,26.0,4,2,10,10,10
462,北辰北仓北辰道都旺新城梅芳园,117.1356398556926,39.22612189697193,16966,138,81.34,2,1,1,南,11.0,0,,中层,26.0,2,1,9,10,10
463,塘沽新河街津塘公路胡北小镇,117.61075601242061,39.036268003872294,6698,66,98.54,2,2,1,南北,9.0,1,,低层,22.0,0,0,10,10,10
464,"津南双港景莲道,近汇川路新景园(津南)",117.28684725585522,39.0140236781129,14079,107,76,2,1,1,南北,14.0,1,,高层,10.0,1,1,0,10,10
465,大港古林街万全路福居园,117.48080707830722,38.87836854222277,7651,65,84.96,2,1,1,南,8.0,0,满五年,高层,11.0,0,0,0,3,6
466,和平南营门电台道38号银行里,117.1769443535199,39.10923907117026,58012,248,42.75,1,1,1,东,27.0,0,,高层,6.0,3,1,10,10,10
467,静海团泊镇常德道金科天湖北苑,117.19241144822406,39.10731657260623,14500,145,100,3,2,1,南北,6.0,0,,高层,6.0,7,3,10,10,10
468,"河西小海地泗水道,近微山路桂江里(河西)",117.25994367744416,39.0522885866976,36271,149,41.08,1,1,1,南,27.0,1,满五年,低层,6.0,3,0,7,10,10
469,"宁河芦台镇光明路,近滨王路光明学府",117.82772500412398,39.326411253298964,13822,119,86.1,2,2,1,南北,2.0,0,,低层,18.0,0,1,10,10,10
470,"北辰宜兴埠天广路,近淮河北道恒大御景湾",117.17713377726534,39.225147678020036,10457,119,113.8,3,2,1,南北,6.0,1,满五年,低层,31.0,0,0,0,3,6
471,大港胜利街学府路雅都天泽,117.43949047357233,38.854414724306295,8611,119,138.2,3,2,2,南北,18.0,0,,,5.0,0,0,2,8,10
472,西青精武振兴路金地艺墅家溪锦苑,117.11974762401745,39.037689602317954,16906,163,96.42,3,1,1,南北,3.0,0,满二年,中层,7.0,0,1,5,9,10
473,开发区第二大街恂园北街6号康翠园,117.68039747803095,39.03440326824626,10848,128,118,3,1,1,南北,14.0,1,满五年,高层,18.0,3,0,8,10,10
474,滨海新区中新生态城静湖南路联发静湖壹号,117.74211065123741,39.13596731472894,15069,220,146,3,2,2,南北,3.0,0,满五年,,4.0,0,3,7,7,7
475,"津南双港梨双路,近慧通道首创暖山",117.31938886721764,39.035321315946675,15398,195,126.64,3,2,2,南,11.0,0,满五年,高层,6.0,0,0,1,10,10
476,"塘沽胡家园街远洋城一支路,近远洋自然路远洋城滨愉花园",117.59973990668156,39.03333760927939,8586,85,99,3,1,1,南北,4.0,0,,低层,34.0,0,2,6,8,10
477,河西梅江洞庭路92号天津瑞府,117.67779270336376,39.039917930954786,31299,440,140.58,3,2,2,南北,1.0,1,,高层,32.0,2,0,10,10,10
478,大港古林街海景十路福满园,117.48338051390836,38.85348051256539,10091,112,111,2,2,1,南北,15.0,0,满五年,中层,11.0,0,0,10,10,10
479,塘沽杭州道街幽州路175号滨海名都,117.65170133081978,39.0442959476312,15288,220,143.91,3,2,2,南北,14.0,0,满五年,低层,26.0,0,0,10,10,10
480,塘沽杭州道街津塘公路19号禧顺馨园,117.64032853744499,39.030620650819515,10267,103,100.33,2,2,1,南北,4.0,1,满五年,高层,6.0,0,0,10,10,10
481,河西梅江沂山路雅境新枫尚,117.23206043126332,39.03961700259626,27500,247.5,90,2,1,1,南北,16.0,1,,中层,28.0,1,0,2,10,10
482,津南北闸口津歧公路建新公寓(津南),117.40100282809402,38.94671354533796,4535,39,86,2,1,1,南北,25.0,0,满二年,,5.0,0,0,0,1,8
483,河东富民路光华路1号军旅公寓,117.23822302629449,39.09841469431121,24227,235,97,2,1,1,南北,24.0,1,满五年,中层,6.0,5,3,10,10,10
484,东丽万新街津滨大道上东金茂智慧科学城金悦雅苑,117.2833855396343,39.111679273336634,21123,207,98,3,2,2,南北,3.0,1,满二年,低层,7.0,0,2,10,10,10
485,南开万兴街万德庄大街47号新都花园,117.17143592412911,39.11842968221551,41319,425,102.86,2,1,2,南北,23.0,1,满五年,中层,6.0,1,2,10,10,10
486,和平新兴街河沿路金泉里,117.1856132081559,39.100929687785964,68442,365,53.33,2,1,1,南北,37.0,1,满五年,低层,6.0,6,5,10,10,10
487,"塘沽胡家园街远洋一支路,远洋城道远洋城滨悦花园",117.59060162557213,39.03398441317879,9203,127,138,3,2,1,南北,14.0,0,满五年,高层,26.0,0,2,6,10,10
488,津南津南八里台泰和路碧桂园倚涛庭院,117.3242767616062,38.938438349414895,5863,50,85.29,2,2,1,南,8.0,0,满五年,低层,25.0,0,0,0,3,2
489,"北辰双街镇双新大道,近顺境路国耀上河城",117.09758731634139,39.26371731223925,13446,160,119,3,2,1,东南,8.0,0,满五年,中层,31.0,0,0,0,3,0
