ID,houseLoc,longitude,latitude,unitPrice,housePrice,houseArea,houseBedroom,houseLivingRoom,houseBathroom,houseOrientation,houseAge,houseSubway,houseHousingPeriod,houseFloorType,houseFloorSum,subwayAround,parkAround,schoolAround,busAround,shopping_mallAround
328,巴南龙洲湾闻花路69号中建滨江星城(1期),106.53190548623432,29.426617511339895,6617,65.5,99,3,2,2,西南,5.0,0,满二年,中层,33.0,0,0,10,10,10
329,九龙坡杨家坪兴堰路11号北大资源燕南二街区,106.49750287378174,29.49370937210698,10931,94,86,3,2,1,南北,5.0,1,满五年,高层,32.0,2,4,10,10,10
330,九龙坡二郎科城路166号协信彩云湖1号,106.47995537338619,29.516043132572136,10765,96,89.18,2,1,1,南北,14.0,1,,低层,32.0,1,2,10,10,10
331,南岸弹子石群慧路11号泽科弹子石中心,106.58947295680761,29.5874395697944,13413,100,74.56,3,2,1,南北,6.0,1,,低层,25.0,0,3,6,10,10
332,江北石马河盘溪路480号金科10年城东区,106.48004016766157,29.611232772299743,14521,179,123.27,3,2,2,南北,13.0,1,,,5.0,0,1,1,10,10
333,南岸南岸区政府广福大道8号时代都汇D组团,106.6377622368616,29.49628649563888,11626,110.2,94.79,3,2,1,南,14.0,1,,高层,23.0,0,1,10,10,10
334,南岸南坪二塘路79号保利观塘泽园,106.5572442282387,29.49256321232916,12527,119.8,95.64,3,2,2,东南,8.0,0,,高层,33.0,1,0,10,8,10
335,渝北人和太湖西路9号中央美地,106.53090414940606,29.615993926377097,14366,126,87.71,3,2,1,南,18.0,1,,高层,7.0,2,1,10,10,10
336,渝中七星岗中山一路109号罗宾森广场尚城华府,106.55851056981645,29.557068015160098,14321,125,87.29,2,2,1,南北,3.0,1,满二年,低层,47.0,3,5,10,9,10
337,南岸茶园新区米兰路32号金科中央御院(三期),106.62672486436175,29.481583927307707,10733,75,69.88,3,2,2,南,8.0,0,,低层,14.0,0,2,5,8,10
338,渝北人和雪松路2号中兴渝景苑,106.51719214827298,29.624915473870754,12525,145,115.77,3,2,3,南北,19.0,1,满二年,中层,11.0,1,3,6,10,10
339,渝北照母山星融路9号融创凡尔赛领馆(4期),106.49416282874253,29.639800999889477,14440,103,71.33,2,2,1,南北,6.0,0,满二年,低层,33.0,1,1,2,10,10
340,渝北空港新城兰桂大道2号润丰水尚观景台,106.60822817141458,29.716793062963045,10790,123,114,3,2,2,南,8.0,1,,高层,26.0,2,2,10,10,10
341,大渡口跳磴福庭路100号联发西城首府(一期),106.43393163119977,29.41720986510656,9177,78,85,3,2,1,东,4.0,1,满二年,中层,33.0,1,0,3,10,10
342,渝北冉家坝银桦路183号橄榄郡(渝北),106.49106376578928,29.602407085832763,11425,102,89.28,3,2,1,南北,15.0,1,满二年,低层,30.0,2,4,10,10,10
343,渝北龙溪兴隆街39号锦江郦城,106.51276363979109,29.590175053871633,12730,119,93.48,3,2,1,南北,12.0,1,满二年,低层,34.0,4,3,10,10,10
344,北碚蔡家昭辉路51号金科金辉美院(D区),106.49831265958947,29.717417382965937,8777,110,125.33,4,2,2,北,4.0,1,,中层,29.0,0,0,1,10,10
345,渝北空港新城同盛路88号汇祥林里3000(三期),106.6032848771794,29.716629710372516,17900,188,105.03,3,2,2,北,8.0,1,满二年,低层,7.0,2,1,10,10,10
346,巴南龙洲湾盛龙路700号联发龙洲湾1号E区,106.54447946910643,29.38935881810624,9669,88,91.02,3,2,2,南,24.0,0,,中层,18.0,1,2,10,10,10
347,九龙坡谢家湾花半里路1号保利花半里玫瑰园,106.5078092102087,29.517456331001302,12525,119,95.01,3,2,1,南北,9.0,1,满五年,低层,33.0,1,0,10,10,10
348,南岸南坪珊瑚路2号万达广场铭邸,106.56446230148933,29.527155090266483,11842,91,76.85,2,1,1,南北,15.0,1,,中层,33.0,2,1,10,10,10
349,北碚蔡家同泰路55号金科金辉美院(A区),106.50068815180929,29.719957792556837,9769,106,108.51,3,2,2,南北,5.0,1,满二年,低层,32.0,1,0,1,10,10
350,沙坪坝西永西盛路30号金科天宸七街区,106.36130772981268,29.617502006536004,12535,100.9,80.5,3,2,1,南,9.0,1,,高层,11.0,2,0,4,10,10
351,九龙坡陈家坪石杨路66号中国铁建玖城壹号,106.48135323202749,29.522101876882108,11211,103,91.88,3,2,1,南北,7.0,1,满二年,中层,33.0,2,1,10,10,10
352,江北观音桥建北四支路4-6号信一金典,106.5256611035288,29.579950828101417,11661,74,63.46,1,1,1,南北,18.0,1,,中层,30.0,1,2,10,10,10
353,九龙坡石坪桥石坪桥正街9号万科西九(二期),106.50288944562192,29.51692473878895,14238,115,80.77,3,2,1,南,8.0,1,满二年,高层,34.0,0,0,10,10,10
354,璧山绿岛新区银山路13号黛山道8號,106.2051120759159,29.554780866190804,6667,66,99,3,2,2,南,4.0,0,,中层,17.0,1,1,1,10,10
355,南岸南滨路南滨西路16号美每家南滨上院,106.54441897786066,29.51163587612963,11924,155,130,3,2,2,南,14.0,0,,,5.0,0,0,0,5,10
356,渝北回兴兴科大道96号金香林,106.60647407613293,29.699126543345834,11153,117,104.91,3,2,2,南北,15.0,1,满二年,高层,9.0,2,0,7,10,10
357,巴南龙洲湾渝南大道167号融信澜湾,106.54071517680158,29.414597609056322,10676,113,105.85,3,2,2,东,6.0,1,满二年,中层,18.0,0,2,10,10,10
358,渝北农业园区金石支路188号世茂璀璨天城晏旸,106.61803811576213,29.71411402689874,10197,104,102,3,2,2,东北,3.0,1,满二年,低层,26.0,0,2,8,10,10
359,北碚蔡家蔡支路保亿御景玖园三期二组团,106.4788363813259,29.732187841390406,11920,118,99,3,2,2,东西,2.0,1,满二年,中层,8.0,0,1,1,10,10
360,南岸弹子石弹子石新街31号阳光绿洲(2期),106.59002346543188,29.58586565562017,10585,114,107.7,2,2,2,南北,8.0,1,满二年,低层,33.0,0,3,7,10,10
361,沙坪坝西永西盛路高新泷悦长安(一期),106.3710194484286,29.61618825563614,13667,123,90,3,2,2,南北,3.0,1,满二年,低层,8.0,2,0,3,10,10
362,渝北渝北黄泥磅兴盛大道55号梧桐公馆(D区),106.53935186658153,29.596925285084254,18052,139,77,2,2,1,南北,12.0,1,,低层,32.0,3,0,10,10,10
363,"璧山璧山高新区康宁路3,5,7号金冠还建房",106.2226206381615,29.563329306837833,3165,28.8,91,3,2,1,南北,17.0,0,满二年,高层,7.0,1,4,0,10,10
364,北碚城北新区缙泉路300号景瑞御蓝湾(西区),106.40024677620522,29.824442842555428,12668,87,68.68,2,1,1,南北,9.0,0,满二年,低层,11.0,0,0,1,10,10
365,南岸回龙湾兰花路68号融侨苹果城,106.56184754970906,29.50638661328786,8171,67,82,2,2,1,南北,14.0,0,,低层,24.0,1,3,8,10,10
366,北碚蔡家锦林二路116号龙湖椿山二期洋房,106.48694198128808,29.711436133185558,11171,155,138.76,5,2,2,南北,4.0,0,满二年,低层,8.0,0,2,3,8,10
367,巴南鱼洞箭河路9号帝豪巴南印象,106.52208301548636,29.37353339144501,6576,48,73,3,2,1,南,18.0,0,,高层,11.0,0,0,0,10,10
368,渝北回兴银梭大道1号申佳上海时光,106.61111074530487,29.66571875318903,12440,102,82,2,2,1,南,7.0,1,满二年,高层,32.0,1,1,10,10,10
369,沙坪坝陈家桥大学城北路19号泷悦华府(一期),106.33629630483115,29.609391738843968,11692,159,136,4,2,2,南北,4.0,1,满二年,,3.0,4,1,5,10,10
370,渝北照母山湖霞街17号北大资源博雅(4期),106.53480531773623,29.657010226263186,21794,255,117.01,3,2,2,南北,7.0,1,,高层,7.0,2,1,10,10,10
371,"渝中上清寺中山三路172号,182号,186号,188号中山三路172号,182号,186号,188号小区",106.5445537957738,29.562238319939382,13921,122.5,88,3,2,1,南,28.0,1,满五年,中层,9.0,4,8,10,10,10
372,沙坪坝土主永青路98号恒大优活城(四五期),106.35330078967357,29.61840871141619,13076,180,137.66,5,2,3,南北,5.0,0,满二年,,3.0,0,0,7,10,10
373,九龙坡巴国城华成路8号双山世家,106.45861814968178,29.48539230613339,16786,141,84,4,2,4,西,7.0,1,满二年,,4.0,2,2,7,10,10
374,南岸弹子石弹子石新街59号富力现代广场,106.59514413036591,29.583229594943386,10514,129.7,123.36,3,2,2,东北,12.0,1,满二年,低层,33.0,0,4,10,10,10
375,沙坪坝大学城大学城西路17号虎溪花园,106.28525291785928,29.591861986136347,8872,128,144.28,3,2,2,南,7.0,0,,高层,18.0,0,0,2,9,10
376,沙坪坝石井坡中心湾87号中昂嘉御湾,106.43986024772045,29.596498653892162,11637,114,97.97,3,2,2,西,7.0,1,,中层,32.0,0,0,5,10,10
377,渝北中央公园兰桂大道199号上东汇菁澜三组团,106.58958534193802,29.718437354555764,13700,137,100,3,2,2,南北,6.0,1,满二年,中层,19.0,0,4,2,10,10
378,南岸弹子石腾龙大道58号泽京微V,106.59740880202112,29.60398920913371,10362,86,83,4,2,2,西北,12.0,0,,中层,32.0,0,4,10,10,10
379,巴南龙洲湾龙泽路808号荣盛锦绣南山(B区),106.54197135475634,29.386218225870003,7710,69,89.5,3,2,1,北,7.0,1,,高层,32.0,1,3,10,10,10
380,沙坪坝大学城大学城南路22号富力城(二期第一区),106.30574221650619,29.602249108458572,8925,105,117.65,3,2,2,南,9.0,1,满二年,中层,33.0,2,1,10,10,10
381,沙坪坝双碑嘉汇路32号首创嘉陵岸,106.44810830318961,29.609178020839,12160,113.3,93.18,3,2,1,南,5.0,1,,高层,31.0,1,1,10,10,10
382,江北北滨路建新西路188号财信北岸江山(北区),106.51200997868419,29.566970425899022,12200,122,100,3,2,2,南北,6.0,1,,高层,18.0,0,3,6,10,10
383,渝中大坪长江二路39号附18号兰波红城丽景,106.52146106973959,29.542974803370335,11498,108.1,94.02,3,2,1,东南,16.0,1,,中层,32.0,6,0,10,10,10
384,沙坪坝西永永年路101号金科天宸六街区,106.36318682318343,29.618372422285322,11753,123,104.66,3,2,2,北,6.0,1,满二年,低层,23.0,2,1,3,10,10
385,九龙坡石坪桥石坪桥正街119号保利爱尚里尚佳尚美,106.49428708938017,29.5173867835787,12204,121,99.15,3,2,2,北,12.0,1,,低层,33.0,0,1,10,10,10
386,渝北照母山金山大道203号协信星都会,106.50986489346941,29.65322483967655,12905,103.8,80.44,2,2,1,南北,6.0,0,满五年,低层,33.0,0,1,1,10,10
387,渝北龙头寺红枫路1号邦兴佳苑,106.53025549404707,29.60862381552233,7541,88,116.71,3,2,2,西,16.0,1,,低层,18.0,5,1,10,10,10
388,渝北大竹林龙竹路99号江与城薇澜岸,106.46222528368772,29.62335317052127,14643,123,84,2,2,1,南北,8.0,1,满二年,低层,24.0,0,0,3,10,10
389,渝北龙头寺天瑞路17号招商花园城锦园,106.54452163574015,29.62120911955645,12394,145,117,3,2,2,东南,9.0,1,满五年,低层,28.0,0,1,3,10,10
390,北碚蔡家云荟路267号渝高星洲(一期),106.4905954357918,29.74026503957487,9178,145,158,4,2,2,南北,3.0,1,,中层,25.0,1,2,4,10,10
391,巴南龙洲湾渝南大道233号旭辉城(三期),106.54116647201013,29.4082042936034,10790,92,85.27,3,2,1,东南,9.0,1,满二年,高层,34.0,1,1,6,10,10
392,渝中袁家岗奥体运动街146号百康年奥运光年,106.49433047917832,29.53010548387799,12124,78.8,65,2,1,1,南北,13.0,1,满二年,中层,25.0,4,3,10,10,10
393,渝北冉家坝天竺路18号华渝怡景苑,106.48558365008843,29.5920455176025,11882,120,101,3,2,1,南,12.0,1,满二年,低层,32.0,3,3,10,10,10
394,沙坪坝石井坡石井坡267号融创滨江壹号(一期),106.44190598672448,29.589836511429812,14276,145,101.57,3,2,2,西南,7.0,1,满二年,中层,26.0,0,1,6,10,10
395,九龙坡二郎火炬大道98号附1号朵力尚美国际,106.46035912602416,29.504971398896874,10087,116,115,3,2,2,南,17.0,1,,中层,11.0,2,0,10,10,10
396,大渡口跃进村钢花路68号美德佳园,106.48249148860806,29.490154625080937,9206,88,95.6,3,2,1,西南,11.0,1,,中层,30.0,2,9,10,10,10
397,江津双福新区九江大道6号海洲时代,106.31199633010608,29.40177744779461,4023,35,87,3,2,1,南北,5.0,1,,中层,33.0,1,1,1,10,10
398,南岸弹子石腾龙大道21号国际社区观邸1组团,106.5904058998872,29.592956891897686,11489,99,86.17,3,2,1,西南,16.0,1,,低层,33.0,1,4,6,10,10
399,九龙坡杨家坪翼龙路2号泰亨彩云印象,106.48586930152736,29.511828325631168,8471,72,85,2,2,1,南北,16.0,1,满二年,中层,33.0,0,2,10,10,10
400,九龙坡二郎兰美路988号隆鑫花漾湖,106.45998804418495,29.528991536390187,11830,111.8,94.51,3,2,2,南北,14.0,1,满二年,低层,8.0,1,2,10,10,10
401,九龙坡杨家坪新华六村34号新希望D10天际玲珑台,106.51243791528505,29.504176006136714,16865,199,118,4,2,2,南北,1.0,1,,中层,31.0,2,4,8,10,10
402,渝北空港碧湖路36号新城金科桃李郡,106.62853096441768,29.760681371002462,12422,118,95,3,2,1,南,5.0,1,满五年,高层,30.0,0,0,5,10,10
403,九龙坡石桥铺朝阳路227号金辉优步大道,106.47910988023112,29.528637459909998,12841,113,88,3,2,2,东,6.0,1,,中层,31.0,3,1,10,10,10
404,南岸学府大道学府大道51号渝能国际(高层),106.57170615891526,29.5020870795851,8543,109,127.59,3,2,2,南,19.0,1,满二年,高层,35.0,1,1,10,10,10
405,渝中七星岗中山一路6号财信渝中城,106.56187597587773,29.559034826908185,17721,155,87.47,3,2,1,南北,8.0,1,满五年,中层,29.0,4,4,10,10,10
406,九龙坡黄桷坪滩子口广厦城8号广厦城蜜宫,106.53221279395973,29.497285352696963,11407,101.8,89.25,3,2,2,东,9.0,0,,低层,18.0,1,3,10,10,10
407,大渡口区府松青路1028号国瑞城(老一期),106.47676538968221,29.479039356217946,11022,82,74.4,2,1,1,南北,15.0,1,满二年,中层,30.0,2,1,10,10,10
408,江津双福新区福城大道40号李子湖畔,106.3037309353245,29.419349342892552,5301,75.8,143,4,2,2,南,4.0,0,满二年,低层,28.0,0,1,4,10,10
409,南岸南坪珊瑚路6号万达广场锋邸,106.56459806847134,29.528570048696988,14056,128,91.07,3,2,1,南北,9.0,1,,高层,29.0,2,1,10,10,10
410,江北鱼嘴镇和煦路10号巨龙江山国际(2期),106.76586231064735,29.627743095976125,8541,85,99.52,3,2,1,北,6.0,1,满二年,中层,32.0,1,0,8,10,10
411,渝北大竹林天山大道西段45号江与城(北区一组团),106.46473901301549,29.62045688580718,10514,152,144.58,4,2,2,东,13.0,1,,中层,33.0,0,1,2,10,10
412,渝中一号桥胜利路134号康田国际,106.5612805873803,29.562921738850108,11682,102,87.32,2,1,1,南北,15.0,1,满二年,高层,32.0,5,4,10,10,10
413,"渝北空港新城睦邻路,近春华大道中航翡翠城(一期高层)",106.59794836183528,29.705951227666354,10000,91,91,3,2,1,南,13.0,1,满五年,高层,33.0,0,0,4,10,10
414,九龙坡盘龙彩虹路19号春风与湖(洋房),106.48190925190349,29.520060434556623,12551,116,92.43,3,2,2,南北,6.0,1,满二年,中层,6.0,2,2,10,10,10
415,南岸铜元局风临路21号金辉城花样派,106.54058824992633,29.534335719042065,14479,135,93.24,3,2,1,南北,10.0,1,满二年,高层,28.0,0,2,10,10,10
416,南岸茶园新区青源路72号光华安纳溪湖博望山,106.62309358174572,29.485482707320767,10991,122,111,3,2,2,西,3.0,0,满二年,中层,16.0,0,2,4,2,10
417,江北石马河宏帆路121号万科悦湾(南区),106.46037441995267,29.60172047240711,11467,169,147.38,4,2,2,西南,5.0,0,,低层,8.0,1,0,4,10,10
418,九龙坡石桥铺慧锦路199号华璞慧蓝御锦,106.45925527021716,29.524385058235005,7343,77,104.87,3,2,2,南,9.0,1,满二年,高层,31.0,2,2,10,10,10
419,巴南龙洲湾盛龙路699号联发龙洲湾1号C区,106.54393341819868,29.390162456225976,6897,60,87,3,1,2,南,6.0,1,满二年,低层,32.0,1,2,9,10,10
420,沙坪坝大学城学苑路137号宝嘉花与山(C区),106.27802736192805,29.593194893319655,14242,130,91.28,3,3,2,南北,5.0,0,,,4.0,0,0,0,0,1
421,"九龙坡华岩新城锦虹一路1号,华福大道北段29号恒大雅苑",106.44337363861563,29.44090278184087,9634,146,151.55,4,2,2,南北,9.0,1,满二年,高层,30.0,1,2,2,10,10
422,巴南龙洲湾龙德路40号都灵态度,106.53862733560265,29.408042030098848,10367,67,64.63,3,1,2,西,10.0,1,,低层,22.0,0,1,4,10,10
423,北碚歇马云泰路4号龙湖紫云台三组团,106.38872568758119,29.78972432639324,11316,129,114,3,2,2,南北,9.0,0,满二年,高层,8.0,0,0,10,3,10
424,巴南李家沱渝南大道111号蓝光十里蓝山,106.55234752036426,29.441633953123606,7650,105,137.26,3,2,2,南北,9.0,1,满二年,高层,7.0,1,3,10,10,10
425,九龙坡杨家坪兴堰路9号北大资源燕南三街区,106.49629497295744,29.49434132275692,11135,108,97,3,2,2,南北,6.0,1,满二年,中层,32.0,2,5,10,10,10
426,九龙坡二郎火炬大道13号金科绿韵康城,106.4723942737635,29.507841461462878,7566,87,115,3,2,2,西南,18.0,1,,高层,27.0,1,2,10,10,10
427,渝北龙头寺渝鲁大道680号鲁能星城十二街区,106.55863835781969,29.606335369795787,12884,141.4,109.75,3,2,2,南,14.0,1,满二年,低层,30.0,4,1,10,10,10
428,渝北渝北黄泥磅紫荆路188号佳华北宸里,106.52894594346067,29.591371843961,14011,109,77.8,2,2,1,东,7.0,1,满二年,中层,29.0,3,0,10,10,10
429,九龙坡杨家坪铁路1村28号晋愉九龙湾,106.52586343589608,29.504200739275305,8572,90,105,3,2,2,南北,17.0,1,,中层,34.0,2,2,10,10,10
430,沙坪坝大学城大学城北路99号龙湖U城8组团,106.28922133844964,29.60864792202057,12000,72,60,2,2,1,南,6.0,1,,低层,31.0,0,0,10,6,10
431,渝北人和金开大道88号附4号棕榈泉国际花园(四期),106.54024041871338,29.633628999100708,13555,225,166,3,2,2,南北,12.0,1,满二年,中层,31.0,1,4,9,10,10
432,北碚蔡家云榭路2号中昂星汇,106.48095135016634,29.734548597648466,9309,63.5,68.22,3,2,1,西南,9.0,1,,低层,18.0,0,2,1,10,10
433,沙坪坝大学城至德路6号龙湖花千树(二期),106.31269517328052,29.615673023824552,10174,117,115,3,2,2,南北,9.0,1,满二年,高层,25.0,2,1,10,10,10
434,渝北大竹林慈竹路9号金科天元道C区,106.46824326397392,29.63030968435178,16322,198,121.31,3,2,2,南北,5.0,1,满二年,,2.0,0,2,5,10,10
435,江津双福新区福康路588号津北新都会,106.30093783589606,29.41647187532685,4862,35,72,2,2,1,南北,9.0,0,满二年,高层,30.0,0,1,9,10,10
436,渝北回兴服装城大道101号旭辉9英里,106.61335376661482,29.666482881702535,11721,109,93,3,2,1,南北,14.0,1,满二年,高层,31.0,1,1,10,10,10
437,沙坪坝天星桥红槽房正街115号文庭雅苑,106.44411585883262,29.546626295422055,10527,100,95,3,2,1,南北,3.0,1,满二年,低层,18.0,0,0,1,10,10
438,"南岸弹子石长兴路3号,长兴路1号长嘉汇两江峯",106.58490416552718,29.58099747706774,25215,379,150.31,4,2,2,西南,6.0,1,,高层,53.0,2,7,4,10,10
439,沙坪坝小龙坎小龙坎正街369号诺丁阳光,106.45603997689992,29.549370488171675,10485,45,42.92,1,1,1,北,16.0,1,,低层,32.0,3,1,10,10,10
440,南岸铜元局风临路5号融侨城花漫庭,106.53481583174708,29.52974191164921,11505,130,113,3,2,2,东南,12.0,1,满二年,高层,33.0,0,1,4,10,10
441,渝北龙头寺尚品路777号鲁能星城五街区,106.54923093262444,29.59699665869034,13762,207,150.42,4,2,2,南北,14.0,1,满二年,中层,31.0,2,1,10,10,10
442,渝北龙头寺天福路109号华宇天宫花城(E区),106.54453590709751,29.617390294790013,20662,250,121,3,2,2,南,9.0,1,,中层,7.0,2,1,4,10,10
443,沙坪坝陈家桥香礼路2号龙湖西宸原著(四五组团),106.3279433801072,29.594810212051286,12882,135,104.8,3,2,2,北,5.0,0,满二年,高层,18.0,0,1,10,10,10
444,渝北礼嘉怡华路29号华侨城云溪别院二期,106.5181850559997,29.68391853616881,9681,133,137.39,4,2,2,南北,3.0,1,满二年,中层,25.0,0,0,3,10,10
445,"沙坪坝大学城大学城中路38号,景阳路39号富力城新壹站",106.30570599475051,29.606961297730294,10230,89,87,3,2,1,南,5.0,1,,低层,34.0,3,2,10,10,10
446,沙坪坝大学城大学城中路48号富力城春天里,106.30608169762633,29.614684531721185,9801,107,109.18,3,2,1,东北,12.0,1,满二年,低层,24.0,3,1,10,10,10
447,沙坪坝土主西尊路2号天宸誉璟,106.3728439249372,29.622296444995566,13182,174,132,4,2,3,南北,2.0,0,,低层,6.0,3,0,3,10,10
448,大渡口九宫庙心湖路99号恒大麓山湖(一期),106.46238641422285,29.449712552246538,15642,208,132.98,4,2,4,南北,6.0,1,满五年,,4.0,0,2,6,9,10
449,渝北人和龙寿路669号富悦果岭,106.53062921333597,29.62694660197678,9788,92,94,3,2,1,北,13.0,0,,低层,31.0,1,1,3,10,10
450,渝北中央公园博汇路1号鲁能泰山7号十九街区,106.5648966606639,29.717190153005145,15169,135,89,3,2,2,南,6.0,1,满二年,中层,9.0,0,2,4,6,10
451,北碚龙凤桥文星村15号文星村小区,106.4301912740633,29.83427947465432,4865,36,74,2,1,1,南,24.0,1,满二年,高层,12.0,0,4,10,10,10
452,渝北龙头寺昆仑大道100号鲁能星城十三街区,106.55910175620929,29.60923018886223,8063,80,99.23,3,2,1,南,7.0,1,,高层,32.0,3,1,10,10,10
453,九龙坡华岩新城华福大道北段77-79号奥园国际城(A区),106.3511306495078,29.398329732180773,10124,90,88.9,3,2,2,南北,4.0,1,,高层,7.0,0,0,0,10,4
454,巴南李家沱红光大道12号宏成小区,106.5480557567123,29.45570916340592,6492,56,86.27,3,2,1,南北,10.0,1,满五年,高层,18.0,0,1,10,10,10
455,渝北空港新城同茂大道11号泰硕明天(A区),106.60911303413253,29.723117849166325,10246,79.8,77.89,2,2,1,南北,12.0,1,,中层,28.0,2,2,9,10,10
456,巴南大山村渝南大道165号阳光100阿尔勒二期,106.546208919679,29.41271013557517,10470,130,124.17,4,2,2,南,6.0,1,满二年,,2.0,1,3,10,10,10
457,北碚蔡家蔡扬路699号保亿御景玖园一期,106.47298495153747,29.732822851464253,12180,124.8,102.47,3,2,2,南北,3.0,1,满二年,低层,8.0,0,2,1,10,10
458,璧山绿岛新区新立路171号黛山华庭,106.19627346415744,29.528014720281256,5803,52.8,91,3,2,1,南北,4.0,0,,中层,8.0,0,0,0,0,1
459,万州高笋塘白岩路225号附5号茶庄印象,108.3644434526968,30.81512805384563,13514,128,94.72,3,1,1,南北,9.0,0,,低层,32.0,0,1,1,3,10
460,巴南李家沱民主新街1号民主新村(民主新街),106.54614401346285,29.44076987082042,4820,40,83,3,2,1,南北,14.0,1,满二年,中层,6.0,0,2,10,10,10
461,九龙坡石桥铺白马凼138号华宇时代星都,106.47396353088786,29.536737065830916,12368,91,73.58,2,2,1,南北,9.0,0,,高层,33.0,1,3,3,10,10
462,"渝北空港新城同盛路一号,同盛路7号中航翡翠城(二期洋房)",106.60121336883839,29.70658419092565,13368,146,109.22,3,2,2,南,13.0,1,满二年,高层,7.0,1,0,6,10,10
463,北碚蔡家博兴路349号中南玖宸晓园,106.4886091577156,29.72587129344651,12744,137,107.51,3,2,2,南北,4.0,1,满二年,低层,8.0,0,2,1,10,10
464,九龙坡二郎冬山路10号云飞九龙香山,106.45859557986358,29.48008402483188,7500,57,76,3,2,1,南北,4.0,0,,中层,32.0,2,3,4,10,10
465,渝北回兴宝桐路2号旭辉朗香郡,106.60705942253884,29.685768069504295,11533,158,137,3,2,2,西南,11.0,1,满二年,中层,6.0,3,2,7,10,10
466,"渝北中央公园兰桂大道,近公园西路鲁能泰山7号十五街区",106.56956593789715,29.71885979005582,12358,150,121.38,4,2,2,南北,7.0,1,满二年,高层,28.0,1,1,0,3,8
467,渝北照母山金州大道96号北大资源博雅(2期),106.52889041569878,29.65513516858088,24638,340,138,3,2,3,南北,8.0,1,满二年,高层,6.0,4,2,10,10,10
468,江北寸滩海尔路599号北大资源江山名门(A区),106.61611562466139,29.628756611543132,11024,135,122.47,3,2,2,南北,10.0,1,满二年,高层,7.0,1,0,5,10,10
469,九龙坡杨家坪龙泉路20号中冶幸福居,106.49372492567772,29.504659648449984,10402,93.8,90.18,3,2,2,南,12.0,1,,低层,26.0,1,0,10,10,10
470,南岸南岸区政府梨花大道741号中国铁建万籁九歌,106.64012162939015,29.52474751397024,15197,155,102,3,2,2,南北,5.0,1,满二年,低层,8.0,0,0,0,1,8
471,巴南融汇峡谷路239号融汇半岛拾光公馆,106.51175347372475,29.47296090774568,7115,60,84.34,3,2,1,南北,3.0,0,,高层,33.0,0,1,7,10,10
472,"九龙坡中梁山华福大道北段,近田福路金融街九龙金悦府",106.44322141402837,29.4543309250703,11566,105,90.79,3,2,2,南北,3.0,1,,中层,8.0,1,0,4,10,10
473,北碚蔡家蔡通路493号蔡家中央大街(2期),106.48571902061647,29.738509947318136,9918,90,90.75,3,2,2,南北,5.0,1,,高层,31.0,1,2,3,10,10
474,南岸茶园新区广茂大道9号千屿(一期),106.66071431514551,29.49318439570224,10282,103,100.18,3,2,2,北,5.0,0,满二年,低层,18.0,0,2,1,10,10
475,南岸上新街周家湾9号武夷滨江(三期),106.59374872683982,29.56608350131602,10700,145,135.52,3,2,2,南北,11.0,1,满二年,中层,28.0,4,4,10,10,10
476,九龙坡杨家坪天兴路51号和坤和家园,106.51972203074801,29.50555986920302,8963,102,113.81,3,2,1,南,19.0,1,满二年,高层,33.0,2,2,10,10,10
477,沙坪坝土湾工人村10-13号汇景铂庭,106.46933092810734,29.56106641465142,11835,102,86.19,4,2,2,南北,14.0,1,满五年,低层,30.0,3,4,10,10,10
478,南岸弹子石涂山路576号东海长洲B区,106.59894690490941,29.578086522821906,10006,76,75.96,2,2,1,南,16.0,1,,高层,31.0,1,3,10,10,10
479,"江北石马河宏盛路,近南石路大川壹江城",106.46169448021492,29.587409093768887,11945,149,124.74,3,2,2,南,15.0,1,满五年,,4.0,2,2,10,10,10
480,"渝北人和星光大道,近肖家沟北路万科星光森林",106.5002148345716,29.6437283342019,19070,260,136.34,4,2,2,南,3.0,0,满二年,中层,6.0,0,3,0,10,10
481,九龙坡二郎华玉路556号绿地凤天府,106.43626471441533,29.491988058930662,12887,125,97,3,2,2,南北,3.0,1,,高层,15.0,0,0,3,4,10
482,渝北人和金州大道5号万科悦峰(一二期),106.5421566739703,29.643443213192715,12917,185,143.23,4,2,2,南,10.0,1,,低层,34.0,1,2,8,10,10
483,沙坪坝石井坡石井坡264号融创滨江壹号臻江府,106.4411785590568,29.598197297777613,15124,226,149.44,4,2,3,南,5.0,1,,高层,33.0,1,1,5,10,10
484,渝中解放碑长江滨江路118号江枫雅筑,106.58108177448993,29.55707574066449,11148,143.8,129,3,2,2,南北,17.0,1,满五年,低层,30.0,4,3,10,10,10
485,九龙坡谢家湾黄杨路83号保利港湾国际,106.52191376752286,29.525272287783594,11493,150,130.52,3,2,1,南北,12.0,0,满五年,中层,31.0,2,0,10,10,10
486,巴南花溪渝南大道123号东原桐麓,106.54839087493399,29.43714662318152,16236,138,85,3,2,2,南,8.0,1,,低层,7.0,1,2,6,10,10
487,"江北大石坝红原路182,184号首创鸿恩国际生活区(四期)",106.49599128861263,29.57388939303991,10865,88,81,2,2,1,西南,11.0,1,,高层,43.0,4,2,10,10,10
488,江津双福新区行知路26号奥贝学府1号,106.29792920622914,29.410218990865022,4139,29.8,72,2,2,1,南北,4.0,1,,低层,32.0,0,1,10,10,10
489,江北鱼嘴镇和煦路30号巨龙江山国际(1期),106.76334234213567,29.62761832520482,7419,62,83.58,2,2,1,北,11.0,1,,低层,24.0,1,0,7,10,10
