ID,houseLoc,longitude,latitude,unitPrice,housePrice,houseArea,houseBedroom,houseRoom,houseOrientation,houseAge,houseSubway,houseHousingPeriod,houseFloorType,houseFloorSum
626,浦口桥北丽岛路21号旭日爱上城第四区北区,118.71217839316478,32.13318375010305,16303,135.0,82.81,2,5,南北,10.0,1,满五年,低层,23.0
627,浦口高新区兴泰路新荣家园,118.70582908091606,32.13809209511807,12290,102.0,83.0,2,5,南北,4.0,1,满二年,高层,18.0
628,秦淮大光路龙蟠中路368号凯悦天琴花园,118.79726437680704,32.02715019749032,32403,455.0,140.42,3,7,南北,19.0,1,满五年,中层,18.0
629,浦口桥北天华南路11号万润嘉园,118.72051344169542,32.152834324558505,12088,110.0,91.0,2,5,南北,12.0,1,满五年,高层,18.0
630,南京周边镇江仙林东路19号四季金辉,118.85951980898224,31.337040281427058,6367,55.0,86.39,3,6,南北,6.0,0,,低层,18.0
631,建邺奥体牡丹江街银城西堤国际第三区,118.73147118777068,32.003707565289744,48077,625.0,130.0,3,6,南北,15.0,1,满五年,中层,18.0
632,雨花台小行灿星路9号仁恒城市星光,118.73522855833866,31.976460945509668,38899,500.0,128.54,4,8,南北,1.0,1,,低层,27.0
633,江宁禄口天禄大道江山星汉城,118.85995834287309,31.78810619624061,7018,87.0,123.97,3,7,南北,17.0,0,满五年,中层,6.0
634,江宁百家湖双龙大道1008号水月秦淮天琴湾花园,118.80916139444604,31.956342052716447,27135,430.0,158.47,3,6,南北,9.0,1,满五年,低层,11.0
635,栖霞马群马群南路9号银城君颐东方厚泽园,118.88345883940448,32.047327936840375,39154,509.0,130.0,4,8,南北,6.0,1,满二年,高层,8.0
636,鼓楼水佐岗马鞍山6-9号马鞍山6-9号小区,118.74879153799505,32.0909962046483,51443,287.0,55.79,2,4,南北,36.0,1,满五年,,5.0
637,六合龙池宁六路冠城大通竹苑,118.7175993051808,32.18978728438591,11124,99.0,89.0,3,6,南北,6.0,1,满二年,低层,18.0
638,秦淮月牙湖西桐路9号银龙雅苑,118.84011488119832,32.0066272512058,21595,149.0,69.0,2,4,南北,13.0,0,满五年,高层,11.0
639,鼓楼小市和燕路52号泰和园,118.7867564032017,32.095150240082404,24794,225.0,90.75,2,5,南,23.0,1,满五年,低层,16.0
640,玄武丹凤街丹凤街丹凤新寓,118.7826040840286,32.055283768559406,28258,170.0,60.16,2,4,南北,24.0,1,满五年,高层,32.0
641,玄武红山红山南路曹后村邮电小区,118.79964596351904,32.08796120162351,21908,119.0,54.32,2,4,南北,26.0,1,满五年,,5.0
642,浦口江浦街道象山南路揽月山庄,118.63034523118571,32.079128332836106,14623,155.0,106.0,3,6,南北,14.0,1,满二年,中层,6.0
643,江宁科学园天元中路188号恒安嘉园,118.81672099491963,31.931200000642875,17696,430.0,243.0,5,9,南北,17.0,1,满五年,高层,6.0
644,浦口顶山浦珠中路236号盛泉新城,118.67517424002514,32.11212081290795,13007,115.0,88.42,2,5,南北,16.0,0,满二年,中层,6.0
645,雨花台板桥新城雄风路169号朝阳西苑,118.64610099552507,31.920355472003024,11112,100.0,90.0,3,6,南,10.0,0,满五年,中层,11.0
646,六合雄州沿河路18号兰荷苑,118.82595257063416,32.34311816772185,7241,90.0,124.3,3,7,南北,16.0,1,满五年,中层,6.0
647,鼓楼小市小市街88号小市街88号小区,118.78624858502452,32.09429698233795,22038,119.0,54.0,2,4,南北,26.0,1,,中层,7.0
648,秦淮月牙湖苜宿园大街89号紫金名门(商住楼),118.82442123019013,32.02475754943951,14781,160.0,108.25,3,5,南北,14.0,0,,低层,17.0
649,六合大厂草芳路69号草芳新苑,118.730239670714,32.21999632419995,8957,81.0,90.44,2,5,南北,18.0,1,满五年,中层,6.0
650,江宁将军大道将军大道129号翠屏湾花园城,118.78857718655324,31.90831260466714,14612,200.0,136.88,3,7,南北,16.0,1,满五年,中层,6.0
651,浦口江浦街道园胜路1号滨江嘉园,118.62315041784636,32.04408429467523,10362,86.0,83.0,2,5,南北,6.0,1,,高层,33.0
652,鼓楼水佐岗水佑岗23号水佑岗23号小区,118.7550695038387,32.06962319569099,29889,155.0,51.86,2,4,西南,34.0,1,满五年,中层,7.0
653,溧水溧水区红光东路8号橡树城,119.03262049187748,31.682328850637685,6782,68.0,100.27,3,6,南北,7.0,1,满二年,高层,18.0
654,秦淮大光路大光路118号金陵尚府,118.80026954438192,32.02881451717937,45889,620.0,135.11,3,7,南北,15.0,1,满五年,中层,26.0
655,六合雄州泰山路239号星河枫园(南区),118.85017136541532,32.34315256374933,6449,70.0,108.56,3,6,南北,14.0,1,满二年,,5.0
656,浦口江浦街道珠苗路4号招商雍宁府,118.61141547997488,32.05150251276465,26620,378.0,142.0,3,7,南北,4.0,1,满二年,低层,6.0
657,浦口江浦街道浦口大道东方万汇尊邸,118.65198805859964,32.067433704547184,10375,83.0,80.0,2,4,南北,8.0,1,,高层,32.0
658,江宁麒麟科技城智通路106号中海国际社区2期,118.90421221835928,32.031712045610384,17987,142.0,78.95,2,5,南,8.0,0,满二年,中层,32.0
659,南京周边镇江宝华大道宝华花园,118.75443838041323,32.10840228385835,3978,35.0,88.0,2,5,南,9.0,0,满二年,低层,6.0
660,玄武孝陵卫双拜岗龙湖紫金原著,118.8584330427666,32.03544419328206,46269,620.0,134.0,4,8,南北,5.0,1,满五年,中层,8.0
661,浦口桥林新城双峰路2号春江苑,118.5641949241309,31.96679532887473,8238,65.9,80.0,2,5,南北,2.0,1,,中层,18.0
662,鼓楼水佐岗大方巷五条巷五条巷小区,118.76870679171184,32.06542558889051,28704,155.0,54.0,2,4,南北,34.0,1,满五年,中层,7.0
663,雨花台南站郁金香路翠岛花城蔷薇苑,118.78332577373024,31.984428368501604,35975,430.0,119.53,3,6,南,19.0,1,满二年,中层,10.0
664,浦口桥北南浦路313号天润城第二街区,118.73348366138256,32.149681078634906,14231,148.0,104.0,3,6,南北,14.0,1,满五年,中层,11.0
665,江宁秣陵高塘路88号理想名苑,118.81059025495912,31.842284425427437,15533,166.0,106.87,3,7,南北,8.0,1,,中层,18.0
666,六合雄州棠景路14号龙津广场,118.83818316560377,32.337470895303994,14462,172.0,118.94,3,7,南北,8.0,1,满二年,低层,12.0
667,雨花台梅山辅机路182号绿洲南苑B区,118.634451361139,31.89913610325493,9644,78.0,80.88,2,4,南北,9.0,0,,高层,18.0
668,鼓楼金陵小区幕府西路水关桥小区,118.753181523584,32.10253651618969,19737,90.0,45.6,2,4,南北,29.0,1,满五年,低层,6.0
669,鼓楼五塘广场中央北路87-2号汽轮六村,118.77582488650098,32.104517576970785,23175,146.0,63.0,2,4,南,6.0,1,满五年,低层,6.0
670,六合龙池环湖西路1号荣盛金陵学府,118.80489276418128,31.93957434785681,8845,66.0,74.62,2,4,南北,10.0,1,满五年,中层,18.0
671,浦口桥北百润路天润城第七街区,118.72120026187224,32.14698578779085,11112,100.0,90.0,2,5,南北,14.0,1,满五年,中层,6.0
672,江宁东山上元大街826号利民新村,118.851531033746,31.95651667210986,20203,110.0,54.45,2,4,南北,19.0,0,满五年,,5.0
673,江宁麒麟科技城泰盈路阳光之旅,118.9286793972998,32.05344426997833,11069,163.0,147.27,3,7,南,6.0,0,满五年,低层,6.0
674,浦口高新区新华西路458号盘金华府,118.7268063077369,32.205376001967565,10317,90.0,87.24,2,5,南北,16.0,1,满二年,中层,6.0
675,鼓楼定淮门定淮门大街12号定淮门大街12号小区,118.734398662935,32.067628218397786,32200,500.0,155.28,3,7,南,25.0,1,满五年,高层,19.0
676,浦口顶山华府路31号大新华府(北区),118.69802817371917,32.09837724187572,13834,166.0,120.0,3,6,南北,17.0,0,,低层,11.0
677,建邺奥体嵩山路139号万科金域缇香,118.72914539090006,31.99359999596636,47180,920.0,195.0,3,7,南北,16.0,1,,中层,18.0
678,浦口江浦街道高映路5号滨江桃园,118.62199708539714,32.03576655104444,11000,132.0,120.0,3,7,南北,1.0,0,,中层,28.0
679,江宁将军大道佛城西路江南青年城蓝水苑,118.7819486677,31.90844398706181,16256,195.0,119.96,3,7,南北,16.0,1,,中层,11.0
680,玄武锁金村板仓街49号板仓街49号小区,118.81716446484428,32.07192852153292,26408,181.0,68.54,2,4,南北,21.0,1,,中层,6.0
681,鼓楼福建路洪庙巷14号洪庙巷14号教舍,118.75740561686996,32.089630478598146,25345,147.0,58.0,2,4,南北,34.0,0,满五年,中层,6.0
682,玄武丹凤街丹凤街8号石婆婆巷小区,118.78255921791322,32.057981591618656,29604,150.0,50.67,2,4,南北,31.0,1,,高层,7.0
683,浦口顶山泰工路3号左所雅苑,118.69803044312032,32.1395366371084,9618,88.0,91.5,2,5,南北,4.0,1,,低层,34.0
684,江宁秣陵东虹街东虹花苑东苑,118.76951972515856,31.868579753189387,10794,68.0,63.0,2,4,南北,14.0,0,,中层,6.0
685,六合龙池龙脊路1号荣盛龙湖一号文墨花苑,118.81646626489048,32.33233672693269,10395,79.0,76.0,2,5,南北,9.0,1,满二年,高层,18.0
686,浦口顶山华府路43号新江雅苑,118.69988805650382,32.10170395141911,11500,92.0,80.0,2,5,南北,9.0,0,满五年,中层,33.0
687,鼓楼华侨路汉中路108号金轮大厦,118.7730526108832,32.04462258512227,23122,400.0,173.0,4,6,南,24.0,1,满五年,低层,31.0
688,浦口桥林新城丹桂路19号兰桥雅居(西区),118.54632767025755,31.954569733565467,8781,108.0,123.0,3,7,南北,10.0,0,,中层,11.0
689,江宁秣陵丹阳大道东虹花苑东屏苑,118.76008158433204,31.874141095801725,11575,125.0,108.0,3,6,南北,6.0,0,,中层,11.0
690,鼓楼五塘广场中央北路249号上元里,118.76854121475232,32.11435261964086,19816,112.0,56.52,2,4,南北,29.0,1,满五年,高层,7.0
691,溧水溧水区仪凤南路71号御景仕家(三期),119.04415167912911,31.630720480240207,9535,109.0,114.32,3,7,南北,5.0,1,满二年,低层,18.0
692,六合大厂葛中南路仁锦苑(D区),118.7219283100623,32.226069570008946,11642,78.0,67.0,2,4,南北,7.0,1,满五年,中层,31.0
693,江宁科学园天印大道1255号成山公寓,118.86184901377824,31.94883703950281,16305,150.0,92.0,3,6,南北,16.0,1,满五年,高层,6.0
694,南京周边镇江宝华大道5号香山壹境,118.94567677262653,31.432778606490142,5648,48.0,85.0,2,5,南北,6.0,0,满二年,高层,9.0
695,滨江开发区滨江安居街368号朗诗未来家,118.58748452292762,31.85362540701076,12413,97.0,78.15,3,6,南,10.0,0,满二年,低层,18.0
696,鼓楼中央门东瓜圃桥1-25号东瓜圃桥1-25号小区,118.76131324405198,32.08454669687602,22498,120.0,53.34,2,4,南,22.0,0,,中层,6.0
697,六合雄州雄州东路东城丽景,118.86292543425682,32.339074683067174,6000,51.0,85.0,2,5,南北,9.0,0,满二年,中层,11.0
698,溧水溧水区机场路禹洲中粮都会09,119.04577690699068,31.677353289253936,7439,90.0,121.0,3,7,南北,5.0,0,满二年,高层,18.0
699,江宁麒麟科技城麒东路138号锦绣花园,118.92826240019885,32.05964997521712,10786,129.0,119.6,3,7,南北,24.0,0,满二年,高层,6.0
700,鼓楼五塘广场五佰村路五塘新村南汽三村(75-82幢),118.77994952495546,32.112484312927904,19643,110.0,56.0,2,4,南北,29.0,1,满五年,中层,6.0
701,"栖霞摄山星城天佐路,近天佑路晶都茗苑",118.98791970572304,32.14233134830691,8715,61.0,70.0,2,4,南北,6.0,0,满二年,中层,18.0
702,六合龙池龙华路66号骋望七里楠花园,118.79186387192696,32.321470795985526,5903,49.0,83.01,2,4,南北,8.0,0,满二年,高层,18.0
703,浦口江浦街道花莲路海科新寓万福园,118.59348995295784,32.02964132120838,11047,95.0,86.0,2,5,南北,4.0,0,,中层,24.0
704,栖霞尧化门尧佳路100号尧石二村,118.88812018686951,32.127442922890125,15363,105.0,68.35,2,4,南北,35.0,1,,,5.0
705,南京周边镇江碧桂园大道碧桂园凤凰城柏丽湾,119.05087603497456,32.02787342607488,5389,46.0,85.37,2,5,南北,8.0,0,满二年,高层,30.0
706,栖霞燕子矶斗山路7号燕江新城燕雅苑,118.84032832429826,32.13734043246881,13000,65.0,50.0,1,3,南北,7.0,0,,中层,33.0
707,雨花台铁心桥福园路11号定坊和苑C区,118.74094651954395,31.94771610761193,17067,128.0,75.0,2,5,南北,11.0,0,,高层,11.0
708,六合大厂杨新路杨庄西村小区,118.72751190498468,32.21147878383481,8648,88.2,102.0,3,7,南北,19.0,1,满二年,中层,6.0
709,浦口高新区弘泰路6号弘阳爱上花园,118.70502657526686,32.14010633032407,19827,228.0,115.0,4,8,南北,7.0,1,满五年,高层,8.0
710,六合龙池龙群路荣盛鹭岛荣府北苑,118.79202286362256,32.335201767847195,6926,76.0,109.74,3,6,南北,6.0,0,满二年,高层,16.0
711,六合葛塘葛中南路600号仁锦苑(B区),118.72097642592132,32.22359297281111,8848,74.0,83.64,2,5,南,6.0,1,,中层,33.0
712,江宁汤山延祥路4号汤水雅居北苑,119.06037368695056,32.042055047718875,6356,68.0,107.0,3,7,南北,15.0,0,满五年,,5.0
713,秦淮洪武路评事街208号绒庄新村小区,118.77597273883038,32.031527772563734,21667,117.0,54.0,2,4,南,34.0,1,满二年,高层,7.0
714,鼓楼龙江定淮门大街99号海德卫城,118.72766508360432,32.06509994160044,40136,580.0,144.51,3,6,南,18.0,1,满五年,中层,26.0
715,江宁东山东新南路398号东新城,118.5553605367311,31.79050987580233,22034,130.0,59.0,2,4,南北,22.0,0,,低层,6.0
716,雨花台梅山辅机路182号新建二村,118.63122462844318,31.90039551855257,9161,120.0,131.0,3,8,南北,7.0,0,满五年,中层,10.0
717,秦淮集庆路柳叶街105号双乐园小区,118.7688596440848,32.02665098376393,25621,127.0,49.57,2,4,南,26.0,1,满二年,高层,7.0
718,栖霞摄山星城摄山路闻兰苑,118.99648038174298,32.14388345269688,10096,106.0,105.0,3,6,南北,17.0,0,满五年,中层,6.0
719,鼓楼水佐岗山西路67号世贸中心大厦,118.76503712521092,32.0673159450165,14503,248.0,171.0,3,6,西南,18.0,1,满五年,中层,28.0
720,鼓楼水佐岗水佐岗48巷5号水佐岗48巷5号小区,118.76064598482417,32.07307573568913,29311,170.0,58.0,2,4,南北,28.0,1,满五年,高层,7.0
721,栖霞摄山星城竹丝西路齐东苑,118.99264943392348,32.142715641122045,9077,59.0,65.0,2,4,南北,14.0,0,满二年,高层,6.0
722,六合雄州方州路68号荣鼎幸福城,118.84321749026527,32.363780845190455,7935,73.0,92.0,2,5,南北,6.0,1,满五年,中层,15.0
723,雨花台西善桥邱村街9号恒永西苑,118.68258495536902,31.94149705609119,13975,109.0,78.0,2,4,南北,10.0,0,满五年,中层,34.0
724,栖霞仙林大学城杉湖东路18号栖园,118.93016982276671,32.105576602594404,43125,690.0,160.0,4,9,南北,13.0,1,满五年,,4.0
725,滨江开发区谷里秣周中路东虹花苑北苑,118.69612249616364,31.87261657179929,12362,89.0,72.0,2,4,南,8.0,0,满二年,中层,18.0
726,雨花台板桥新城振兴路1号向阳雅居,118.65593963542145,31.92498410296732,9445,85.0,90.0,2,5,南北,17.0,0,满五年,高层,6.0
727,江宁东山宏运大道2199号山水方舟,118.82439723862883,31.967621816905737,15864,265.0,167.05,5,11,南北,17.0,1,满五年,高层,6.0
728,鼓楼金陵小区燕江路金陵新五村,118.75706821734975,32.11232287010112,19216,98.0,51.0,2,4,南,24.0,1,,高层,7.0
729,六合龙池龙湖东路德邑花园,118.8128445200784,32.33529980832736,6786,86.0,126.74,3,7,南北,9.0,1,满二年,中层,6.0
730,鼓楼龙江湘江路18号长江之家,118.7262614969729,32.052868091227495,55255,550.0,99.54,3,5,南北,23.0,1,满五年,低层,6.0
731,"六合葛塘葛中南路,近晓山路仁锦苑(A区)",118.71910369112804,32.222303899900474,10493,130.0,123.9,3,7,南北,4.0,1,满二年,中层,28.0
732,浦口高新区盘城后街38号盘城新居,118.70269165934836,32.21042962097699,8266,81.0,98.0,3,6,南北,10.0,0,,高层,18.0
733,"建邺茶南云锦路,集庆门大街世茂天誉",118.73679166551256,32.02932493334821,38980,810.0,207.8,3,7,南北,12.0,1,满二年,低层,45.0
734,浦口桥林新城延寿路沧浪雅苑,118.51595533694906,31.940529882831388,6790,64.5,95.0,2,5,南北,2.0,0,,高层,18.0
735,雨花台西善桥西柿路12号义德东苑,118.69355020662398,31.94537148071349,12648,86.0,68.0,2,5,南,10.0,0,,低层,27.0
736,玄武锁金村锁金北路锁金三村,118.8109411648982,32.0772648293386,26667,120.0,45.0,2,4,南,40.0,1,满五年,中层,6.0
737,江宁禄口来凤路3号颐家春天,118.8562618769571,31.78378115162865,5874,70.0,119.17,3,7,南,24.0,0,满二年,高层,6.0
738,雨花台西善桥泰山北路梅岭小区,118.71684236566487,31.95544807782609,18148,116.0,63.92,2,4,南,22.0,0,满五年,高层,6.0
739,鼓楼湖南路山西路67号世界贸易中心大厦(商住楼),118.76503712521092,32.0673159450165,14761,198.0,134.14,2,5,西,18.0,1,,中层,28.0
740,滨江开发区谷里润谷北路9号南京碧桂园阅岭苑,118.69448339353862,31.88530159312433,13334,336.0,252.0,5,10,南北,6.0,0,满二年,中层,8.0
741,雨花台西善桥云隐路2号绿城云栖玫瑰园(东园),118.69641459006046,31.933862128893686,33399,498.0,149.11,4,9,南北,5.0,0,满五年,,5.0
742,秦淮月牙湖光华路1号鸿信清新家园,118.85588583400448,32.02528508005778,18936,310.0,163.71,4,8,南北,19.0,0,满五年,高层,6.0
743,浦口桥北江山路幸福美地,118.73559771652484,32.13577720345044,10264,78.0,76.0,1,3,南,20.0,1,满五年,中层,27.0
744,玄武珠江路邓府巷19号长江路九号(一期),118.78441969860194,32.04528416391168,51343,855.0,166.53,3,7,南北,13.0,1,满五年,中层,32.0
745,江宁秣陵爱陵路上秦淮新苑沐泽苑,118.83277891477375,31.847645095556445,11667,70.0,60.0,1,3,南北,5.0,0,,中层,28.0
746,江宁麒麟科技城镇东路麒麟紫荆城定林苑,118.92566964534254,32.04378452050026,10135,65.0,64.14,2,4,南北,24.0,0,满二年,高层,27.0
747,建邺兴隆黄山路9号虹苑新寓五村,118.74346507285266,32.01639490360188,24524,99.0,40.37,1,3,南北,26.0,1,满五年,中层,7.0
748,浦口桥北小柳路9号鼎泰家园,118.69521946679838,32.12070667870411,11053,63.0,57.0,2,4,南北,15.0,0,满五年,,5.0
749,溧水溧水区石燕路345号万科城月桂苑,119.048095817744,31.64369018972814,10574,129.0,122.0,3,7,南北,5.0,1,满二年,低层,26.0
750,鼓楼华侨路汉中路8号金轮国际广场,118.77486095794316,32.04493060016313,18838,115.0,61.05,1,3,南北,14.0,1,满五年,高层,33.0
751,溧水溧水区金碧路2号秦淮世家花园汉赋苑,118.90037011682185,31.650670117357446,11889,120.0,100.94,3,6,南北,6.0,1,满二年,低层,18.0
752,六合大厂新华路山潘三村,118.7554941192169,32.23974747870907,11550,82.0,71.0,2,4,南北,38.0,1,满五年,高层,6.0
753,滨江开发区滨江润寿北路盛江花苑海棠园,118.59157463275368,31.86270891957673,7658,85.0,111.0,3,6,南,17.0,0,,高层,18.0
754,"南京周边镇江经六路,近东寰路玉兰花园1期",118.79081480369892,32.06037417801039,4167,50.0,120.0,3,7,南北,6.0,0,满二年,中层,6.0
755,栖霞迈皋桥尖山南路燕升园3园,118.85620424618472,32.1126867421538,15320,72.0,47.0,1,3,南,10.0,1,满五年,低层,33.0
756,六合大厂健民路新华六村,118.73876518177192,32.2244630766369,9688,62.0,64.0,2,4,南北,24.0,1,满五年,中层,7.0
757,雨花台梅山新亭大街梅清苑,118.63616743384426,31.90498086228213,10896,73.0,67.0,2,4,南北,24.0,0,,中层,6.0
758,溧水溧水区机场路48号卓越景枫蔚蓝郡,119.0430029213246,31.677140687588984,7731,82.0,106.07,3,7,南北,5.0,0,满二年,高层,27.0
759,浦口桥林新城桥苑路30号林山雅苑,118.5237811826555,31.92259563946432,6949,53.5,77.0,2,5,南北,3.0,1,,高层,11.0
760,浦口高新区宁六路268号盘龙山庄,118.72442523321264,32.201913403868474,10872,108.0,99.34,3,6,南北,15.0,1,满五年,中层,6.0
761,秦淮集庆路升州路179号玉带园小区,118.77250556690356,32.02664757547456,25175,130.0,51.64,2,4,南北,31.0,1,满五年,低层,7.0
762,江宁秣陵秣欣东路1号欣旺花苑(三期),118.84194561275416,31.837141097004803,11847,77.0,65.0,2,4,南北,12.0,0,满五年,中层,6.0
763,栖霞迈皋桥合班村210号枫桥雅筑,118.81441348858024,32.110128613483894,18086,255.0,141.0,4,8,南,20.0,1,满五年,高层,6.0
764,南京周边滁州312国道碧桂园欧洲城花语岸,118.72987121581184,32.01146616204752,3584,43.0,120.0,3,7,南北,5.0,0,满二年,低层,18.0
765,栖霞马群马群新街89号天悦花园,118.89218935562155,32.05545495611053,22528,95.0,42.17,2,4,南,19.0,1,满五年,高层,6.0
766,建邺茶南云锦路139号金地名京,118.74021746076718,32.02719687498647,50461,750.0,148.63,3,7,南北,6.0,1,满五年,中层,11.0
767,雨花台铁心桥福园路9号牛首新城,118.74313713727511,31.94813579732264,18788,124.0,66.0,2,4,南北,12.0,0,,中层,11.0
768,六合大厂杨村路扬子二村,118.75905331702744,32.2392579127579,12265,65.0,53.0,3,7,南北,39.0,0,,低层,6.0
769,六合大厂杨村路扬子十四村,118.75294135511764,32.243415531578364,11404,65.0,57.0,2,4,南北,26.0,1,满五年,高层,6.0
770,栖霞马群天旺路3号花港幸福城金桂园,118.90716250827344,32.041383936615404,12052,94.0,78.0,2,4,南北,10.0,0,满五年,低层,18.0
771,浦口高新区高新路6号创业新村,118.70470101047056,32.1618019472389,10500,73.5,70.0,2,5,南北,26.0,1,满五年,中层,6.0
772,鼓楼小市和燕路55号招商紫郡兰园,118.78760423254664,32.10109865331473,39756,690.0,173.56,4,9,南,7.0,1,满二年,高层,17.0
773,栖霞龙潭龙锦路16号江畔人家丽江苑,119.06430214385136,32.18125687495159,7516,48.1,64.0,2,4,南北,15.0,0,满五年,低层,6.0
774,秦淮大光路清水塘路白露新寓,118.79822667155126,32.01987893860672,37798,615.0,162.71,4,8,南北,18.0,1,满五年,中层,18.0
775,六合大厂杨村路扬子十村,118.75363877876052,32.24244913262994,11965,67.0,56.0,2,4,南北,34.0,1,满五年,中层,6.0
776,六合雄州文晖路99号雨庭花园,118.82727858325444,32.32479287784167,9048,95.0,105.0,3,6,南北,9.0,1,满二年,中层,30.0
777,雨花台小行菊花路菊花小区,118.74110180597292,31.98357927657988,28200,141.0,50.0,2,4,南,29.0,1,满二年,低层,6.0
778,江宁东山北沿路武夷花园,118.82515712538915,31.959198877122887,25499,367.0,143.93,4,8,南北,18.0,1,,低层,6.0
779,秦淮集庆路仙鹤街52-8号来凤小区(仓顶),118.76631752721195,32.02238744570511,19600,98.0,50.0,2,4,南北,31.0,1,,高层,6.0
780,六合大厂健民路323号荣盛水景城天璇苑,118.7357976822844,32.22786671008562,10153,101.0,99.48,3,6,南北,17.0,1,满五年,高层,18.0
781,栖霞晓庄晓庄村42号晓庄村42号院,118.80608615669192,32.11932054929799,19527,99.0,50.7,2,4,南,21.0,1,满五年,低层,6.0
782,栖霞栖霞山碧云路2号石埠湾秋山苑,118.94439625886764,32.16415676310148,8696,60.0,69.0,2,4,南,12.0,0,,中层,11.0
783,浦口桥北浦洲路55号润泰锦园,118.74252913851842,32.15917856922921,12758,102.0,79.95,2,4,南北,4.0,0,满二年,中层,26.0
784,江宁淳化园岗路青龙新苑,118.95864796059402,31.932336693360472,9231,60.0,65.0,2,4,南北,4.0,0,满二年,高层,18.0
785,雨花台梅山梅康路58号梅康路58号小区,118.62458389219536,31.90381661163794,12459,86.0,69.03,2,4,南北,24.0,0,满二年,高层,18.0
786,建邺茶南云锦路58号万达广场东坊(商住楼),118.73739910101578,32.034551335619405,12392,54.0,43.58,1,3,东,14.0,1,满五年,中层,7.0
787,建邺兴隆松花江西街69号滨江奥城西区,118.71197063275956,32.019413494767214,32833,568.0,173.0,4,8,南北,16.0,1,满五年,低层,11.0
788,溧水溧水区福田路7号福田雅居一期,118.95622177650311,31.73948326610227,5906,75.0,127.0,3,6,南北,6.0,0,满二年,中层,18.0
789,浦口浦口区其他泰西路2号浦东大厦,118.7088181315745,32.147646546687646,9928,55.0,55.4,1,3,南,9.0,1,满五年,低层,38.0
790,秦淮秦虹龙蟠南路33号雅居乐花园,118.79394268315114,32.01121339094937,36691,698.0,190.24,4,8,南北,15.0,1,满五年,低层,26.0
791,浦口江浦街道天浦路90号雅居乐滨江国际二期,118.664210932609,32.06604083265873,25618,456.0,178.0,4,9,南北,7.0,1,满二年,低层,25.0
792,六合大厂旭东路429号周洼新村,118.75182623745532,32.22606068927214,7216,52.0,72.07,2,5,南北,19.0,0,满五年,高层,6.0
793,浦口桥北浦珠中路208号浦厂南苑,118.68705322167602,32.11533743726782,11725,68.0,58.0,2,5,南北,19.0,0,满五年,低层,6.0
794,南京周边镇江凤凰大道2号碧桂园凤凰城翰林湾,119.05087603497456,32.02787342607488,4558,61.0,133.84,3,7,南北,8.0,0,满五年,中层,33.0
795,栖霞迈皋桥华电路82号中电颐和府邸A区,118.809999157976,32.10196850817204,15417,74.0,48.0,1,3,南北,7.0,1,满五年,中层,17.0
796,六合大厂凤南街湖滨村八至九号院,118.73450738738796,32.20570342130269,9402,55.0,58.5,2,5,南北,26.0,1,满五年,低层,6.0
797,六合大厂晓山路151号晓山北村,118.72928591626888,32.22260723280308,10134,76.0,75.0,2,4,南北,25.0,1,满五年,高层,6.0
798,滨江开发区滨江地秀路99号恒信珑湖国际,118.59665221641986,31.85588011621977,13406,270.0,201.41,4,8,南,8.0,0,满五年,中层,19.0
799,栖霞仙林大学城灵山北路68号朗诗保利麓院,118.9247087750624,32.08974564410458,49030,1220.0,248.83,4,9,南,9.0,1,满五年,,4.0
800,溧水溧水区高平大街玖熙府,119.02660139095494,31.62461618701265,15726,390.0,248.0,5,11,南北,1.0,1,,,4.0
801,江宁百家湖苏源大道8号颐和美地西园,118.80029196121332,31.92143440122056,20385,530.0,260.0,5,10,南,22.0,1,满五年,,5.0
802,"栖霞摄山星城摄山路,近竹丝中路摄山星城观梅苑(西区)",118.99701654745952,32.140901247744104,9783,45.0,46.0,1,3,南北,16.0,0,满五年,中层,6.0
803,六合六合区其他聚鑫路长城佳苑,118.73041135834352,32.26739618796442,7693,50.0,65.0,2,4,南北,21.0,0,满二年,高层,6.0
804,鼓楼挹江门姜家园128号仁恒桃园世纪,118.73702348825368,32.07893151250553,67976,1600.0,235.38,5,9,南,9.0,0,,低层,15.0
805,建邺南苑恒山路101号海玥花园(B区),118.73804405112708,32.01380582348852,74167,1780.0,240.0,4,9,南北,0.0,1,,低层,18.0
806,六合大厂新华西路山居花园兰苑,118.73229913190796,32.207806009415684,9678,60.0,62.0,2,4,南北,4.0,1,,中层,34.0
807,建邺奥南元前路建发珺和府,118.68263814051171,31.973088363323136,53918,768.0,142.44,4,8,南北,1.0,1,,中层,15.0
808,浦口江浦街道天浦路99号雅居乐滨江国际一期,118.66628437589736,32.06205357750627,24029,668.0,278.0,4,10,南北,7.0,1,满二年,中层,27.0
809,江宁将军大道将军大道109号托乐嘉单身公寓,118.78057374912004,31.946423668184263,18849,90.0,47.75,1,3,南北,21.0,1,满五年,低层,11.0
810,江宁将军大道将军大道2号美之国花园(别墅),118.76997290888588,31.95597937517053,32353,880.0,272.0,4,9,南,24.0,1,满二年,,3.0
811,滨江开发区滨江地秀路518号宝驰景秀苑(北区),118.59313532536146,31.85648487038573,8019,80.0,99.77,3,6,南北,9.0,0,满五年,高层,6.0
812,玄武红山兴贤路8号兴贤佳园近贤苑,118.83479613295953,32.106484620388606,18498,128.0,69.2,2,4,南北,18.0,1,满二年,中层,18.0
