ID,houseLoc,longitude,latitude,unitPrice,housePrice,houseArea,houseBedroom,houseLivingRoom,houseBathroom,houseOrientation,houseAge,houseSubway,houseHousingPeriod,houseFloorType,houseFloorSum,subwayAround,parkAround,schoolAround,busAround,shopping_mallAround
107,"西湖西湖三墩石祥西路,近紫金港路宝嘉誉府",120.07841480241177,30.315913215402027,33720,300,88.97,3,2,2,南,7.0,1,满五年,高层,19.0,0,0,6,10,10
108,滨江区政府西兴路1190号湘云雅苑,120.22689769466538,30.199022309284313,31078,265,85.27,3,0,3,南,12.0,1,满二年,低层,6.0,2,0,9,10,10
109,上城艮北新城红普路潮听明月,120.24759488438144,30.303472341783063,49070,633,129,4,2,2,南,1.0,1,,中层,16.0,10,1,7,10,10
110,"余杭老余杭凤新路,近东西大道杭语蓝庭",119.95645334738121,30.26183749481747,28485,270,94.79,3,2,2,东,2.0,1,,低层,18.0,2,0,10,10,10
111,滨江彩虹城火炬大道725号盛元慧谷(公寓住宅),120.16002038586059,30.19180290809519,35911,340,94.68,2,2,1,南,17.0,1,,中层,26.0,2,1,10,10,10
112,"余杭未来科技城余杭塘路,近荆大线地铁万科天空之城(公寓住宅)",120.03678718507231,30.3017515458309,46870,435,92.81,3,2,2,南,2.0,1,,高层,7.0,1,0,2,9,10
113,"余杭闲林圣地路,近天目山路绿城桃源小镇芳菲郡",119.96160899368395,30.22713777077879,20856,240,115.08,4,2,2,南,24.0,0,满五年,中层,18.0,0,0,0,3,2
114,萧山蜀山市心南路绿城九龙仓桂语朝阳(公寓住宅),120.26821570499669,30.1890348313345,32810,290,88.39,3,2,1,南,3.0,1,满二年,中层,30.0,3,1,10,10,10
115,"滨江浦沿西浦路,近冠山路钱塘福苑",120.14241730110699,30.152910468589486,32833,308,93.81,3,2,1,南北,7.0,0,,高层,27.0,0,0,0,0,0
116,钱塘下沙江滨12号大街多蓝水岸,120.38292926392775,30.299429745050695,19255,270,140.23,3,2,2,南,16.0,1,满五年,中层,25.0,1,0,10,10,10
